Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
39,ChadHenne,JAX,QB,2016,6,CHI,0.9,1.5,50,12,6,0.1,0.1,68.75,0.1,0.7,0,0,0.8,0.75
39,TomSavage,HOU,QB,2016,6,IND,0.9,1.5,50,12,6,0.1,0.1,68.75,0.2,0.7,0,0,0.8,0.75
41,GenoSmith,NYJ,QB,2016,6,ARI,0.9,1.5,50,12.1,6,0.1,0.1,68.75,0.2,0.5,0,0,0.7,0.73
42,AJMcCarron,CIN,QB,2016,6,NE,0.9,1.5,100,11.8,12,0.1,0.1,116.67,0.2,0.5,0,0,0.7,0.72
43,ColtMcCoy,WAS,QB,2016,6,PHI,0.8,1.4,100,11.3,11,0.1,0.1,112.5,0.2,0.6,0,0,0.7,0.71
44,MattSchaub,ATL,QB,2016,6,SEA,0.8,1.4,100,11,11,0.1,0.1,112.5,0.1,0.4,0,0,0.7,0.68
45,BlaineGabbertQ,SF,QB,2016,6,BUF,0.6,0.9,100,7.4,7,0.1,0.1,95.83,0.2,1.3,0,0,0.6,0.63
45,LukeMcCown,NO,QB,2016,6,CAR,0.7,1.2,100,9.5,10,0.1,0.1,108.33,0.1,0.5,0,0,0.6,0.63
45,DanOrlovsky,DET,QB,2016,6,LAR,0.7,1.2,100,9.8,10,0.1,0.1,108.33,0.1,0.4,0,0,0.6,0.63
45,LandryJones,PIT,QB,2016,6,MIA,0.7,1.1,100,9.1,9,0.1,0.1,104.17,0.2,0.7,0,0,0.6,0.63
49,RyanNassib,NYG,QB,2016,6,BAL,0.7,1.2,100,9.3,9,0.1,0.1,104.17,0.1,0.4,0,0,0.6,0.61
50,MattMoore,MIA,QB,2016,6,PIT,0.7,1.2,100,9.5,10,0.1,0.1,108.33,0.1,0.2,0,0,0.6,0.6
51,ScottTolzien,IND,QB,2016,6,HOU,0.6,1,100,7.9,8,0.1,0.1,100,0.1,0.3,0,0,0.6,0.55
52,KellenClemens,LAC,QB,2016,6,DEN,0.5,0.9,100,7.3,7,0.1,0.1,95.83,0.1,0.3,0,0,0.5,0.52
53,TrevoneBoykin,SEA,QB,2016,6,ATL,0.5,0.8,0,6.6,7,0,0,56.25,0.2,0.3,0,0,0.3,0.29
54,DerekAnderson,CAR,QB,2016,6,NO,0.5,0.9,100,7.2,7,0,0,95.83,0.1,-0.1,0,0,0.3,0.28
55,DrewStanton,ARI,QB,2016,6,NYJ,0.5,0.8,100,6.8,7,0,0.1,95.83,0.1,0.4,0,0,0.1,0.11
56,MarkSanchez,DAL,QB,2016,6,GB,0.1,0.2,0,1.8,0,0,0,0,0,0.1,0,0,0.1,0.08
57,MattMcGloin,OAK,QB,2016,6,KC,0.1,0.2,0,1.4,0,0,0,0,0,0,0,0,0.1,0.06
58,BrettHundley,GB,QB,2016,6,DAL,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.02
59,AustinDavisP,DEN,QB,2016,6,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,ChristianPonder,SF,QB,2016,6,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,ThaddeusLewis,SF,QB,2016,6,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,CharlieWhitehurst,CLE,QB,2016,6,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,AlexTanney,TEN,QB,2016,6,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,RobertGriffinIII,CLE,QB,2016,6,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JoshMcCown,CLE,QB,2016,6,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JoshJohnson,NYG,QB,2016,6,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,DavidFales,BAL,QB,2016,6,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JoeCallahan,NO,QB,2016,6,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,GarrettGrayson,NO,QB,2016,6,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JoeWebb,CAR,QB,2016,6,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JayCutler,CHI,QB,2016,6,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,MattBarkley,CHI,QB,2016,6,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,SeanMannion,LAR,QB,2016,6,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BruceGradkowski,PIT,QB,2016,6,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,ZachMettenberger,PIT,QB,2016,6,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,JacobyBrissett,NE,QB,2016,6,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,MattSimms,ATL,QB,2016,6,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,TonyRomo,DAL,QB,2016,6,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,KellenMoore,DAL,QB,2016,6,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,StephenMorris,IND,QB,2016,6,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BrandonWeeden,HOU,QB,2016,6,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,ZacDysert,ARI,QB,2016,6,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BrycePetty,NYJ,QB,2016,6,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,ChristianHackenberg,NYJ,QB,2016,6,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
