Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
34,CJBeathard,SF,QB,2017,16,JAX,2.1,3.5,66.7,27.9,9.3,0,0,96.53,0.5,2.7,0,0,1.4,1.39
35,BlaineGabbertQ,ARI,QB,2017,16,NYG,2.1,3.5,66.7,27.7,9.3,0,0,96.53,0.5,1.4,0,0,1.2,1.25
36,KevinHogan,CLE,QB,2017,16,CHI,1.6,2.7,66.7,21.7,7.3,0,0,88.19,0.4,1.9,0,0,1.1,1.06
36,AJMcCarron,CIN,QB,2017,16,DET,1.2,2,50,16,8,0.1,0,77.08,0.1,0.2,0,0,1.1,1.06
38,PaxtonLynch,DEN,QB,2017,16,WAS,2.9,4.9,60,34,6.8,0.1,0.5,80.42,0.7,2.4,2,0,1,1
39,EJManuel,OAK,QB,2017,16,PHI,0.9,1.5,100,11.8,12,0,0,116.67,0.4,0.9,0,0,0.6,0.56
40,MikeGlennon,CHI,QB,2017,16,CLE,1,1.7,50,13.5,7,0,0,72.92,0,0.1,0,0,0.6,0.55
41,NathanPeterman,BUF,QB,2017,16,NE,0.8,1.3,100,10.4,10,0,0,108.33,0.4,1.1,0,0,0.5,0.53
42,BrianHoyer,NE,QB,2017,16,BUF,0.8,1.4,100,11.4,11,0,0,112.5,0.4,0.1,0,0,0.5,0.47
43,RyanMallett,BAL,QB,2017,16,IND,0.7,1.1,100,8.9,9,0,0,104.17,0.4,0.3,0,0,0.4,0.39
43,JoeWebb,BUF,QB,2017,16,NE,0.2,0.4,0,2.8,0,0,0,0,0.4,2.8,0,0,0.4,0.39
45,TeddyBridgewater,MIN,QB,2017,16,GB,0.7,1.1,100,9.1,9,0,0,104.17,0,0.1,0,0,0.4,0.37
46,MattCassel,TEN,QB,2017,16,LAR,0.6,1,100,7.8,8,0,0,100,0.1,0.1,0,0,0.3,0.32
47,NateSudfeld,PHI,QB,2017,16,OAK,0.4,0.6,0,5.1,5,0,0,47.92,0.4,0.4,0,0,0.2,0.24
48,AustinDavisP,SEA,QB,2017,16,DAL,0.4,0.6,0,4.7,5,0,0,47.92,0,0.1,0,0,0.2,0.2
49,MattSchaub,ATL,QB,2017,16,NO,0.3,0.6,0,4.5,4,0,0,43.75,0.1,0.1,0,0,0.2,0.19
49,ColtMcCoy,WAS,QB,2017,16,DEN,0.3,0.6,0,4.6,5,0,0,47.92,0,0.1,0,0,0.2,0.19
51,PatrickMahomes,KC,QB,2017,16,MIA,0.3,0.5,0,3.9,0,0,0,0,0,0.1,0,0,0.2,0.17
51,LandryJones,PIT,QB,2017,16,HOU,0.3,0.5,0,4.1,4,0,0,43.75,0,0.1,0,0,0.2,0.17
53,ChaseDaniel,NO,QB,2017,16,ATL,0.3,0.5,0,3.8,0,0,0,0,0,0.1,0,0,0.2,0.16
54,CooperRush,DAL,QB,2017,16,SEA,0.2,0.3,0,2.2,0,0,0,0,0.1,0.4,0,0,0.1,0.13
55,ChristianHackenberg,NYJ,QB,2017,16,LAC,0.5,0.9,100,7.1,7,0,0.1,95.83,0.1,0.3,0,0,0.1,0.11
56,SeanMannion,LAR,QB,2017,16,TEN,0.1,0.2,0,1.9,0,0,0,0,0.1,0.2,0,0,0.1,0.1
56,GenoSmith,NYG,QB,2017,16,ARI,0.2,0.3,0,2.2,0,0,0,0,0,0.1,0,0,0.1,0.1
58,JakeRudock,DET,QB,2017,16,CIN,0.2,0.3,0,2.1,0,0,0,0,0,0.1,0,0,0.1,0.09
59,DerekAnderson,CAR,QB,2017,16,TB,0.1,0.2,0,1.8,0,0,0,0,0,0.1,0,0,0.1,0.08
59,ChadHenne,JAX,QB,2017,16,SF,0.1,0.2,0,1.7,0,0,0,0,0,0.1,0,0,0.1,0.08
61,KellenClemens,LAC,QB,2017,16,NYJ,0.1,0.2,0,1.8,0,0,0,0,0,0,0,0,0.1,0.07
62,JoeCallahan,GB,QB,2017,16,MIN,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0.03
63,AndrewLuckP,IND,QB,2017,16,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JoshWoodrum,BAL,QB,2017,16,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,KyleSloter,MIN,QB,2017,16,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,AaronRodgersQ,GB,QB,2017,16,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,SamBradfordQ,MIN,QB,2017,16,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,RyanGriffin,TB,QB,2017,16,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,GarrettGilbert,CAR,QB,2017,16,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,MarkSanchez,CHI,QB,2017,16,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CodyKessler,CLE,QB,2017,16,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JeffDriskel,CIN,QB,2017,16,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,MattMoore,MIA,QB,2017,16,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,RyanTannehillP,MIA,QB,2017,16,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TylerBray,KC,QB,2017,16,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BrandonDoughty,MIA,QB,2017,16,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TaysomHill,NO,QB,2017,16,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JoshMcCown,NYJ,QB,2017,16,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CardaleJones,LAC,QB,2017,16,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BrandonWeeden,TEN,QB,2017,16,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BrandonAllen,LAR,QB,2017,16,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,AlexTanney,TEN,QB,2017,16,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TrevorSiemian,DEN,QB,2017,16,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CarsonPalmer,ARI,QB,2017,16,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,DavisWebb,NYG,QB,2017,16,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,MattBarkley,ARI,QB,2017,16,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JameillShowersIR,DAL,QB,2017,16,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ZacDysert,DAL,QB,2017,16,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TrevoneBoykin,SEA,QB,2017,16,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TomSavage,HOU,QB,2017,16,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,DeshaunWatsonP,HOU,QB,2017,16,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JoshuaDobbs,PIT,QB,2017,16,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CarsonWentz,PHI,QB,2017,16,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ConnorCook,OAK,QB,2017,16,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,ScottTolzien,IND,QB,2017,16,BAL,1,1.8,50,14.1,7,0,0.4,72.92,0.4,0.1,0,0,-0.2,-0.23
96,DavidFales,MIA,QB,2017,16,KC,0.6,1,100,7.7,8,0,0.3,100,0,0,0,0,-0.3,-0.29
