Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DeAndreHopkinsQ,HOU,WR,2015,7,MIA,12,7,58.3,100,1,0,8.3,14.3,0,0,0,0,0,0,16,16
2,JulioJonesP,ATL,WR,2015,7,TEN,10,7,70,94,1,0,9.4,13.4,0,0,0,0,0,0,15.4,15.4
3,OdellBeckhamJr,NYG,WR,2015,7,DAL,10,6,60,86,1,0,8.6,14.3,0,1,0,0,0,0,14.7,14.7
4,LarryFitzgeraldQ,ARI,WR,2015,7,BAL,8,6,75,83,1,0,10.4,13.8,0,0,0,0,0,0,14.3,14.3
5,KeenanAllenQ,LAC,WR,2015,7,OAK,10,6,60,80,1,0,8,13.3,0,0,0,0,0,0,14,14
6,CalvinJohnson,DET,WR,2015,7,MIN,9,6,66.7,79,1,0,8.8,13.2,0,0,0,0,0,0,13.9,13.9
6,AntonioBrown,PIT,WR,2015,7,KC,10,6,60,78,1,0,7.8,13,0,1,0,0,0,0,13.9,13.9
6,BrandonMarshall,NYJ,WR,2015,7,NE,10,6,60,79,1,0,7.9,13.2,0,0,0,0,0,0,13.9,13.9
9,T.Y.Hilton,IND,WR,2015,7,NO,7,5,71.4,76,1,0,10.9,15.2,0,0,0,0,0,0,13.6,13.6
10,JulianEdelmanSUS,NE,WR,2015,7,NYJ,10,6,60,73,1,0,7.3,12.2,0,2,0,0,0,0,13.5,13.5
11,SteveSmith,BAL,WR,2015,7,ARI,8,5,62.5,72,1,0,9,14.4,0,0,0,0,0,0,13.2,13.2
12,JohnBrown,ARI,WR,2015,7,BAL,9,5,55.6,70,1,0,7.8,14,0,1,0,0,0,0,13.1,13.1
13,AllenRobinson,JAX,WR,2015,7,BUF,9,5,55.6,70,1,0,7.8,14,0,0,0,0,0,0,13,13
