Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AdrianPetersonQ,MIN,RB,2013,10,WAS,23,116,5,1,3,3,29,0,0,0,20.5,20.5
2,MattForteIR,CHI,RB,2013,10,DET,17,86,5.1,1,5,4,35,0,0,0,18.1,18.1
3,KnowshonMoreno,DEN,RB,2013,10,LAC,13,52,4,1,5,4,41,0,0,0,15.3,15.3
4,LeSeanMcCoyQ,PHI,RB,2013,10,GB,27,95,3.5,0,7,7,55,0,0,0,15,15
5,ReggieBush,DET,RB,2013,10,CHI,22,97,4.4,0,7,6,46,0,0,0,14.3,14.3
6,EddieLacy,GB,RB,2013,10,PHI,26,120,4.6,0,2,2,10,0,0,0,13,13
7,MarshawnLynchP,SEA,RB,2013,10,ATL,21,99,4.7,0,4,3,25,0,0,0,12.4,12.4
8,MikeJames,TB,RB,2013,10,MIA,23,105,4.6,0,4,4,18,0,0,0,12.3,12.3
9,ChrisJohnson,TEN,RB,2013,10,JAX,18,66,3.7,0,4,4,47,0,0,0,11.3,11.3
10,BenTate,HOU,RB,2013,10,ARI,28,98,3.5,0,4,4,14,0,0,0,11.2,11.2
11,DeMarcoMurray,DAL,RB,2013,10,NO,15,85,5.7,0,4,4,23,0,0,0,10.8,10.8
12,ZacStacy,LAR,RB,2013,10,IND,20,90,4.5,0,3,3,17,0,0,0,10.7,10.7
13,MauriceJones-Drew,JAX,RB,2013,10,TEN,23,80,3.5,0,4,4,26,0,0,0,10.6,10.6
14,LamarMiller,MIA,RB,2013,10,TB,17,89,5.2,0,3,3,16,0,0,0,10.5,10.5
15,AlfredMorrisQ,WAS,RB,2013,10,MIN,21,104,5,0,0,0,0,0,0,0,10.4,10.4
16,RashadJennings,OAK,RB,2013,10,NYG,13,59,4.5,0,5,5,43,0,0,0,10.2,10.2
17,CJSpiller,BUF,RB,2013,10,PIT,16,88,5.5,0,2,2,12,0,0,0,10,10
18,PierreThomas,NO,RB,2013,10,DAL,13,44,3.4,0,6,6,54,0,0,0,9.8,9.8
19,Le'VeonBellO,PIT,RB,2013,10,BUF,18,63,3.5,0,5,4,33,0,0,0,9.6,9.6
20,TrentRichardson,IND,RB,2013,10,LAR,22,76,3.5,0,1,1,18,0,0,0,9.4,9.4
21,StevenJackson,ATL,RB,2013,10,SEA,14,56,4,0,7,6,36,0,0,0,9.2,9.2
22,RayRice,BAL,RB,2013,10,CIN,17,60,3.5,0,6,5,29,0,0,0,8.9,8.9
23,DannyWoodheadIR,LAC,RB,2013,10,DEN,8,27,3.4,0,8,7,58,0,0,0,8.5,8.5
24,AndreEllington,ARI,RB,2013,10,HOU,8,61,7.6,0,4,3,22,0,0,0,8.3,8.3
25,DarrenSprolesO,NO,RB,2013,10,DAL,4,18,4.5,0,7,6,64,0,0,0,8.2,8.2
26,PeytonHillis,NYG,RB,2013,10,OAK,17,60,3.5,0,2,2,18,0,0,0,7.8,7.8
26,FredJackson,BUF,RB,2013,10,PIT,15,51,3.4,0,4,3,27,0,0,0,7.8,7.8
28,GiovaniBernardP,CIN,RB,2013,10,BAL,10,44,4.4,0,4,4,30,0,0,0,7.4,7.4
29,FrankGore,SF,RB,2013,10,CAR,15,68,4.5,0,0,0,5,0,0,0,7.3,7.3
30,DonaldBrown,IND,RB,2013,10,LAR,8,50,6.2,0,2,2,19,0,0,0,6.9,6.9
31,RyanMathews,LAC,RB,2013,10,DEN,14,61,4.4,0,1,1,7,0,0,0,6.8,6.8
32,DeAngeloWilliams,CAR,RB,2013,10,SF,12,40,3.3,0,2,2,21,0,0,0,6.1,6.1
32,BrianLeonard,TB,RB,2013,10,MIA,4,15,3.8,0,6,6,46,0,0,0,6.1,6.1
34,JoiqueBell,DET,RB,2013,10,CHI,7,29,4.1,0,3,3,30,0,0,0,5.9,5.9
35,JonathanStewartIR,CAR,RB,2013,10,SF,10,38,3.8,0,2,2,17,0,0,0,5.5,5.5
36,BenJarvusGreen-Ellis,CIN,RB,2013,10,BAL,15,51,3.4,0,0,0,0,0,0,0,5.1,5.1
37,RashardMendenhall,ARI,RB,2013,10,HOU,11,38,3.5,0,2,2,8,0,0,0,4.6,4.6
38,JacquizzRodgers,ATL,RB,2013,10,SEA,6,19,3.2,0,4,4,25,0,0,0,4.4,4.4
38,ShonnGreene,TEN,RB,2013,10,JAX,9,31,3.4,0,1,1,13,0,0,0,4.4,4.4
40,BryceBrown,PHI,RB,2013,10,GB,9,36,4,0,1,1,5,0,0,0,4.1,4.1
40,MonteeBall,DEN,RB,2013,10,LAC,10,41,4.1,0,0,0,0,0,0,0,4.1,4.1
40,DennisJohnson,HOU,RB,2013,10,ARI,9,41,4.6,0,0,0,0,0,0,0,4.1,4.1
43,BernardPierce,BAL,RB,2013,10,CIN,8,28,3.5,0,1,1,11,0,0,0,3.9,3.9
44,MarcelReece,OAK,FB,2013,10,NYG,3,10,3.3,0,2,2,24,0,0,0,3.4,3.4
45,RobertTurbinSUS,SEA,RB,2013,10,ATL,5,22,4.4,0,1,1,10,0,0,0,3.2,3.2
46,AndreBrown,NYG,RB,2013,10,OAK,5,25,5,0,1,1,6,0,0,0,3.1,3.1
46,FelixJones,PIT,RB,2013,10,BUF,4,15,3.8,0,2,2,16,0,0,0,3.1,3.1
48,RoyHelu,WAS,RB,2013,10,MIN,4,18,4.5,0,1,1,12,0,0,0,3,3
49,JamesStarks,GB,RB,2013,10,PHI,4,24,6,0,0,0,3,0,0,0,2.7,2.7
50,MikeTolbert,CAR,FB,2013,10,SF,4,17,4.2,0,1,1,8,0,0,0,2.5,2.5
51,MarkIngramSUS,NO,RB,2013,10,DAL,7,23,3.3,0,0,0,1,0,0,0,2.4,2.4
52,KendallHunter,SF,RB,2013,10,CAR,3,18,6,0,0,0,0,0,0,0,1.8,1.8
53,MichaelBush,CHI,RB,2013,10,DET,4,13,3.2,0,0,0,4,0,0,0,1.7,1.7
54,TobyGerhart,MIN,RB,2013,10,WAS,0,0,0,0,0,0,0,0,0,0,0,0
54,JeromeFelton,MIN,FB,2013,10,WAS,0,0,0,0,0,0,0,0,0,0,0,0
54,EvanRoyster,WAS,RB,2013,10,MIN,0,0,0,0,0,0,0,0,0,0,0,0
54,DarrelYoung,WAS,FB,2013,10,MIN,0,0,0,0,0,0,0,0,0,0,0,0
54,ChristineMichael,SEA,RB,2013,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0
54,AntoneSmith,ATL,RB,2013,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0
54,JasonSnelling,ATL,RB,2013,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0
54,MontellOwens,DET,FB,2013,10,CHI,0,0,0,0,0,0,0,0,0,0,0,0
54,TheoRiddick,DET,RB,2013,10,CHI,0,0,0,0,0,0,0,0,0,0,0,0
54,JohnKuhn,GB,FB,2013,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0
54,JohnathanFranklin,GB,RB,2013,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0
54,ChrisPolk,PHI,RB,2013,10,GB,0,0,0,0,0,0,0,0,0,0,0,0
54,JackieBattle,TEN,FB,2013,10,JAX,0,0,0,0,0,0,0,0,0,0,0,0
54,CollinMooney,TEN,FB,2013,10,JAX,0,0,0,0,0,0,0,0,0,0,0,0
54,JordanTodman,JAX,RB,2013,10,TEN,0,0,0,0,0,0,0,0,0,0,0,0
54,DenardRobinson,JAX,RB,2013,10,TEN,0,0,0,0,0,0,0,0,0,0,0,0
54,WillTa'ufo'ou,JAX,FB,2013,10,TEN,0,0,0,0,0,0,0,0,0,0,0,0
54,StanleyHavili,IND,FB,2013,10,LAR,0,0,0,0,0,0,0,0,0,0,0,0
54,IsaiahPead,LAR,RB,2013,10,IND,0,0,0,0,0,0,0,0,0,0,0,0
