Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DeAndreHopkinsQ,HOU,WR,2015,12,NO,12,7,58.3,104,1,0,8.7,14.9,0,0,0,0,0,0,16.4,16.4
2,JulioJonesP,ATL,WR,2015,12,MIN,12,8,66.7,102,1,0,8.5,12.8,0,0,0,0,0,0,16.2,16.2
3,OdellBeckhamJr,NYG,WR,2015,12,WAS,12,7,58.3,93,1,0,7.8,13.3,0,1,0,0,0,0,15.4,15.4
4,AntonioBrown,PIT,WR,2015,12,SEA,11,7,63.6,92,1,0,8.4,13.1,0,1,0,0,0,0,15.3,15.3
5,CalvinJohnson,DET,WR,2015,12,PHI,9,6,66.7,86,1,0,9.6,14.3,0,0,0,0,0,0,14.6,14.6
5,LarryFitzgeraldQ,ARI,WR,2015,12,SF,10,7,70,86,1,0,8.6,12.3,0,0,0,0,0,0,14.6,14.6
7,AJGreenP,CIN,WR,2015,12,LAR,9,6,66.7,79,1,0,8.8,13.2,0,0,0,0,0,0,13.9,13.9
7,AllenRobinson,JAX,WR,2015,12,LAC,11,6,54.5,79,1,0,7.2,13.2,0,0,0,0,0,0,13.9,13.9
9,DemaryiusThomas,DEN,WR,2015,12,NE,9,6,66.7,78,1,0,8.7,13,0,0,0,0,0,0,13.8,13.8
10,MikeEvans,TB,WR,2015,12,IND,8,5,62.5,77,1,0,9.6,15.4,0,0,0,0,0,0,13.7,13.7
11,AmariCooper,OAK,WR,2015,12,TEN,7,5,71.4,70,1,0,10,14,0,1,0,0,0,0,13.1,13.1
11,BrandonMarshall,NYJ,WR,2015,12,MIA,10,6,60,71,1,0,7.1,11.8,0,0,0,0,0,0,13.1,13.1
13,BrandinCooks,NO,WR,2015,12,HOU,7,5,71.4,69,1,0,9.9,13.8,0,1,0,0,0,0,13,13
14,AlshonJefferyQ,CHI,WR,2015,12,GB,7,5,71.4,69,1,0,9.9,13.8,0,0,0,0,0,0,12.9,12.9
14,T.Y.Hilton,IND,WR,2015,12,TB,7,5,71.4,69,1,0,9.9,13.8,0,0,0,0,0,0,12.9,12.9
16,DezBryant,DAL,WR,2015,12,CAR,8,5,62.5,68,1,0,8.5,13.6,0,0,0,0,0,0,12.8,12.8
17,RandallCobbQ,GB,WR,2015,12,CHI,9,5,55.6,66,1,0,7.3,13.2,0,1,0,0,0,0,12.7,12.7
