Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
57,MauriceJones-Drew,OAK,RB,2014,10,DEN,3,10,3.3,0,3,2,8,0,0,0,1.8,1.8
59,BernardPierce,BAL,RB,2014,10,TEN,3,15,5,0,0,0,0,0,0,0,1.5,1.5
59,JuwanThompson,DEN,RB,2014,10,OAK,4,15,3.8,0,0,0,0,0,0,0,1.5,1.5
59,CJAnderson,DEN,RB,2014,10,OAK,3,13,4.3,0,0,0,2,0,0,0,1.5,1.5
59,ChristineMichael,SEA,RB,2014,10,NYG,3,15,5,0,0,0,0,0,0,0,1.5,1.5
63,JordanTodman,JAX,RB,2014,10,DAL,1,4,4,0,3,2,10,0,0,0,1.4,1.4
63,LeonWashington,TEN,RB,2014,10,BAL,0,2,0,0,3,2,12,0,0,0,1.4,1.4
65,DamienWilliams,MIA,RB,2014,10,DET,3,9,3,0,1,1,4,0,0,0,1.3,1.3
65,Ka'DeemCareyIR,CHI,RB,2014,10,GB,2,12,6,0,0,0,1,0,0,0,1.3,1.3
67,ZacStacy,LAR,RB,2014,10,ARI,1,4,4,0,1,1,4,0,0,0,0.8,0.8
68,AnthonySherman,KC,FB,2014,10,BUF,0,0,0,0,1,1,6,0,0,0,0.6,0.6
69,DriArcher,PIT,RB,2014,10,NYJ,1,3,3,0,1,1,2,0,0,0,0.5,0.5
69,MikeJames,TB,RB,2014,10,ATL,1,5,5,0,0,0,0,0,0,0,0.5,0.5
69,RobertHughes,ARI,FB,2014,10,LAR,1,0,0,0,1,1,5,0,0,0,0.5,0.5
72,WillJohnson,PIT,FB,2014,10,NYJ,0,0,0,0,1,1,4,0,0,0,0.4,0.4
72,BruceMiller,SF,FB,2014,10,NO,0,0,0,0,1,1,4,0,0,0,0.4,0.4
72,DuJuanHarris,GB,RB,2014,10,CHI,1,1,1,0,1,1,3,0,0,0,0.4,0.4
75,LataviusMurray,OAK,RB,2014,10,DEN,0,0,0,0,1,1,3,0,0,0,0.3,0.3
75,JohnKuhn,GB,FB,2014,10,CHI,1,3,3,0,0,0,0,0,0,0,0.3,0.3
77,WillTa'ufo'ou,JAX,FB,2014,10,DAL,0,0,0,0,0,0,2,0,0,0,0.2,0.2
77,JackieBattle,TEN,FB,2014,10,BAL,0,0,0,0,1,1,2,0,0,0,0.2,0.2
77,KyleJuszczyk,BAL,FB,2014,10,TEN,0,0,0,0,0,0,2,0,0,0,0.2,0.2
77,ErikLorig,NO,FB,2014,10,SF,0,0,0,0,1,1,2,0,0,0,0.2,0.2
77,FozzyWhittakerIR,CAR,RB,2014,10,PHI,3,1,0.3,0,0,0,1,0,0,0,0.2,0.2
82,RexBurkheadIR,CIN,RB,2014,10,CLE,0,0,0,0,1,1,1,0,0,0,0.1,0.1
82,FrankSummers,BUF,FB,2014,10,KC,1,1,1,0,0,0,0,0,0,0,0.1,0.1
82,JedCollins,DET,FB,2014,10,MIA,0,1,0,0,0,0,0,0,0,0,0.1,0.1
85,CyrusGray,KC,RB,2014,10,BUF,0,0,0,0,0,0,0,0,0,0,0,0
85,TylerClutts,DAL,FB,2014,10,JAX,0,0,0,0,0,0,0,0,0,0,0,0
85,MontellOwens,DET,FB,2014,10,MIA,0,0,0,0,0,0,0,0,0,0,0,0
85,JorvorskieLane,TB,FB,2014,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0
85,PatrickDiMarco,ATL,FB,2014,10,TB,0,0,0,0,0,0,0,0,0,0,0,0
85,JamizeOlawale,OAK,FB,2014,10,DEN,0,0,0,0,0,0,0,0,0,0,0,0
85,TreyWatts,LAR,RB,2014,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0
85,HenryHynoski,NYG,FB,2014,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0
85,SenorisePerry,CHI,RB,2014,10,GB,0,0,0,0,0,0,0,0,0,0,0,0
85,ChrisOgbonnaya,CAR,RB,2014,10,PHI,1,0,0,0,0,0,0,0,0,0,0,0
