Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,RobGronkowskiQ,NE,TE,2017,12,MIA,7.86,4.6,62.5,69.9,0.7,0,8.8,14,0,0,0,0,0,0,11.2,11.19
2,TravisKelce,KC,TE,2017,12,BUF,7.78,5.6,75,72.1,0.4,0,9,12,0.1,0.5,0,0,0.1,0.1,9.5,9.46
3,EvanEngramO,NYG,TE,2017,12,WAS,9.23,5.4,55.6,60.9,0.5,0,6.8,12.2,0,0,0,0,0,0,9.1,9.09
4,JimmyGrahamP,SEA,TE,2017,12,SF,6.61,4.5,57.1,51.1,0.6,0,7.3,12.8,0,0,0,0,0,0,8.7,8.71
5,ZachErtz,PHI,TE,2017,12,CHI,8.3,4.8,62.5,58,0.5,0,7.2,11.6,0,0,0,0,0.1,0.1,8.6,8.6
6,VernonDavis,WAS,TE,2017,12,NYG,6.97,4.2,57.1,55.9,0.4,0,8,14,0,0,0,0,0.1,0.1,7.8,7.79
7,DelanieWalkerIR,TEN,TE,2017,12,IND,6.52,4.8,71.4,58.9,0.3,0,8.4,11.8,0,0,0,0,0.1,0.1,7.5,7.49
8,GregOlsenO,CAR,TE,2017,12,NYJ,8.22,4.7,62.5,55.4,0.3,0,6.9,11,0,0,0,0,0,0,7.3,7.34
9,JackDoyleO,IND,TE,2017,12,TEN,8.32,5.2,62.5,50.6,0.3,0,6.4,10.2,0,0,0,0,0.1,0.1,6.7,6.66
10,JaredCook,OAK,TE,2017,12,DEN,5.13,3.8,80,48.8,0.3,0,9.8,12.2,0,0,0,0,0.1,0.1,6.5,6.48
11,KyleRudolph,MIN,TE,2017,12,DET,7.04,4,57.1,39.6,0.4,0,5.7,10,0,0,0,0,0,0,6.4,6.36
12,CharlesClayQ,BUF,TE,2017,12,KC,5.24,3.8,80,39.6,0.3,0,8,10,0,0,0,0,0,0,5.8,5.76
13,AustinHooper,ATL,TE,2017,12,TB,4.22,3.2,75,38.1,0.3,0,9.5,12.7,0,0,0,0,0,0,5.6,5.61
14,JasonWittenIR,DAL,TE,2017,12,LAC,7.17,4.1,57.1,39.5,0.3,0,5.7,10,0,0,0,0,0.1,0.1,5.6,5.55
15,HunterHenryPUP,LAC,TE,2017,12,DAL,4.38,3,75,37.4,0.3,0,9.2,12.3,0,0,0,0,0,0,5.5,5.54
16,AustinSeferian-JenkinsP,NYJ,TE,2017,12,CAR,5.1,3.7,80,37.6,0.3,0,7.6,9.5,0,0,0,0,0.1,0.1,5.4,5.36
17,TylerKroft,CIN,TE,2017,12,CLE,4.96,3.2,60,35.2,0.3,0,7,11.7,0,0,0,0,0,0,5.3,5.32
18,JuliusThomas,MIA,TE,2017,12,NE,4.88,3.3,60,33,0.3,0,6.6,11,0,0,0,0,0,0,5.1,5.1
19,CameronBrate,TB,TE,2017,12,ATL,4.38,3,75,32.1,0.3,0,8,10.7,0,0,0,0,0,0,5,5.01
20,JesseJames,PIT,TE,2017,12,GB,3.45,2.5,66.7,26.3,0.3,0,8.7,13,0,0,0,0,0,0,4.4,4.43
21,BenjaminWatson,BAL,TE,2017,12,HOU,4.85,3.3,60,31.6,0.2,0,6.4,10.7,0,0,0,0,0,0,4.4,4.36
22,EricEbronP,DET,TE,2017,12,MIN,3.69,2.7,75,30.5,0.2,0,7.5,10,0,0,0,0,0,0,4.2,4.25
23,CJFiedorowiczIR,HOU,TE,2017,12,BAL,3.51,2.7,75,25.1,0.2,0,6.2,8.3,0,0,0,0,0,0,3.7,3.71
24,DavidNjoku,CLE,TE,2017,12,CIN,3.14,2.4,66.7,22.9,0.2,0,7.7,11.5,0,0,0,0,0,0,3.5,3.49
25,MarcedesLewis,JAX,TE,2017,12,ARI,3.46,2,66.7,22.5,0.2,0,7.3,11,0,0,0,0,0,0,3.4,3.45
26,CobyFleener,NO,TE,2017,12,LAR,2.43,1.8,100,21.5,0.2,0,11,11,0,0,0,0,0,0,3.4,3.35
