Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,CalvinJohnson,DET,WR,2013,1,MIN,17,11,64.7,164,0,74,9.6,14.9,0,0,0,0,0,0,16.4,16.4
2,DezBryant,DAL,WR,2013,1,NYG,7,5,71.4,89,1,40,12.7,17.8,0,-1,0,0,0,0,14.8,14.8
3,LarryFitzgeraldQ,ARI,WR,2013,1,LAR,16,12,75,126,0,56,7.9,10.5,0,0,0,0,0,0,12.6,12.6
4,AJGreen,CIN,WR,2013,1,CHI,14,10,71.4,121,0,54,8.6,12.1,0,0,0,0,0,0,12.1,12.1
4,DwayneBowe,KC,WR,2013,1,JAX,12,9,75,121,0,54,10.1,13.4,0,0,0,0,0,0,12.1,12.1
6,RandallCobbO,GB,WR,2013,1,SF,8,7,87.5,102,0,46,12.8,14.6,0,9,0,0,0,0,11.1,11.1
7,TerrellePryorP,OAK,WR,2013,1,IND,1,1,100,11,0,5,11,11,5,27,5.4,0,0,0,11.1,11.08
8,AndreJohnson,HOU,WR,2013,1,LAC,12,9,75,110,0,49,9.2,12.2,0,0,0,0,0,0,11,11
9,EmmanuelSanders,PIT,WR,2013,1,TEN,9,8,88.9,109,0,49,12.1,13.6,0,0,0,0,0,0,10.9,10.9
10,PierreGarcon,WAS,WR,2013,1,PHI,11,8,72.7,104,0,47,9.5,13,0,0,0,0,0,0,10.4,10.4
11,BrandonMarshall,CHI,WR,2013,1,CIN,14,8,57.1,102,0,46,7.3,12.8,0,0,0,0,0,0,10.2,10.2
12,DannyAmendola,NE,WR,2013,1,BUF,14,11,78.6,96,0,43,6.9,8.7,0,0,0,0,0,0,9.6,9.6
12,VincentJackson,TB,WR,2013,1,NYJ,11,6,54.5,96,0,43,8.7,16,0,0,0,0,0,0,9.6,9.6
14,DemaryiusThomas,DEN,WR,2013,1,BAL,10,7,70,93,0,42,9.3,13.3,0,0,0,0,0,0,9.3,9.3
14,MarquesColston,NO,WR,2013,1,ATL,9,7,77.8,93,0,42,10.3,13.3,0,0,0,0,0,0,9.3,9.3
14,VictorCruz,NYG,WR,2013,1,DAL,9,7,77.8,93,0,42,10.3,13.3,0,0,0,0,0,0,9.3,9.3
17,DeSeanJackson,PHI,WR,2013,1,WAS,9,6,66.7,88,0,39,9.8,14.7,0,0,0,0,0,0,8.8,8.8
18,JulioJonesP,ATL,WR,2013,1,NO,8,6,75,85,0,38,10.6,14.2,0,1,0,0,0,0,8.6,8.6
18,ReggieWayne,IND,WR,2013,1,OAK,14,8,57.1,87,0,39,6.2,10.9,0,-1,0,0,0,0,8.6,8.6
20,BrianHartline,MIA,WR,2013,1,CLE,9,6,66.7,84,0,37,9.3,14,0,0,0,0,0,0,8.4,8.4
21,JeremyKerley,NYJ,WR,2013,1,TB,7,5,71.4,76,0,34,10.9,15.2,0,0,0,0,0,0,8.4,8.36
22,WesWelker,DEN,WR,2013,1,BAL,9,6,66.7,80,0,36,8.9,13.3,0,3,0,0,0,0,8.3,8.3
