Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JimmyGrahamP,NO,TE,2013,10,DAL,9,7,77.8,104,1,46,11.6,14.9,0,0,0,0,0,0,16.4,16.4
2,JordanReed,WAS,TE,2013,10,MIN,11,9,81.8,106,0,47,9.6,11.8,0,5,0,0,0,0,11.1,11.1
3,AntonioGates,LAC,TE,2013,10,DEN,13,11,84.6,109,0,49,8.4,9.9,0,0,0,0,0,0,10.9,10.9
4,TonyGonzalez,ATL,TE,2013,10,SEA,9,7,77.8,82,0,37,9.1,11.7,0,0,0,0,0,0,8.2,8.2
5,MartellusBennett,CHI,TE,2013,10,DET,10,8,80,81,0,36,8.1,10.1,0,0,0,0,0,0,8.1,8.1
6,JasonWittenIR,DAL,TE,2013,10,NO,7,6,85.7,80,0,36,11.4,13.3,0,0,0,0,0,0,8,8
7,VernonDavis,SF,TE,2013,10,CAR,6,4,66.7,74,0,33,12.3,18.5,0,0,0,0,0,0,7.4,7.4
8,HeathMiller,PIT,TE,2013,10,BUF,7,6,85.7,68,0,30,9.7,11.3,0,0,0,0,0,0,6.8,6.8
9,GarrettGraham,HOU,TE,2013,10,ARI,8,6,75,66,0,29,8.2,11,0,0,0,0,0,0,6.6,6.6
10,AndrewQuarless,GB,TE,2013,10,PHI,10,9,90,64,0,28,6.4,7.1,0,0,0,0,0,0,6.4,6.4
11,GregOlsenO,CAR,TE,2013,10,SF,6,5,83.3,58,0,26,9.7,11.6,0,0,0,0,0,0,5.8,5.8
12,JohnCarlson,MIN,TE,2013,10,WAS,11,10,90.9,57,0,25,5.2,5.7,0,0,0,0,0,0,5.7,5.7
12,JuliusThomas,DEN,TE,2013,10,LAC,7,6,85.7,57,0,26,8.1,9.5,0,0,0,0,0,0,5.7,5.7
12,TimWright,TB,TE,2013,10,MIA,6,5,83.3,57,0,25,9.5,11.4,0,0,0,0,0,0,5.7,5.7
15,JaredCook,LAR,TE,2013,10,IND,6,5,83.3,51,0,23,8.5,10.2,0,0,0,0,0,0,5.1,5.1
16,BrandonPettigrew,DET,TE,2013,10,CHI,7,6,85.7,49,0,22,7,8.2,0,0,0,0,0,0,4.9,4.9
16,BrandonMyers,NYG,TE,2013,10,OAK,6,4,66.7,49,0,22,8.2,12.2,0,0,0,0,0,0,4.9,4.9
16,ScottChandler,BUF,TE,2013,10,PIT,7,4,57.1,49,0,22,7,12.2,0,0,0,0,0,0,4.9,4.9
19,RobHousler,ARI,TE,2013,10,HOU,5,5,100,46,0,20,9.2,9.2,0,0,0,0,0,0,4.6,4.6
20,MarcedesLewis,JAX,TE,2013,10,TEN,6,4,66.7,45,0,20,7.5,11.2,0,0,0,0,0,0,4.5,4.5
20,CobyFleener,IND,TE,2013,10,LAR,5,4,80,45,0,20,9,11.2,0,0,0,0,0,0,4.5,4.5
20,TylerEifert,CIN,TE,2013,10,BAL,6,5,83.3,45,0,20,7.5,9,0,0,0,0,0,0,4.5,4.5
23,CharlesClayQ,MIA,TE,2013,10,TB,5,4,80,37,0,17,7.4,9.2,0,3,0,0,0,0,4,4
24,ZachErtz,PHI,TE,2013,10,GB,5,4,80,37,0,16,7.4,9.2,0,0,0,0,0,0,3.7,3.7
25,DelanieWalkerIR,TEN,TE,2013,10,JAX,5,4,80,36,0,16,7.2,9,0,0,0,0,0,0,3.6,3.6
26,ZachMiller,SEA,TE,2013,10,ATL,4,3,75,29,0,13,7.2,9.7,0,0,0,0,0,0,2.9,2.9
27,DallasClark,BAL,TE,2013,10,CIN,4,2,50,25,0,11,6.2,12.5,0,0,0,0,0,0,2.5,2.5
28,MychalRivera,OAK,TE,2013,10,NYG,3,2,66.7,23,0,10,7.7,11.5,0,0,0,0,0,0,2.3,2.3
29,BrentCelek,PHI,TE,2013,10,GB,3,2,66.7,22,0,10,7.3,11,0,0,0,0,0,0,2.2,2.2
29,EdDickson,BAL,TE,2013,10,CIN,3,2,66.7,22,0,9,7.3,11,0,0,0,0,0,0,2.2,2.2
29,BenjaminWatson,NO,TE,2013,10,DAL,2,2,100,22,0,10,11,11,0,0,0,0,0,0,2.2,2.2
32,LadariusGreen,LAC,TE,2013,10,DEN,1,1,100,20,0,9,20,20,0,0,0,0,0,0,2,2
33,LoganPaulsen,WAS,TE,2013,10,MIN,3,2,66.7,16,0,7,5.3,8,0,0,0,0,0,0,1.6,1.6
34,JosephFauria,DET,TE,2013,10,CHI,2,1,50,12,0,5,6,12,0,0,0,0,0,0,1.2,1.2
35,JimDray,ARI,TE,2013,10,HOU,2,2,100,11,0,4,5.5,5.5,0,0,0,0,0,0,1.1,1.1
35,TomCrabtree,TB,TE,2013,10,MIA,1,1,100,11,0,5,11,11,0,0,0,0,0,0,1.1,1.1
37,CoryHarkey,LAR,TE,2013,10,IND,1,1,100,10,0,4,10,10,0,0,0,0,0,0,1,1
38,LevineToilolo,ATL,TE,2013,10,SEA,1,1,100,4,0,1,4,4,0,0,0,0,0,0,0.4,0.4
39,NilesPaul,WAS,TE,2013,10,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,LukeWillson,SEA,TE,2013,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,ChaseCoffman,ATL,TE,2013,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,BrandonBostick,GB,TE,2013,10,PHI,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
39,RyanTaylor,GB,TE,2013,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,JamesCasey,PHI,TE,2013,10,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,TaylorThompson,TEN,TE,2013,10,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,CraigStevens,TEN,TE,2013,10,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,ClayHarbor,JAX,TE,2013,10,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,LarryDonnell,NYG,TE,2013,10,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,BearPascoe,NYG,TE,2013,10,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,JeronMastrud,OAK,TE,2013,10,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,NickKasa,OAK,TE,2013,10,NYG,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
39,DavidPaulson,PIT,TE,2013,10,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
