Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AustinSeferian-JenkinsP,TB,TE,2015,4,CAR,4,3,75,34,1,0,8.5,11.3,0,0,0,0,0,0,9.4,9.4
2,GregOlsenO,CAR,TE,2015,4,TB,9,5,55.6,58,0,0,6.4,11.6,0,0,0,0,0,0,5.8,5.8
3,TravisKelce,KC,TE,2015,4,CIN,7,5,71.4,57,0,0,8.1,11.4,0,0,0,0,0,0,5.7,5.7
4,JasonWittenIR,DAL,TE,2015,4,NO,9,5,55.6,53,0,0,5.9,10.6,0,0,0,0,0,0,5.3,5.3
5,MartellusBennett,CHI,TE,2015,4,OAK,8,5,62.5,52,0,0,6.5,10.4,0,0,0,0,0,0,5.2,5.2
6,JordanReed,WAS,TE,2015,4,PHI,7,5,71.4,51,0,0,7.3,10.2,0,0,0,0,0,0,5.1,5.1
7,JimmyGrahamP,SEA,TE,2015,4,DET,6,4,66.7,50,0,0,8.3,12.5,0,0,0,0,0,0,5,5
8,TylerEifert,CIN,TE,2015,4,KC,6,4,66.7,49,0,0,8.2,12.2,0,0,0,0,0,0,4.9,4.9
9,KyleRudolph,MIN,TE,2015,4,DEN,9,5,55.6,46,0,0,5.1,9.2,0,0,0,0,0,0,4.6,4.6
10,JaredCook,LAR,TE,2015,4,ARI,5,4,80,45,0,0,9,11.2,0,0,0,0,0,0,4.5,4.5
11,LarryDonnell,NYG,TE,2015,4,BUF,6,4,66.7,42,0,0,7,10.5,0,0,0,0,0,0,4.2,4.2
11,CharlesClayQ,BUF,TE,2015,4,NYG,6,4,66.7,42,0,0,7,10.5,0,0,0,0,0,0,4.2,4.2
11,ZachErtz,PHI,TE,2015,4,WAS,5,3,60,42,0,0,8.4,14,0,0,0,0,0,0,4.2,4.2
14,LadariusGreen,LAC,TE,2015,4,CLE,6,4,66.7,41,0,0,6.8,10.2,0,0,0,0,0,0,4.1,4.1
14,EricEbronP,DET,TE,2015,4,SEA,5,4,80,41,0,0,8.2,10.2,0,0,0,0,0,0,4.1,4.1
16,JordanCameron,MIA,TE,2015,4,NYJ,5,3,60,40,0,0,8,13.3,0,0,0,0,0,0,4,4
17,MaxxWilliams,BAL,TE,2015,4,PIT,5,3,60,35,0,0,7,11.7,0,0,0,0,0,0,3.5,3.5
18,OwenDaniels,DEN,TE,2015,4,MIN,4,3,75,33,0,0,8.2,11,0,0,0,0,0,0,3.3,3.3
19,RichardRodgersIR,GB,TE,2015,4,SF,4,3,75,31,0,0,7.8,10.3,0,0,0,0,0,0,3.1,3.1
20,HeathMiller,PIT,TE,2015,4,BAL,5,3,60,30,0,0,6,10,0,0,0,0,0,0,3,3
21,GarrettCelek,SF,TE,2015,4,GB,5,3,60,29,0,0,5.8,9.7,0,0,0,0,0,0,2.9,2.9
22,GaryBarnidge,CLE,TE,2015,4,LAC,3,2,66.7,28,0,0,9.3,14,0,0,0,0,0,0,2.8,2.8
22,BenjaminWatson,NO,TE,2015,4,DAL,4,3,75,28,0,0,7,9.3,0,0,0,0,0,0,2.8,2.8
24,CobyFleener,IND,TE,2015,4,JAX,3,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,2.5,2.5
24,GarrettGraham,HOU,TE,2015,4,ATL,3,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,2.5,2.5
26,ClayHarbor,JAX,TE,2015,4,IND,3,2,66.7,24,0,0,8,12,0,0,0,0,0,0,2.4,2.4
27,BrandonMyers,TB,TE,2015,4,CAR,3,2,66.7,23,0,0,7.7,11.5,0,0,0,0,0,0,2.3,2.3
27,MychalRivera,OAK,TE,2015,4,CHI,3,2,66.7,23,0,0,7.7,11.5,0,0,0,0,0,0,2.3,2.3
29,MarcedesLewis,JAX,TE,2015,4,IND,3,2,66.7,22,0,0,7.3,11,0,0,0,0,0,0,2.2,2.2
29,LevineToilolo,ATL,TE,2015,4,HOU,3,2,66.7,22,0,0,7.3,11,0,0,0,0,0,0,2.2,2.2
29,LanceKendricks,LAR,TE,2015,4,ARI,4,2,50,22,0,0,5.5,11,0,0,0,0,0,0,2.2,2.2
32,DarrenFells,ARI,TE,2015,4,LAR,3,2,66.7,21,0,0,7,10.5,0,0,0,0,0,0,2.1,2.1
33,GavinEscobar,DAL,TE,2015,4,NO,2,1,50,17,0,0,8.5,17,0,0,0,0,0,0,1.7,1.7
34,JakeStoneburner,MIA,TE,2015,4,NYJ,2,1,50,16,0,0,8,16,0,0,0,0,0,0,1.6,1.6
34,EdDickson,CAR,TE,2015,4,TB,2,1,50,16,0,0,8,16,0,0,0,0,0,0,1.6,1.6
34,BlakeBell,SF,TE,2015,4,GB,3,2,66.7,16,0,0,5.3,8,0,0,0,0,0,0,1.6,1.6
34,JermaineGreshamQ,ARI,TE,2015,4,LAR,2,1,50,16,0,0,8,16,0,0,0,0,0,0,1.6,1.6
38,ZachMillerIR,CHI,TE,2015,4,OAK,3,2,66.7,15,0,0,5,7.5,0,0,0,0,0,0,1.5,1.5
39,BrentCelek,PHI,TE,2015,4,WAS,2,1,50,14,0,0,7,14,0,0,0,0,0,0,1.4,1.4
39,LukeWillson,SEA,TE,2015,4,DET,2,1,50,14,0,0,7,14,0,0,0,0,0,0,1.4,1.4
41,KellenDavis,NYJ,TE,2015,4,MIA,1,1,100,13,0,0,13,13,0,0,0,0,0,0,1.3,1.3
41,RobHousler,CLE,TE,2015,4,LAC,1,1,100,13,0,0,13,13,0,0,0,0,0,0,1.3,1.3
43,JamesO'Shaughnessy,KC,TE,2015,4,CIN,2,1,50,12,0,0,6,12,0,0,0,0,0,0,1.2,1.2
43,VanceMcDonald,SF,TE,2015,4,GB,2,1,50,12,0,0,6,12,0,0,0,0,0,0,1.2,1.2
