Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,NewYorkJets,NYJ,DST,2013,17,MIA,4,2,4,1,0,0,0,0,27,0,0
1,WashingtonRedskins,WAS,DST,2013,17,NYG,4,3,3,1,0,0,0,0,28,0,0
1,BuffaloBills,BUF,DST,2013,17,NE,7,3,5,0,0,0,0,0,22,0,0
1,BaltimoreRavens,BAL,DST,2013,17,CIN,4,1,4,1,0,0,0,0,21,0,0
1,ClevelandBrowns,CLE,DST,2013,17,PIT,4,2,4,1,0,0,0,0,28,0,0
1,JacksonvilleJaguars,JAX,DST,2013,17,IND,4,1,4,0,0,0,0,0,24,0,0
1,HoustonTexans,HOU,DST,2013,17,TEN,3,2,7,0,0,0,0,0,27,0,0
1,KansasCityChiefs,KC,DST,2013,17,LAC,3,0,2,1,0,0,0,0,24,0,0
1,DenverBroncos,DEN,DST,2013,17,OAK,5,2,4,1,0,0,0,0,23,0,0
1,PhiladelphiaEagles,PHI,DST,2013,17,DAL,5,2,2,0,0,0,0,0,20,0,0
1,GreenBayPackers,GB,DST,2013,17,CHI,4,2,3,1,0,0,0,0,30,0,0
1,DetroitLions,DET,DST,2013,17,MIN,5,2,5,0,0,0,0,0,24,0,0
1,CarolinaPanthers,CAR,DST,2013,17,ATL,5,2,6,1,0,0,0,0,15,0,0
1,TampaBayBuccaneers,TB,DST,2013,17,NO,5,1,5,1,0,0,0,0,23,0,0
1,SanFrancisco49ers,SF,DST,2013,17,ARI,5,2,4,0,0,0,0,0,14,0,0
1,LosAngelesRams,LAR,DST,2013,17,SEA,6,2,6,0,0,0,0,0,19,0,0
1,MiamiDolphins,MIA,DST,2013,17,NYJ,4,2,4,1,0,0,0,0,18,0,0
1,NewYorkGiants,NYG,DST,2013,17,WAS,5,2,5,1,0,0,0,0,20,0,0
1,NewEnglandPatriots,NE,DST,2013,17,BUF,4,3,5,1,0,0,0,0,23,0,0
1,CincinnatiBengals,CIN,DST,2013,17,BAL,3,2,5,1,0,0,0,0,19,0,0
1,PittsburghSteelers,PIT,DST,2013,17,CLE,3,2,4,0,0,0,0,0,26,0,0
1,IndianapolisColts,IND,DST,2013,17,JAX,4,3,4,1,1,0,0,0,24,0,0
1,TennesseeTitans,TEN,DST,2013,17,HOU,4,4,3,1,0,0,0,0,28,0,0
1,LosAngelesChargers,LAC,DST,2013,17,KC,3,1,2,1,0,0,0,0,22,0,0
1,OaklandRaiders,OAK,DST,2013,17,DEN,4,1,3,0,0,0,0,0,33,0,0
1,DallasCowboys,DAL,DST,2013,17,PHI,3,1,3,1,1,0,0,0,31,0,0
1,ChicagoBears,CHI,DST,2013,17,GB,3,3,3,1,0,0,0,0,29,0,0
1,MinnesotaVikings,MIN,DST,2013,17,DET,4,4,5,1,0,0,0,0,30,0,0
1,AtlantaFalcons,ATL,DST,2013,17,CAR,3,1,3,0,1,0,0,0,29,0,0
1,NewOrleansSaints,NO,DST,2013,17,TB,4,3,5,0,0,0,0,0,20,0,0
1,ArizonaCardinals,ARI,DST,2013,17,SF,5,1,7,0,0,0,0,0,17,0,0
1,SeattleSeahawks,SEA,DST,2013,17,LAR,4,2,5,1,0,0,0,0,13,0,0
