Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JulioJonesP,ATL,WR,2017,6,MIA,8.49,5.9,75,88,0.5,0,11,14.7,0,0,0,0,0,0,11.8,11.8
2,DeAndreHopkinsQ,HOU,WR,2017,6,CLE,10.64,6.3,54.5,77.2,0.6,0,7,12.8,0,0,0,0,0,0,11.3,11.32
3,AntonioBrown,PIT,WR,2017,6,KC,9.94,6.1,60,82.2,0.5,0,8.2,13.7,0.1,0.1,0,0,0,0,11.2,11.23
4,MichaelThomas,NO,WR,2017,6,DET,8.31,5.4,62.5,74.5,0.5,0,9.2,14.8,0,0,0,0,0,0,10.4,10.45
5,T.Y.Hilton,IND,WR,2017,6,TEN,7.2,5,71.4,78.1,0.4,0,11.1,15.6,0,0,0,0,0,0,10.2,10.21
6,KeenanAllenQ,LAC,WR,2017,6,OAK,10.03,5.9,60,75.3,0.4,0,7.5,12.5,0,0,0,0,0,0,9.9,9.93
7,MikeEvans,TB,WR,2017,6,ARI,7.8,5.2,62.5,67.8,0.5,0,8.5,13.6,0,0,0,0,0,0,9.8,9.78
8,MichaelCrabtree,OAK,WR,2017,6,LAC,7.8,5.1,62.5,66.2,0.5,0,8.2,13.2,0,0,0,0,0,0,9.6,9.62
9,BrandinCooks,NE,WR,2017,6,NYJ,5.86,4.1,66.7,68.7,0.4,0,11.5,17.2,0.5,0.6,0,0,0,0,9.3,9.33
10,GoldenTateQ,DET,WR,2017,6,NO,9.44,5.9,66.7,68,0.4,0,7.6,11.3,0.6,0.4,0,0,0,0,9.2,9.24
11,JordyNelson,GB,WR,2017,6,MIN,7.48,4.3,57.1,62.1,0.5,0,8.9,15.5,0,0,0,0,0,0,9.2,9.21
12,ChrisHogan,NE,WR,2017,6,NYJ,6.67,4.7,71.4,61.7,0.5,0,8.9,12.4,0.3,0.3,0,0,0,0,9.2,9.2
13,AlshonJefferyQ,PHI,WR,2017,6,CAR,7.1,4.8,71.4,65.5,0.4,0,9.4,13.2,0,0,0,0,0,0,9,8.95
14,DeSeanJackson,TB,WR,2017,6,ARI,6.31,3.9,66.7,65.1,0.4,0,10.8,16.2,0,0,0,0,0,0,8.9,8.91
15,KelvinBenjamin,CAR,WR,2017,6,PHI,7.09,4.1,57.1,63.5,0.4,0,9.1,16,0,0,0,0,0,0,8.8,8.75
16,DavanteAdams,GB,WR,2017,6,MIN,5.71,4.3,66.7,56.9,0.5,0,9.5,14.2,0,0,0,0,0,0,8.7,8.69
17,PierreGarcon,SF,WR,2017,6,WAS,9.96,5.6,60,67.7,0.3,0,6.8,11.3,0,0,0,0,0,0,8.6,8.57
18,DemaryiusThomas,DEN,WR,2017,6,NYG,7.3,5,71.4,66.2,0.3,0,9.4,13.2,0,0,0,0,0,0,8.4,8.42
19,DevinFunchess,CAR,WR,2017,6,PHI,7.28,4.7,71.4,59,0.4,0,8.4,11.8,0,0,0,0,0,0,8.3,8.3
20,TyreekHill,KC,WR,2017,6,PIT,7.19,5.1,71.4,58.7,0.3,0,8.4,11.8,1,6.1,6,0,0,0,8.3,8.28
21,JarvisLandry,MIA,WR,2017,6,ATL,10.85,6.1,54.5,63.8,0.3,0,5.8,10.7,0.1,0.3,0,0,0,0,8.2,8.21
22,AdamThielen,MIN,WR,2017,6,GB,7.37,5.5,85.7,63.3,0.3,0,9,10.5,0.1,0.4,0,0,0,0,8.2,8.17
23,RandallCobbQ,GB,WR,2017,6,MIN,8.6,5,55.6,56.8,0.4,0,6.3,11.4,0.3,0.3,0,0,0,0,8.1,8.11
24,EmmanuelSanders,DEN,WR,2017,6,NYG,6.96,4.8,71.4,61.8,0.3,0,8.9,12.4,0,0,0,0,0,0,8,7.98
25,TerrellePryorP,WAS,WR,2017,6,SF,5.9,4.1,66.7,60.7,0.3,0,10.2,15.2,0.1,0.1,0,0,0,0,7.9,7.88
25,TyrellWilliams,LAC,WR,2017,6,OAK,5.1,3.9,80,54.8,0.4,0,11,13.8,0,0,0,0,0,0,7.9,7.88
27,LarryFitzgeraldQ,ARI,WR,2017,6,TB,7.26,5.3,71.4,60,0.3,0,8.6,12,0,0,0,0,0,0,7.8,7.8
28,RishardMatthews,TEN,WR,2017,6,IND,7.39,4.2,57.1,59.3,0.3,0,8.4,14.8,0,0.2,0,0,0,0,7.8,7.75
29,MarvinJones,DET,WR,2017,6,NO,6.21,3.7,66.7,52.6,0.4,0,8.8,13.2,0,0,0,0,0,0,7.7,7.66
30,WillieSnead,NO,WR,2017,6,DET,5.69,4.1,66.7,52.5,0.3,0,8.7,13,0,0,0,0,0,0,7,7.05
31,DannyAmendola,NE,WR,2017,6,NYJ,6.92,4,57.1,45.4,0.4,0,6.4,11.2,0,0,0,0,0,0,6.9,6.94
32,WillFullerP,HOU,WR,2017,6,CLE,4.92,3.2,60,44.3,0.4,0,8.8,14.7,0.4,0.9,0,0,0,0,6.9,6.92
33,AmariCooper,OAK,WR,2017,6,LAC,5.14,3.7,80,50.7,0.3,0,10.2,12.8,0,0.1,0,0,0,0,6.9,6.88
34,MikeWallaceIR,BAL,WR,2017,6,CHI,5.69,3.7,66.7,49.9,0.3,0,8.3,12.5,0.2,0.1,0,0,0,0,6.8,6.8
35,JohnBrown,ARI,WR,2017,6,TB,6.26,3.6,66.7,49,0.3,0,8.2,12.2,0.2,0.3,0,0,0,0,6.7,6.73
36,JermaineKearse,NYJ,WR,2017,6,NE,6.76,3.8,57.1,48.7,0.3,0,7,12.2,0,0,0,0,0,0,6.7,6.67
37,JJNelson,ARI,WR,2017,6,TB,4.53,2.8,60,44.7,0.3,0,9,15,0,3.4,0,0,0,0,6.6,6.61
38,TedGinnP,NO,WR,2017,6,DET,5.2,3.1,60,45,0.3,0,9,15,0.5,1.4,0,0,0,0,6.4,6.44
39,KennyStills,MIA,WR,2017,6,ATL,4.65,3,60,45.8,0.3,0,9.2,15.3,0,0,0,0,0,0,6.4,6.38
40,TaylorGabriel,ATL,WR,2017,6,MIA,5.63,3.2,50,44.9,0.3,0,7.5,15,0.4,0.8,0,0,0,0,6.4,6.37
41,CooperKupp,LAR,WR,2017,6,JAX,5.24,3.8,80,45.4,0.3,0,9,11.2,0,0.1,0,0,0,0,6.4,6.35
41,MartavisBryant,PIT,WR,2017,6,KC,5.44,3.2,60,44.3,0.3,0,8.8,14.7,0.5,1.2,0,0,0,0,6.4,6.35
43,RobbyAnderson,NYJ,WR,2017,6,NE,3.99,3,75,44.9,0.3,0,11.2,15,0.1,0.1,0,0,0,0,6.3,6.3
44,JaronBrown,ARI,WR,2017,6,TB,4.71,3.6,80,44.1,0.3,0,8.8,11,0.1,0,0,0,0,0,6.2,6.21
45,JamisonCrowder,WAS,WR,2017,6,SF,6.72,3.8,57.1,43.9,0.3,0,6.3,11,0.1,0,0,0,0,0,6.2,6.19
46,SammyWatkins,LAR,WR,2017,6,JAX,4.42,3.3,75,43.1,0.3,0,10.8,14.3,0,0,0,0,0,0,6.1,6.11
47,RicardoLouisIR,CLE,WR,2017,6,HOU,5.28,3.8,80,48.9,0.2,0,9.8,12.2,0,0,0,0,0,0,6.1,6.09
48,TravisRudolph,NYG,WR,2017,6,DEN,5.06,3.4,60,40.2,0.3,0,8,13.3,0,0.6,0,0,0,0,5.9,5.88
49,EricDecker,TEN,WR,2017,6,IND,5.08,3.3,60,38.7,0.3,0,7.8,13,0,0,0,0,0,0,5.7,5.67
50,DonteMoncrief,IND,WR,2017,6,TEN,4.98,3,60,38.1,0.3,0,7.6,12.7,0.1,0.1,0,0,0,0,5.6,5.62
51,MarquiseGoodwinP,SF,WR,2017,6,WAS,4.58,2.9,60,43.8,0.2,0,8.8,14.7,0.1,0,0,0,0,0,5.6,5.58
