Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,DenverBroncos,DEN,DST,2017,6,NYG,0,2.6,0,1.3,0.6,0,0,0,13.5,11.6,11.6
2,JacksonvilleJaguars,JAX,DST,2017,6,LAR,0,3.1,0,1.1,0.9,0.1,0,0,20.7,9.5,9.5
3,BaltimoreRavens,BAL,DST,2017,6,CHI,0,2.7,0,1.1,0.5,0.1,0,0,16.7,8.3,8.3
4,WashingtonRedskins,WAS,DST,2017,6,SF,0,2.8,0,1,0.6,0,0,0,17.7,8.2,8.2
5,CarolinaPanthers,CAR,DST,2017,6,PHI,0,3,0,0.7,0.7,0,0,0,20.1,8,8
6,NewEnglandPatriots,NE,DST,2017,6,NYJ,0,2.5,0,0.8,0.8,0,0,0,19.6,7.9,7.9
7,AtlantaFalcons,ATL,DST,2017,6,MIA,0,2.4,0,1,0.6,0,0,0,17.2,7.8,7.8
7,TampaBayBuccaneers,TB,DST,2017,6,ARI,0,2.4,0,1,0.5,0.1,0,0,20.7,7.8,7.8
9,PhiladelphiaEagles,PHI,DST,2017,6,CAR,0,2.7,0,0.9,0.7,0,0,0,22.3,7.1,7.1
9,ArizonaCardinals,ARI,DST,2017,6,TB,0,2.1,0,1.1,0.8,0,0,0,22,7.1,7.1
11,TennesseeTitans,TEN,DST,2017,6,IND,0,2.8,0,0.8,0.7,0,0,0,21.7,7,7
12,KansasCityChiefs,KC,DST,2017,6,PIT,0,2.3,0,1,0.5,0.1,0,0,21.4,6.7,6.7
13,MinnesotaVikings,MIN,DST,2017,6,GB,0,3,0,0.7,0.5,0,0,0,23.6,6.6,6.6
14,ClevelandBrowns,CLE,DST,2017,6,HOU,0,2.5,0,0.8,0.6,0,0,0,25.9,6.5,6.5
15,HoustonTexans,HOU,DST,2017,6,CLE,0,2.2,0,0.7,0.6,0,0,0,18.2,6.4,6.4
16,LosAngelesRams,LAR,DST,2017,6,JAX,0,2.3,0,0.9,0.5,0,0,0,22.8,6.3,6.3
17,GreenBayPackers,GB,DST,2017,6,MIN,0,2.2,0,0.8,0.6,0,0,0,22.1,6.2,6.2
17,NewOrleansSaints,NO,DST,2017,6,DET,0,2.4,0,0.8,0.5,0,0,0,23.2,6.2,6.2
19,DetroitLions,DET,DST,2017,6,NO,0,1.7,0,1.1,0.4,0,0,0,26.3,5.9,5.9
20,ChicagoBears,CHI,DST,2017,6,BAL,0,2,0,0.8,0.5,0,0,0,22.2,5.8,5.8
20,OaklandRaiders,OAK,DST,2017,6,LAC,0,2,0,0.8,0.5,0,0,0,22.7,5.8,5.8
22,SanFrancisco49ers,SF,DST,2017,6,WAS,0,1.7,0,0.6,0.8,0,0,0,27,5.7,5.7
23,MiamiDolphins,MIA,DST,2017,6,ATL,0,2.1,0,0.7,0.4,0,0,0,27.4,5.5,5.5
24,NewYorkGiants,NYG,DST,2017,6,DEN,0,1.7,0,0.8,0.4,0,0,0,23.5,5.3,5.3
25,PittsburghSteelers,PIT,DST,2017,6,KC,0,2.6,0,0.5,0.5,0,0,0,25.6,5.2,5.2
25,IndianapolisColts,IND,DST,2017,6,TEN,0,1.6,0,0.7,0.5,0,0,0,26.2,5.2,5.2
27,LosAngelesChargers,LAC,DST,2017,6,OAK,0,2.4,0,0.5,0.5,0,0,0,24.9,5,5
28,NewYorkJets,NYJ,DST,2017,6,NE,0,1.3,0,0.5,0.5,0,0,0,28.6,2.9,2.9
