Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,PeytonManning,DEN,QB,2013,2,NYG,24,35,68.6,306,8.7,3,0,124.23,0,0,0,0,24.2,24.24
2,DrewBrees,NO,QB,2013,2,TB,29,43,67.4,373,8.7,2,0,109.93,1,2,2,0,23.1,23.12
3,TomBrady,NE,QB,2013,2,NYJ,34,58,58.6,394,6.8,2,1,83.55,0,0,0,0,21.8,21.76
4,AaronRodgersQ,GB,QB,2013,2,WAS,24,36,66.7,305,8.5,2,0,111.46,2,12,6,0,21.4,21.4
5,MattRyan,ATL,QB,2013,2,LAR,27,40,67.5,304,7.6,2,0,106.67,2,11,5.5,0,21.3,21.26
6,MatthewStafford,DET,QB,2013,2,ARI,39,66,59.1,442,6.7,1,1,77.97,2,6,3,0,20.3,20.28
7,TonyRomo,DAL,QB,2013,2,KC,29,46,63,324,7,2,1,89.4,0,-1,0,0,18.9,18.86
8,CamNewton,CAR,QB,2013,2,BUF,19,31,61.3,217,7,1,0,93.08,8,52,6.5,0,17.9,17.88
9,JoeFlacco,BAL,QB,2013,2,CLE,17,30,56.7,235,7.8,2,0,104.17,1,2,2,0,17.6,17.6
10,MichaelVick,PHI,QB,2013,2,LAC,20,35,57.1,226,6.5,1,0,86.13,7,44,6.3,0,17.4,17.44
11,ColinKaepernick,SF,QB,2013,2,SEA,14,22,63.6,225,10.2,1,0,112.88,5,44,8.8,0,17.4,17.4
12,BenRoethlisberger,PIT,QB,2013,2,CIN,22,38,57.9,266,7,2,1,86.07,2,7,3.5,0,17.3,17.34
13,AlexSmith,KC,QB,2013,2,DAL,18,26,69.2,188,7.2,2,0,115.54,4,13,3.2,0,16.8,16.82
14,AndrewLuckP,IND,QB,2013,2,MIA,22,41,53.7,255,6.2,1,0,80.84,6,25,4.2,0,16.7,16.7
15,CarsonPalmer,ARI,QB,2013,2,DET,26,41,63.4,306,7.5,1,0,94.16,0,1,0,0,16.3,16.34
16,RobertGriffinIII,WAS,QB,2013,2,GB,22,37,59.5,259,7,1,1,78.55,7,39,5.6,0,16.3,16.26
17,EliManning,NYG,QB,2013,2,DEN,18,31,58.1,249,8,2,1,92,1,2,2,0,16.2,16.16
18,RussellWilson,SEA,QB,2013,2,SF,15,22,68.2,212,9.6,1,0,114.2,6,35,5.8,0,16,15.98
19,JayCutler,CHI,QB,2013,2,MIN,20,37,54.1,248,6.7,1,0,84.07,3,18,6,0,15.7,15.72
20,RyanTannehillP,MIA,QB,2013,2,IND,21,34,61.8,218,6.4,1,0,90.07,5,28,5.6,0,15.5,15.52
21,MattSchaub,HOU,QB,2013,2,TEN,33,49,67.3,337,6.9,1,1,85.16,0,0,0,0,15.5,15.48
22,AndyDalton,CIN,QB,2013,2,PIT,29,48,60.4,296,6.2,1,1,76.39,4,12,3,0,15,15.04
23,JoshFreeman,TB,QB,2013,2,NO,32,61,52.5,387,6.3,1,3,57.21,3,12,4,0,14.7,14.68
24,PhilipRivers,LAC,QB,2013,2,PHI,14,25,56,155,6.2,2,0,101.25,1,4,4,0,14.6,14.6
25,SamBradfordQ,LAR,QB,2013,2,ATL,22,37,59.5,246,6.6,1,0,88.34,1,5,5,0,14.3,14.34
26,ChristianPonder,MIN,QB,2013,2,CHI,18,29,62.1,196,6.8,1,0,93.46,5,18,3.6,0,13.6,13.64
27,BrandonWeeden,CLE,QB,2013,2,BAL,28,47,59.6,332,7.1,0,1,72.3,3,10,3.3,0,12.3,12.28
28,GenoSmith,NYJ,QB,2013,2,NE,19,31,61.3,207,6.7,0,0,80.98,5,38,7.6,0,12.1,12.08
29,EJManuel,BUF,QB,2013,2,CAR,16,24,66.7,130,5.4,1,0,94.1,3,20,6.7,0,11.2,11.2
30,ChadHenne,JAX,QB,2013,2,OAK,30,54,55.6,335,6.2,0,2,58.8,2,16,8,0,11,11
31,JakeLocker,TEN,QB,2013,2,HOU,18,32,56.2,220,6.9,0,1,64.58,7,35,5,0,10.3,10.3
32,JasonCampbell,CLE,QB,2013,2,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,LukeMcCown,NO,QB,2013,2,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
