Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,TrentRichardson,IND,RB,2013,4,JAX,24,83,3.5,1,6,5,26,0,0,0,16.9,16.9
2,AlfredMorrisQ,WAS,RB,2013,4,OAK,18,102,5.7,1,1,1,6,0,0,0,16.8,16.8
3,DeMarcoMurray,DAL,RB,2013,4,LAC,25,115,4.6,0,7,6,50,0,0,0,16.5,16.5
4,JamaalCharles,KC,RB,2013,4,NYG,20,115,5.8,0,6,5,38,0,0,0,15.3,15.3
5,LeSeanMcCoyQ,PHI,RB,2013,4,DEN,17,94,5.5,0,5,4,50,0,0,0,14.4,14.4
6,AdrianPetersonQ,MIN,RB,2013,4,PIT,27,125,4.6,0,3,3,13,0,0,0,13.8,13.8
7,DougMartin,TB,RB,2013,4,ARI,28,116,4.1,0,5,3,21,0,0,0,13.7,13.7
8,MattForteIR,CHI,RB,2013,4,DET,20,92,4.6,0,5,5,36,0,0,0,12.8,12.8
9,DarrenSprolesO,NO,RB,2013,4,MIA,8,31,3.9,0,10,9,95,0,0,0,12.6,12.6
10,BilalPowell,NYJ,RB,2013,4,TEN,21,87,4.1,0,5,4,36,0,0,0,12.3,12.3
11,CJSpiller,BUF,RB,2013,4,BAL,20,80,4,0,5,4,34,0,0,0,11.4,11.4
12,DarylRichardson,LAR,RB,2013,4,SF,16,55,3.4,0,8,7,57,0,0,0,11.2,11.2
13,DarrenMcFadden,OAK,RB,2013,4,WAS,25,88,3.5,0,5,4,20,0,0,0,11,11
14,DannyWoodheadIR,LAC,RB,2013,4,DAL,8,33,4.1,0,10,9,75,0,0,0,10.8,10.8
15,ChrisJohnson,TEN,RB,2013,4,NYJ,27,93,3.4,0,1,1,6,0,0,0,9.9,9.9
15,JacquizzRodgers,ATL,RB,2013,4,NE,21,81,3.9,0,4,4,18,0,0,0,9.9,9.9
17,FredJackson,BUF,RB,2013,4,BAL,15,68,4.5,0,5,4,29,0,0,0,9.7,9.7
18,MauriceJones-Drew,JAX,RB,2013,4,IND,24,85,3.5,0,3,2,11,0,0,0,9.6,9.6
19,RayRice,BAL,RB,2013,4,BUF,22,75,3.4,0,5,4,20,0,0,0,9.5,9.5
20,ArianFoster,HOU,RB,2013,4,SEA,17,69,4.1,0,5,4,22,0,0,0,9.1,9.1
20,MonteeBall,DEN,RB,2013,4,PHI,21,72,3.4,0,1,1,19,0,0,0,9.1,9.1
