Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
44,JalenRichard,OAK,RB,2016,11,HOU,4.1,19,4.8,0.1,2.2,1.5,10.6,0.1,0.1,0.1,4,3.96
45,MikeGillislee,BUF,RB,2016,11,CIN,4.7,22.3,4.4,0.2,0.93,0.7,4.6,0,0,0,3.9,3.89
46,DionLewis,NE,RB,2016,11,SF,3.4,15,5,0.1,2.16,1.5,13.7,0.1,0.1,0.1,3.9,3.87
47,RobertTurbinSUS,IND,RB,2016,11,TEN,3,11.7,4,0.1,2.37,1.8,14.9,0.1,0,0,3.9,3.86
48,FozzyWhittakerIR,CAR,RB,2016,11,NO,3,12.4,4,0.1,2.51,1.7,13.6,0.1,0,0,3.8,3.8
49,BenjaminCunningham,LAR,RB,2016,11,MIA,4,17.4,4.2,0.1,2.41,1.8,14.4,0,0,0,3.8,3.78
49,DuJuanHarris,SF,RB,2016,11,NE,5.3,20.3,4,0.1,2.07,1.5,13.5,0,0.1,0.1,3.8,3.78
51,DeandreWashingtonQ,OAK,RB,2016,11,HOU,5.6,24.3,4,0.1,1.6,1.2,9,0,0.1,0.1,3.7,3.73
52,DamienWilliams,MIA,RB,2016,11,LAR,3.3,13.6,4.7,0.1,2.3,1.6,12.6,0.1,0.1,0.1,3.6,3.62
53,PeytonBarber,TB,RB,2016,11,KC,5.9,23.2,3.8,0.1,1.35,1,7.5,0,0.1,0.1,3.5,3.47
54,JeremyLangford,CHI,RB,2016,11,NYG,3.9,15.2,3.8,0.1,2.5,1.8,14.6,0,0.1,0.1,3.4,3.38
55,AlfredMorrisQ,DAL,RB,2016,11,BAL,5.7,21.3,3.5,0.1,0.4,0.3,2.3,0,0,0,3,2.96
56,AkeemHuntIR,HOU,RB,2016,11,OAK,4.1,18,4.5,0.1,0.88,0.6,4.8,0,0.1,0.1,2.7,2.68
57,RonnieHillman,MIN,RB,2016,11,ARI,4.7,16.5,3.2,0.1,1.15,0.8,5.7,0,0.1,0.1,2.6,2.62
58,ZachZenner,DET,RB,2016,11,JAX,3.8,13.8,3.5,0.1,1.04,0.7,6.1,0,0,0,2.6,2.59
59,WendellSmallwood,PHI,RB,2016,11,SEA,4.6,17.6,3.6,0.1,0.44,0.3,2.1,0,0.1,0.1,2.4,2.37
60,AndreEllington,ARI,RB,2016,11,MIN,3.5,14,3.5,0.1,1.05,0.8,5.4,0,0.1,0.1,2.3,2.34
61,JohnKuhn,NO,FB,2016,11,CAR,0.9,2.6,3,0.1,1.61,1.1,7.2,0.1,0,0,2.2,2.18
62,Ka'DeemCareyIR,CHI,RB,2016,11,NYG,2.7,10.9,3.7,0.1,0.99,0.7,4.8,0,0,0,2.2,2.17
63,FitzgeraldToussaint,PIT,RB,2016,11,CLE,2.6,10.1,3.3,0.1,0.72,0.5,4.5,0,0,0,2.1,2.06
64,JamizeOlawale,OAK,FB,2016,11,HOU,1.3,5.3,5,0.1,0.73,0.5,4.5,0,0,0,1.6,1.58
65,KyleJuszczyk,BAL,FB,2016,11,DAL,0.2,0.7,0,0,2.46,1.8,14.3,0,0,0,1.5,1.5
66,DenardRobinson,JAX,RB,2016,11,DET,1,4.7,5,0.1,0.42,0.3,2.1,0,0,0,1.3,1.28
67,OrleansDarkwa,NYG,RB,2016,11,CHI,2.2,7.7,4,0,1.15,0.8,4.3,0,0,0,1.2,1.2
68,MikeTolbert,CAR,FB,2016,11,NO,2.2,7.7,4,0,0.44,0.3,2.5,0,0,0,1,1.02
69,ReggieBush,BUF,RB,2016,11,CIN,0.9,3.6,4,0,1.01,0.7,5.6,0,0,0,0.9,0.92
70,BobbyRainey,NYG,RB,2016,11,CHI,0.7,2.7,3,0,0.95,0.7,5.9,0,0,0,0.9,0.86
71,LanceDunbar,DAL,RB,2016,11,BAL,0.9,3.4,3,0,0.98,0.7,6.9,0,0.1,0.1,0.8,0.83
72,KenyanDrake,MIA,RB,2016,11,LAR,0.9,3.8,4,0,0.88,0.6,4,0,0,0,0.8,0.78
73,KnileDavis,KC,RB,2016,11,TB,1.5,4.8,2.5,0,0.56,0.4,2.7,0,0,0,0.8,0.75
74,AaronRipkowski,GB,FB,2016,11,WAS,1.1,5.3,5,0,0.39,0.3,2,0,0,0,0.7,0.73
75,JoshFergusonIR,IND,RB,2016,11,TEN,0.5,1.7,0,0,0.86,0.6,5,0,0,0,0.7,0.67
76,MikeJames,TB,RB,2016,11,KC,0.6,2.5,2,0,0.85,0.6,4,0,0,0,0.6,0.65
77,BrandonBolden,NE,RB,2016,11,SF,1,3.9,4,0,0.27,0.2,2.1,0,0,0,0.6,0.6
78,WillJohnson,NYG,FB,2016,11,CHI,0.6,2.4,2,0,0.42,0.3,2.4,0,0,0,0.5,0.48
79,JeromeFelton,BUF,FB,2016,11,CIN,0.4,1.6,0,0,0.57,0.4,2.8,0,0,0,0.4,0.44
80,KenjonBarner,PHI,RB,2016,11,SEA,0.9,3.8,4,0,0.14,0.1,0.3,0,0,0,0.4,0.41
81,TylerErvin,HOU,RB,2016,11,OAK,0.9,3.8,4,0,0.43,0.3,2,0,0.1,0.1,0.4,0.38
82,JavoriusAllen,BAL,RB,2016,11,DAL,0.7,2.5,2,0,0.27,0.2,0.9,0,0,0,0.3,0.34
83,AnthonySherman,KC,FB,2016,11,TB,0.1,0.3,0,0,0.56,0.4,3,0,0,0,0.3,0.33
84,JonathanWilliams,BUF,RB,2016,11,CIN,0.7,2.6,3,0,0.14,0.1,0.4,0,0,0,0.3,0.3
85,GeorgeAtkinson,CLE,RB,2016,11,PIT,0.3,1.3,0,0,0.29,0.2,1.6,0,0,0,0.3,0.29
85,ShaunDraughn,SF,RB,2016,11,NE,0.4,1.2,0,0,0.29,0.2,1.7,0,0,0,0.3,0.29
85,JamesDevelin,NE,RB,2016,11,SF,0.3,1,0,0,0.28,0.2,1.9,0,0,0,0.3,0.29
88,AntonioAndrews,TEN,RB,2016,11,IND,0.4,1.9,0,0,0.14,0.1,0.7,0,0,0,0.3,0.26
89,DarylRichardson,PIT,RB,2016,11,CLE,0.4,1.7,0,0,0.13,0.1,0.8,0,0,0,0.2,0.25
89,RexBurkheadIR,CIN,RB,2016,11,BUF,0.4,1.9,0,0,0.14,0.1,0.6,0,0,0,0.2,0.25
91,ZachLine,MIN,FB,2016,11,ARI,0.7,1.8,2,0,0.13,0.1,0.6,0,0,0,0.2,0.24
92,ChaseReynolds,LAR,RB,2016,11,MIA,0.2,0.9,0,0,0.13,0.1,1.2,0,0,0,0.2,0.21
93,JayProsch,HOU,FB,2016,11,OAK,0.3,0.9,0,0,0.13,0.1,1.1,0,0,0,0.2,0.2
94,JalstonFowler,TEN,RB,2016,11,IND,0.2,0.6,0,0,0.14,0.1,1.3,0,0,0,0.2,0.19
94,MalcolmBrown,LAR,RB,2016,11,MIA,0.4,1.4,0,0,0.14,0.1,0.5,0,0,0,0.2,0.19
96,KerwynnWilliams,ARI,RB,2016,11,MIN,0.2,0.9,0,0,0.13,0.1,0.8,0,0,0,0.2,0.17
96,StepfanTaylor,ARI,RB,2016,11,MIN,0.3,1.3,0,0,0.13,0.1,0.4,0,0,0,0.2,0.17
98,MarcusMurphyQ,NO,RB,2016,11,CAR,0.2,0.7,0,0,0.13,0.1,0.8,0,0,0,0.2,0.15
99,MichaelBurton,DET,FB,2016,11,JAX,0.2,0.8,0,0,0.13,0.1,0.4,0,0,0,0.1,0.12
100,JordanTodman,IND,RB,2016,11,TEN,0.1,0.6,0,0,0.14,0.1,0.5,0,0,0,0.1,0.11
101,TaiwanJones,OAK,RB,2016,11,HOU,0.1,0.1,0,0,0.26,0.2,0.8,0,0,0,0.1,0.09
102,PaulLasike,CHI,RB,2016,11,NYG,0,0.1,0,0,0,0,0.1,0,0,0,0,0.02
103,TravarisCadet,NO,RB,2016,11,CAR,0,0,0,0,0,0,0,0,0,0,0,0
103,CameronArtis-Payne,CAR,RB,2016,11,NO,0,0,0,0,0,0,0,0,0,0,0,0
103,DanielLascoPUP,NO,RB,2016,11,CAR,0,0,0,0,0,0,0,0,0,0,0,0
103,TerrenceMagee,CLE,RB,2016,11,PIT,0,0,0,0,0,0,0,0,0,0,0,0
103,DanVitaleIR,CLE,FB,2016,11,PIT,0,0,0,0,0,0,0,0,0,0,0,0
103,MalcolmJohnsonIR,CLE,FB,2016,11,PIT,0,0,0,0,0,0,0,0,0,0,0,0
103,RooseveltNix,PIT,RB,2016,11,CLE,0,0,0,0,0,0,0,0,0,0,0,0
103,GlennWinston,CLE,RB,2016,11,PIT,0,0,0,0,0,0,0,0,0,0,0,0
103,DeAngeloWilliams,PIT,RB,2016,11,CLE,0,0,0,0,0,0,0,0,0,0,0,0
103,DarrenMcFadden,DAL,RB,2016,11,BAL,0,0,0,0,0,0,0,0,0,0,0,0
103,LorenzoTaliaferro,BAL,RB,2016,11,DAL,0,0,0,0,0,0,0,0,0,0,0,0
103,RodSmith,DAL,RB,2016,11,BAL,0,0,0,0,0,0,0,0,0,0,0,0
103,DariusJackson,DAL,RB,2016,11,BAL,0,0,0,0,0,0,0,0,0,0,0,0
103,AmeerAbdullah,DET,RB,2016,11,JAX,0,0,0,0,0,0,0,0,0,0,0,0
103,JustinForsett,DET,RB,2016,11,JAX,0,0,0,0,0,0,0,0,0,0,0,0
103,CedricPeerman,CIN,RB,2016,11,BUF,0,0,0,0,0,0,0,0,0,0,0,0
103,JamaalCharles,KC,RB,2016,11,TB,0,0,0,0,0,0,0,0,0,0,0,0
103,AntoneSmith,TB,RB,2016,11,KC,0,0,0,0,0,0,0,0,0,0,0,0
103,JacquizzRodgers,TB,RB,2016,11,KC,0,0,0,0,0,0,0,0,0,0,0,0
103,BishopSankey,KC,RB,2016,11,TB,0,0,0,0,0,0,0,0,0,0,0,0
103,CharlesSims,TB,RB,2016,11,KC,0,0,0,0,0,0,0,0,0,0,0,0
103,GeorgeWinn,NYG,RB,2016,11,CHI,0,0,0,0,0,0,0,0,0,0,0,0
103,DavidCobb,CHI,RB,2016,11,NYG,0,0,0,0,0,0,0,0,0,0,0,0
103,RaheemMostert,CHI,RB,2016,11,NYG,0,0,0,0,0,0,0,0,0,0,0,0
103,ShaneVereenIR,NYG,RB,2016,11,CHI,0,0,0,0,0,0,0,0,0,0,0,0
103,JoiqueBell,CHI,RB,2016,11,NYG,0,0,0,0,0,0,0,0,0,0,0,0
103,AdrianPetersonQ,MIN,RB,2016,11,ARI,0,0,0,0,0,0,0,0,0,0,0,0
103,ChrisJohnson,ARI,RB,2016,11,MIN,0,0,0,0,0,0,0,0,0,0,0,0
103,CJHam,MIN,RB,2016,11,ARI,0,0,0,0,0,0,0,0,0,0,0,0
103,TreMason,LAR,RB,2016,11,MIA,0,0,0,0,0,0,0,0,0,0,0,0
103,ArianFoster,MIA,RB,2016,11,LAR,0,0,0,0,0,0,0,0,0,0,0,0
103,TylerGaffney,NE,RB,2016,11,SF,0,0,0,0,0,0,0,0,0,0,0,0
103,MikeDavis,SF,RB,2016,11,NE,0,0,0,0,0,0,0,0,0,0,0,0
103,GlennGronkowski,NE,FB,2016,11,SF,0,0,0,0,0,0,0,0,0,0,0,0
103,KelvinTaylor,SF,RB,2016,11,NE,0,0,0,0,0,0,0,0,0,0,0,0
103,AlexCollins,SEA,RB,2016,11,PHI,0,0,0,0,0,0,0,0,0,0,0,0
103,CJSpiller,SEA,RB,2016,11,PHI,0,0,0,0,0,0,0,0,0,0,0,0
103,EddieLacy,GB,RB,2016,11,WAS,0,0,0,0,0,0,0,0,0,0,0,0
103,ChristineMichael,GB,RB,2016,11,WAS,0,0,0,0,0,0,0,0,0,0,0,0
103,MattJones,WAS,RB,2016,11,GB,0,0,0,0,0,0,0,0,0,0,0,0
103,JohnCrockett,GB,RB,2016,11,WAS,0,0,0,0,0,0,0,0,0,0,0,0
103,MackBrownIR,WAS,RB,2016,11,GB,0,0,0,0,0,0,0,0,0,0,0,0
103,DonJackson,GB,RB,2016,11,WAS,0,0,0,0,0,0,0,0,0,0,0,0
103,JoeKerridge,GB,FB,2016,11,WAS,0,0,0,0,0,0,0,0,0,0,0,0
103,BrandonBurks,GB,RB,2016,11,WAS,0,0,0,0,0,0,0,0,0,0,0,0
103,KeithMarshall,WAS,RB,2016,11,GB,0,0,0,0,0,0,0,0,0,0,0,0
103,AlfredBlue,HOU,RB,2016,11,OAK,0,0,0,0,0,0,0,0,0,0,0,0
103,JonathanGrimes,HOU,RB,2016,11,OAK,0,0,0,0,0,0,0,0,0,0,0,0
