Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,NewYorkJets,NYJ,DST,2013,11,BUF,5,5,5,0,0,0,0,0,26,0,0
1,LosAngelesChargers,LAC,DST,2013,11,MIA,3,2,3,0,0,0,0,0,21,0,0
1,GreenBayPackers,GB,DST,2013,11,NYG,5,3,4,0,0,0,0,0,22,0,0
1,ClevelandBrowns,CLE,DST,2013,11,CIN,4,3,6,0,0,0,0,0,21,0,0
1,DetroitLions,DET,DST,2013,11,PIT,4,2,5,1,0,0,0,0,24,0,0
1,ArizonaCardinals,ARI,DST,2013,11,JAX,6,3,7,1,1,0,0,0,21,0,0
1,OaklandRaiders,OAK,DST,2013,11,HOU,6,1,4,0,0,0,0,0,25,0,0
1,IndianapolisColts,IND,DST,2013,11,TEN,4,2,5,0,0,0,0,0,22,0,0
1,KansasCityChiefs,KC,DST,2013,11,DEN,4,2,5,0,0,0,0,0,13,0,0
1,WashingtonRedskins,WAS,DST,2013,11,PHI,4,2,4,1,0,0,0,0,31,0,0
1,BaltimoreRavens,BAL,DST,2013,11,CHI,6,2,6,0,0,0,0,0,17,0,0
1,AtlantaFalcons,ATL,DST,2013,11,TB,3,2,4,0,0,0,0,0,28,0,0
1,NewEnglandPatriots,NE,DST,2013,11,CAR,4,2,6,1,0,0,0,0,19,0,0
1,SanFrancisco49ers,SF,DST,2013,11,NO,5,1,5,0,0,0,0,0,15,0,0
1,MinnesotaVikings,MIN,DST,2013,11,SEA,5,2,4,0,0,0,0,0,30,0,0
1,BuffaloBills,BUF,DST,2013,11,NYJ,5,4,5,2,0,0,0,0,26,0,0
1,MiamiDolphins,MIA,DST,2013,11,LAC,5,2,4,0,0,0,0,0,24,0,0
1,NewYorkGiants,NYG,DST,2013,11,GB,4,1,4,1,1,0,0,0,25,0,0
1,CincinnatiBengals,CIN,DST,2013,11,CLE,5,2,7,0,0,0,0,0,19,0,0
1,PittsburghSteelers,PIT,DST,2013,11,DET,4,1,3,0,0,0,0,0,25,0,0
1,JacksonvilleJaguars,JAX,DST,2013,11,ARI,3,1,3,0,1,0,0,0,32,0,0
1,HoustonTexans,HOU,DST,2013,11,OAK,4,3,6,0,0,0,0,0,27,0,0
1,TennesseeTitans,TEN,DST,2013,11,IND,3,1,5,0,0,0,0,0,23,0,0
1,DenverBroncos,DEN,DST,2013,11,KC,6,2,6,1,0,0,0,0,26,0,0
1,PhiladelphiaEagles,PHI,DST,2013,11,WAS,3,1,2,1,0,0,0,0,23,0,0
1,ChicagoBears,CHI,DST,2013,11,BAL,4,1,2,1,0,0,0,0,28,0,0
1,TampaBayBuccaneers,TB,DST,2013,11,ATL,4,1,5,0,0,0,0,0,23,0,0
1,CarolinaPanthers,CAR,DST,2013,11,NE,5,1,5,0,0,0,0,0,12,0,0
1,NewOrleansSaints,NO,DST,2013,11,SF,4,3,6,1,0,0,0,0,18,0,0
1,SeattleSeahawks,SEA,DST,2013,11,MIN,4,3,7,1,0,0,0,0,18,0,0
