Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JimmyGrahamP,NO,TE,2013,4,MIA,13,8,61.5,115,1,52,8.8,14.4,0,0,0,0,0,0,17.5,17.5
2,JuliusThomas,DEN,TE,2013,4,PHI,5,4,80,53,1,24,10.6,13.2,0,0,0,0,0,0,11.3,11.3
3,JermaineGreshamQ,CIN,TE,2013,4,CLE,11,9,81.8,80,0,36,7.3,8.9,0,0,0,0,0,0,8,8
4,JasonWittenIR,DAL,TE,2013,4,LAC,10,8,80,76,0,34,7.6,9.5,0,0,0,0,0,0,7.6,7.6
5,AntonioGates,LAC,TE,2013,4,DAL,6,5,83.3,75,0,33,12.5,15,0,0,0,0,0,0,7.5,7.5
6,VernonDavis,SF,TE,2013,4,LAR,6,4,66.7,66,0,30,11,16.5,0,0,0,0,0,0,6.6,6.6
6,DallasClark,BAL,TE,2013,4,BUF,10,7,70,66,0,29,6.6,9.4,0,0,0,0,0,0,6.6,6.6
8,BrandonMyers,NYG,TE,2013,4,KC,8,6,75,65,0,29,8.1,10.8,0,0,0,0,0,0,6.5,6.5
8,HeathMiller,PIT,TE,2013,4,MIN,6,4,66.7,65,0,29,10.8,16.2,0,0,0,0,0,0,6.5,6.5
10,JordanCameron,CLE,TE,2013,4,CIN,7,5,71.4,61,0,27,8.7,12.2,0,0,0,0,0,0,6.1,6.1
10,MarcedesLewis,JAX,TE,2013,4,IND,8,6,75,61,0,27,7.6,10.2,0,0,0,0,0,0,6.1,6.1
12,CharlesClayQ,MIA,TE,2013,4,NO,6,5,83.3,59,0,26,9.8,11.8,0,0,0,0,0,0,5.9,5.9
13,TylerEifert,CIN,TE,2013,4,CLE,5,4,80,57,0,25,11.4,14.2,0,0,0,0,0,0,5.7,5.7
14,TonyGonzalez,ATL,TE,2013,4,NE,7,6,85.7,54,0,24,7.7,9,0,0,0,0,0,0,5.4,5.4
15,OwenDaniels,HOU,TE,2013,4,SEA,9,6,66.7,53,0,24,5.9,8.8,0,0,0,0,0,0,5.3,5.3
16,RobHousler,ARI,TE,2013,4,TB,9,7,77.8,50,0,22,5.6,7.1,0,0,0,0,0,0,5,5
17,ScottChandler,BUF,TE,2013,4,BAL,5,4,80,49,0,22,9.8,12.2,0,0,0,0,0,0,4.9,4.9
18,JaredCook,LAR,TE,2013,4,SF,7,4,57.1,47,0,21,6.7,11.8,0,0,0,0,0,0,4.7,4.7
18,KyleRudolph,MIN,TE,2013,4,PIT,6,4,66.7,47,0,21,7.8,11.8,0,0,0,0,0,0,4.7,4.7
20,BrandonPettigrew,DET,TE,2013,4,CHI,8,5,62.5,45,0,20,5.6,9,0,0,0,0,0,0,4.5,4.5
21,MychalRivera,OAK,TE,2013,4,WAS,4,4,100,42,0,18,10.5,10.5,0,0,0,0,0,0,4.2,4.2
22,MartellusBennett,CHI,TE,2013,4,DET,7,4,57.1,41,0,18,5.9,10.2,0,0,0,0,0,0,4.1,4.1
