Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,CarolinaPanthers,CAR,DST,2013,12,MIA,5,2,5,1,0,0,0,0,12,0,0
1,DallasCowboys,DAL,DST,2013,12,NYG,4,2,3,1,0,0,0,0,26,0,0
1,DenverBroncos,DEN,DST,2013,12,NE,6,2,6,0,0,0,0,0,25,0,0
1,PittsburghSteelers,PIT,DST,2013,12,CLE,4,2,3,0,0,0,0,0,26,0,0
1,NewYorkJets,NYJ,DST,2013,12,BAL,6,5,5,0,0,0,0,0,29,0,0
1,JacksonvilleJaguars,JAX,DST,2013,12,HOU,3,1,3,0,0,0,0,0,33,0,0
1,LosAngelesChargers,LAC,DST,2013,12,KC,4,2,3,0,0,0,0,0,20,0,0
1,TennesseeTitans,TEN,DST,2013,12,OAK,3,2,4,0,1,0,0,0,23,0,0
1,SanFrancisco49ers,SF,DST,2013,12,WAS,4,1,4,0,0,0,0,0,15,0,0
1,TampaBayBuccaneers,TB,DST,2013,12,DET,4,1,5,0,0,0,0,0,25,0,0
1,MinnesotaVikings,MIN,DST,2013,12,GB,5,3,4,0,0,0,0,0,31,0,0
1,NewOrleansSaints,NO,DST,2013,12,ATL,5,3,6,1,0,0,0,0,19,0,0
1,IndianapolisColts,IND,DST,2013,12,ARI,4,2,5,0,0,0,0,0,22,0,0
1,ChicagoBears,CHI,DST,2013,12,LAR,5,1,2,1,0,0,0,0,27,0,0
1,MiamiDolphins,MIA,DST,2013,12,CAR,5,2,4,0,0,0,0,0,24,0,0
1,NewYorkGiants,NYG,DST,2013,12,DAL,5,1,4,0,0,0,0,0,22,0,0
1,NewEnglandPatriots,NE,DST,2013,12,DEN,4,2,5,0,0,0,0,0,21,0,0
1,ClevelandBrowns,CLE,DST,2013,12,PIT,3,3,5,0,0,0,0,0,25,0,0
1,BaltimoreRavens,BAL,DST,2013,12,NYJ,6,3,5,0,0,0,0,0,19,0,0
1,HoustonTexans,HOU,DST,2013,12,JAX,4,4,6,0,0,0,0,0,28,0,0
1,KansasCityChiefs,KC,DST,2013,12,LAC,4,2,4,0,0,0,0,0,15,0,0
1,OaklandRaiders,OAK,DST,2013,12,TEN,5,1,4,0,0,0,0,0,27,0,0
1,WashingtonRedskins,WAS,DST,2013,12,SF,4,1,4,0,0,0,0,0,30,0,0
1,DetroitLions,DET,DST,2013,12,TB,4,2,5,1,0,0,0,0,25,0,0
1,GreenBayPackers,GB,DST,2013,12,MIN,5,3,4,0,0,0,0,0,23,0,0
1,AtlantaFalcons,ATL,DST,2013,12,NO,3,2,3,0,0,0,0,0,30,0,0
1,ArizonaCardinals,ARI,DST,2013,12,IND,6,2,7,1,0,0,0,0,20,0,0
1,LosAngelesRams,LAR,DST,2013,12,CHI,5,1,5,0,0,0,0,0,22,0,0
