Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,GoldenTateQ,DET,WR,2014,8,ATL,11,7,63.6,112,1,0,10.2,16,0,0,0,0,0,0,17.2,17.2
2,DemaryiusThomas,DEN,WR,2014,8,LAC,9,6,66.7,104,1,0,11.6,17.3,0,0,0,0,0,0,16.4,16.4
2,JordyNelson,GB,WR,2014,8,NO,12,7,58.3,104,1,0,8.7,14.9,0,0,0,0,0,0,16.4,16.4
4,AntonioBrown,PIT,WR,2014,8,IND,10,6,60,98,1,0,9.8,16.3,0,0,0,0,0,0,15.8,15.8
5,SteveSmith,BAL,WR,2014,8,CIN,9,6,66.7,93,1,0,10.3,15.5,0,0,0,0,0,0,15.3,15.3
6,SammyWatkins,BUF,WR,2014,8,NYJ,9,7,77.8,90,1,0,10,12.9,0,0,0,0,0,0,15,15
7,JulioJonesP,ATL,WR,2014,8,DET,10,7,70,88,1,0,8.8,12.6,0,0,0,0,0,0,14.8,14.8
8,JeremyMaclin,PHI,WR,2014,8,ARI,8,5,62.5,87,1,0,10.9,17.4,0,0,0,0,0,0,14.7,14.7
9,JulianEdelmanSUS,NE,WR,2014,8,CHI,11,7,63.6,80,1,0,7.3,11.4,1,4,4,0,0,0,14.4,14.4
10,DezBryant,DAL,WR,2014,8,WAS,11,7,63.6,83,1,0,7.5,11.9,0,0,0,0,0,0,14.3,14.3
11,RandallCobbQ,GB,WR,2014,8,NO,10,6,60,81,1,0,8.1,13.5,0,0,0,0,0,0,14.1,14.1
12,AndreJohnson,HOU,WR,2014,8,TEN,10,6,60,79,1,0,7.9,13.2,0,0,0,0,0,0,13.9,13.9
13,EmmanuelSanders,DEN,WR,2014,8,LAC,9,6,66.7,78,1,0,8.7,13,0,0,0,0,0,0,13.8,13.8
13,MohamedSanu,CIN,WR,2014,8,BAL,11,6,54.5,78,1,0,7.1,13,0,0,0,0,0,0,13.8,13.8
15,DwayneBowe,KC,WR,2014,8,LAR,8,5,62.5,77,1,0,9.6,15.4,0,0,0,0,0,0,13.7,13.7
16,DougBaldwinQ,SEA,WR,2014,8,CAR,9,6,66.7,75,1,0,8.3,12.5,0,0,0,0,0,0,13.5,13.5
17,MikeWallaceIR,MIA,WR,2014,8,JAX,9,6,66.7,72,1,0,8,12,1,2,2,0,0,0,13.4,13.4
18,TorreySmith,BAL,WR,2014,8,CIN,8,5,62.5,73,1,0,9.1,14.6,0,0,0,0,0,0,13.3,13.3
19,KelvinBenjamin,CAR,WR,2014,8,SEA,10,6,60,67,1,0,6.7,11.2,0,0,0,0,0,0,12.7,12.7
19,BrandonMarshall,CHI,WR,2014,8,NE,10,6,60,67,1,0,6.7,11.2,0,0,0,0,0,0,12.7,12.7
21,PierreGarcon,WAS,WR,2014,8,DAL,9,5,55.6,64,1,0,7.1,12.8,0,0,0,0,0,0,12.4,12.4
22,JamesJones,OAK,WR,2014,8,CLE,8,6,75,63,1,0,7.9,10.5,0,0,0,0,0,0,12.3,12.3
23,VincentJackson,TB,WR,2014,8,MIN,7,5,71.4,62,1,0,8.9,12.4,0,0,0,0,0,0,12.2,12.2
24,EricDecker,NYJ,WR,2014,8,BUF,8,5,62.5,61,1,0,7.6,12.2,0,0,0,0,0,0,12.1,12.1
24,KendallWright,TEN,WR,2014,8,HOU,7,5,71.4,61,1,0,8.7,12.2,0,0,0,0,0,0,12.1,12.1
24,CordarrellePatterson,MIN,WR,2014,8,TB,8,5,62.5,56,1,0,7,11.2,1,5,5,0,0,0,12.1,12.1
24,MichaelFloyd,ARI,WR,2014,8,PHI,6,4,66.7,61,1,0,10.2,15.2,0,0,0,0,0,0,12.1,12.1
28,GregJennings,MIN,WR,2014,8,TB,6,4,66.7,59,1,0,9.8,14.8,0,0,0,0,0,0,11.9,11.9
29,KeenanAllenQ,LAC,WR,2014,8,DEN,8,5,62.5,58,1,0,7.2,11.6,0,0,0,0,0,0,11.8,11.8
30,LarryFitzgeraldQ,ARI,WR,2014,8,PHI,5,4,80,57,1,0,11.4,14.2,0,0,0,0,0,0,11.7,11.7
31,AllenRobinson,JAX,WR,2014,8,MIA,9,5,55.6,55,1,0,6.1,11,0,0,0,0,0,0,11.5,11.5
32,JermaineKearse,SEA,WR,2014,8,CAR,7,4,57.1,49,1,0,7,12.2,0,0,0,0,0,0,10.9,10.9
32,BrianQuick,LAR,WR,2014,8,KC,6,4,66.7,49,1,0,8.2,12.2,0,0,0,0,0,0,10.9,10.9
