Rank,Name,Team,Position,Season,Week,Opponent,FieldGoalsMade,FieldGoalsAttempted,FieldGoalPercentage,FieldGoalsLongestMade,ExtraPointsMade,ExtraPointsAttempted,FantasyPointsPerGame,FantasyPoints
1,MattPrater,DET,K,2014,13,CHI,2,2,100,0,3,3,9,9
1,DanBailey,DAL,K,2014,13,PHI,2,2,100,0,3,3,9,9
1,CodyParkey,PHI,K,2014,13,DAL,2,2,100,0,3,3,9,9
1,JoshBrown,NYG,K,2014,13,JAX,2,2,100,0,3,3,9,9
1,ShaunSuisham,PIT,K,2014,13,NO,2,2,100,0,3,3,9,9
1,ShayneGraham,NO,K,2014,13,PIT,2,2,100,0,3,3,9,9
1,JustinTucker,BAL,K,2014,13,LAC,2,2,100,0,3,3,9,9
1,MikeNugentIR,CIN,K,2014,13,TB,2,2,100,0,3,3,9,9
1,AdamVinatieri,IND,K,2014,13,WAS,2,2,100,0,3,3,9,9
1,StephenGostkowski,NE,K,2014,13,GB,2,2,100,0,3,3,9,9
1,MasonCrosby,GB,K,2014,13,NE,2,2,100,0,3,3,9,9
1,ConnorBarth,DEN,K,2014,13,KC,2,2,100,0,3,3,9,9
1,CairoSantos,KC,K,2014,13,DEN,2,2,100,0,3,3,9,9
1,CalebSturgis,MIA,K,2014,13,NYJ,2,2,100,0,3,3,9,9
15,RobbieGould,CHI,K,2014,13,DET,2,2,100,0,2,2,8,8
15,StevenHauschka,SEA,K,2014,13,SF,2,2,100,0,2,2,8,8
15,PhilDawson,SF,K,2014,13,SEA,2,2,100,0,2,2,8,8
15,JoshScobee,JAX,K,2014,13,NYG,2,2,100,0,2,2,8,8
15,RyanSuccopP,TEN,K,2014,13,HOU,2,2,100,0,2,2,8,8
15,DanCarpenter,BUF,K,2014,13,CLE,2,2,100,0,2,2,8,8
15,BillyCundiff,CLE,K,2014,13,BUF,2,2,100,0,2,2,8,8
15,BlairWalsh,MIN,K,2014,13,CAR,2,2,100,0,2,2,8,8
15,GrahamGano,CAR,K,2014,13,MIN,2,2,100,0,2,2,8,8
15,NickNovak,LAC,K,2014,13,BAL,2,2,100,0,2,2,8,8
15,PatrickMurray,TB,K,2014,13,CIN,2,2,100,0,2,2,8,8
15,KaiForbath,WAS,K,2014,13,IND,2,2,100,0,2,2,8,8
15,SebastianJanikowski,OAK,K,2014,13,LAR,2,2,100,0,2,2,8,8
15,GregZuerlein,LAR,K,2014,13,OAK,2,2,100,0,2,2,8,8
15,ChandlerCatanzaro,ARI,K,2014,13,ATL,2,2,100,0,2,2,8,8
15,MattBryant,ATL,K,2014,13,ARI,2,2,100,0,2,2,8,8
31,NickFolk,NYJ,K,2014,13,MIA,2,2,100,0,1,1,7,7
32,RandyBullock,HOU,K,2014,13,TEN,1,1,100,0,2,2,5,5
