Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
17,JayCutler,MIA,QB,2017,4,NO,22,32.8,66.7,247.3,7.5,1.7,0.9,96.4,1.6,1.8,1,0,14.9,14.87
18,TrevorSiemian,DEN,QB,2017,4,OAK,20.1,35.3,57.1,236.9,6.8,1.7,0.9,85.06,2.5,5.8,3,0,14.7,14.66
19,BlakeBortles,JAX,QB,2017,4,NYJ,18,30.7,58.1,221.7,7.2,1.5,1,88.37,3.9,16,4,0,14.3,14.27
20,DeshaunWatsonP,HOU,QB,2017,4,TEN,19,33.2,57.6,217.7,6.6,1.2,0.8,75.06,4.2,24.2,6,0,14.1,14.13
21,EliManning,NYG,QB,2017,4,TB,24.3,39,61.5,254.7,6.5,1.6,1.1,87.02,1.3,0.9,1,0,14.1,14.08
22,CamNewton,CAR,QB,2017,4,NE,16.6,27.8,60.7,222,7.9,1.3,1.1,82.74,5.1,17.9,3.6,0.1,14.1,14.07
23,BenRoethlisberger,PIT,QB,2017,4,BAL,22.3,37.8,57.9,246.8,6.5,1.5,1,83.99,1.6,1,0.5,0,13.8,13.77
24,DerekCarr,OAK,QB,2017,4,DEN,20.3,35.5,55.6,229,6.4,1.5,1,81.83,2.4,4.1,2,0,13.4,13.37
25,JaredGoff,LAR,QB,2017,4,DAL,19.3,32.9,57.6,217.8,6.6,1.5,0.8,85.16,1.6,1.3,0.5,0,13,13.04
26,DeshoneKizer,CLE,QB,2017,4,CIN,19.9,33.5,58.8,211.7,6.2,1.2,1.3,74.63,4.9,23.3,4.6,0,12.8,12.8
27,CaseKeenum,MIN,QB,2017,4,DET,20.2,31.8,62.5,226,7.1,1.3,0.9,80.99,2.2,3.5,2,0,12.6,12.59
28,MikeGlennon,CHI,QB,2017,4,GB,20.1,32.2,62.5,219.6,6.9,1.1,1.1,80.21,1.5,1.2,0.5,0,10.7,10.7
29,JoeFlacco,BAL,QB,2017,4,PIT,19.6,36.3,55.6,203.9,5.7,1.1,1.1,69.68,1.8,1.7,1,0,10.3,10.33
30,BrianHoyer,SF,QB,2017,4,ARI,21,33.4,63.6,212,6.4,1,1.1,79.36,1.6,3.4,1.5,0,10.2,10.22
31,JoshMcCown,NYJ,QB,2017,4,JAX,13.8,23,60.9,183.8,8,1,1.1,82.52,2.5,11.7,6,0,9.9,9.92
32,JacobyBrissett,IND,QB,2017,4,SEA,13.7,22.9,60.9,183,8,0.8,1.1,82.34,3.3,14.6,5,0,9.6,9.58
33,MattMoore,MIA,QB,2017,4,NO,0.8,1.3,100,10.4,10,0,0,108.33,0.1,0.3,0,0,0.4,0.45
34,TomSavage,HOU,QB,2017,4,TEN,0.7,1.2,100,9.9,10,0,0,108.33,0.1,0.3,0,0,0.4,0.43
35,NickFoles,PHI,QB,2017,4,LAC,0.7,1.2,100,9.6,10,0,0,108.33,0.1,0.2,0,0,0.4,0.4
36,AJMcCarron,CIN,QB,2017,4,CLE,0.6,1.1,100,8.5,8,0,0,100,0.1,0.3,0,0,0.4,0.37
36,RyanFitzpatrick,TB,QB,2017,4,NYG,0.6,1,100,8.1,8,0,0,100,0.1,0.5,0,0,0.4,0.37
38,KellenMoore,DAL,QB,2017,4,LAR,0.6,1,100,7.7,8,0,0,100,0.1,0.4,0,0,0.4,0.35
39,MitchTrubisky,CHI,QB,2017,4,GB,0.6,0.9,100,7.5,8,0,0,100,0,0.3,0,0,0.3,0.33
40,MattCassel,TEN,QB,2017,4,HOU,0.6,0.9,100,7.5,8,0,0,100,0.1,0.1,0,0,0.3,0.31
41,KevinHogan,CLE,QB,2017,4,CIN,0.5,0.8,0,6.2,6,0,0,52.08,0.1,0.5,0,0,0.3,0.3
41,SeanMannion,LAR,QB,2017,4,DAL,0.5,0.8,100,6.8,7,0,0,95.83,0.1,0.3,0,0,0.3,0.3
41,JimmyGaroppoloIR,NE,QB,2017,4,CAR,0.5,0.8,0,6.2,6,0,0,52.08,0.1,0.5,0,0,0.3,0.3
41,GenoSmith,NYG,QB,2017,4,TB,0.5,0.8,0,6.5,6,0,0,52.08,0.1,0.4,0,0,0.3,0.3
45,LandryJones,PIT,QB,2017,4,BAL,0.5,0.8,0,6.5,6,0,0,52.08,0.1,0.3,0,0,0.3,0.29
45,DerekAnderson,CAR,QB,2017,4,NE,0.5,0.9,100,7.1,7,0,0,95.83,0.1,0.1,0,0,0.3,0.29
45,ChadHenne,JAX,QB,2017,4,NYJ,0.5,0.8,0,6.4,6,0,0,52.08,0.1,0.3,0,0,0.3,0.29
45,DrewStanton,ARI,QB,2017,4,SF,0.5,0.8,0,6.6,7,0,0,56.25,0.1,0.3,0,0,0.3,0.29
45,ColtMcCoy,WAS,QB,2017,4,KC,0.5,0.8,0,6.7,7,0,0,56.25,0.1,0.2,0,0,0.3,0.29
45,PatrickMahomes,KC,QB,2017,4,WAS,0.5,0.8,0,6.5,6,0,0,52.08,0.1,0.3,0,0,0.3,0.29
51,RyanMallett,BAL,QB,2017,4,PIT,0.5,0.8,0,6.3,6,0,0,52.08,0.1,0.2,0,0,0.3,0.27
51,AustinDavisP,SEA,QB,2017,4,IND,0.5,0.8,0,6.2,6,0,0,52.08,0.1,0.2,0,0,0.3,0.27
53,EJManuel,OAK,QB,2017,4,DEN,0.4,0.6,0,5.2,5,0,0,47.92,0.1,0.5,0,0,0.3,0.26
54,KellenClemens,LAC,QB,2017,4,PHI,0.4,0.6,0,4.8,5,0,0,47.92,0.1,0.2,0,0,0.2,0.21
55,BrockOsweiler,DEN,QB,2017,4,OAK,0.3,0.5,0,4.2,4,0,0,43.75,0,0.2,0,0,0.2,0.19
56,BrettHundley,GB,QB,2017,4,CHI,0.3,0.5,0,4.1,4,0,0,43.75,0.1,0.2,0,0,0.2,0.18
57,MattSchaub,ATL,QB,2017,4,BUF,0.2,0.4,0,3,0,0,0,0,0,0.3,0,0,0.2,0.15
57,BrycePetty,NYJ,QB,2017,4,JAX,0.6,1,100,8,8,0,0.1,100,0,0.3,0,0,0.2,0.15
59,ChaseDaniel,NO,QB,2017,4,MIA,0.2,0.3,0,2.7,0,0,0,0,0,0,0,0,0.1,0.11
60,NathanPeterman,BUF,QB,2017,4,ATL,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.01
60,JakeRudock,DET,QB,2017,4,MIN,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.01
60,CJBeathard,SF,QB,2017,4,ARI,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.01
63,MarkSanchez,CHI,QB,2017,4,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TaysomHill,NO,QB,2017,4,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BrandonDoughty,MIA,QB,2017,4,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,RyanTannehillP,MIA,QB,2017,4,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JoeWebb,BUF,QB,2017,4,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JoshuaDobbs,PIT,QB,2017,4,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CodyKessler,CLE,QB,2017,4,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JeffDriskel,CIN,QB,2017,4,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BrandonAllen,LAR,QB,2017,4,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JameillShowersIR,DAL,QB,2017,4,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ZacDysert,DAL,QB,2017,4,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CooperRush,DAL,QB,2017,4,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,AlexTanney,TEN,QB,2017,4,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,KyleSloter,MIN,QB,2017,4,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,SamBradfordQ,MIN,QB,2017,4,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TeddyBridgewater,MIN,QB,2017,4,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BradKaayaIR,CAR,QB,2017,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TaylorHeinicke,NE,QB,2017,4,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,RyanNassib,JAX,QB,2017,4,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ChristianHackenberg,NYJ,QB,2017,4,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BlaineGabbertQ,ARI,QB,2017,4,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,CardaleJones,LAC,QB,2017,4,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,RyanGriffin,TB,QB,2017,4,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,DavisWebb,NYG,QB,2017,4,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,PaxtonLynch,DEN,QB,2017,4,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ConnorCook,OAK,QB,2017,4,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,AndrewLuckP,IND,QB,2017,4,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TrevoneBoykin,SEA,QB,2017,4,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TylerBray,KC,QB,2017,4,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,ScottTolzien,IND,QB,2017,4,SEA,0.2,0.3,0,2.6,0,0,0.1,0,0.1,0,0,0,-0.1,-0.1
