Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,EzekielElliott,DAL,RB,2017,4,LAR,21.9,98.3,4.5,0.9,3.85,2.9,23.5,0.1,0.1,0.1,18,17.98
2,KareemHunt,KC,RB,2017,4,WAS,16.7,80.8,4.8,0.8,4.23,3,26.7,0.2,0.2,0.2,16.4,16.35
3,Le'VeonBellO,PIT,RB,2017,4,BAL,19.1,79.6,4.2,0.5,7.05,4.8,37,0.2,0.1,0.1,15.7,15.66
4,DevontaFreemanO,ATL,RB,2017,4,BUF,15.9,73.3,4.6,0.8,3.64,2.7,23.8,0.1,0.1,0.1,14.9,14.91
5,LeSeanMcCoyQ,BUF,RB,2017,4,ATL,15.6,74.6,4.7,0.5,6.12,4.5,35.5,0.1,0,0,14.6,14.61
6,TyMontgomery,GB,RB,2017,4,CHI,15.1,66.9,4.5,0.6,4.95,3.7,29.6,0.2,0.1,0.1,14.2,14.25
7,LeonardFournetteQ,JAX,RB,2017,4,NYJ,18.2,76.5,4.2,0.6,3.67,2.5,20,0.1,0.1,0.1,13.6,13.65
8,ToddGurley,LAR,RB,2017,4,DAL,17.2,66.3,3.9,0.6,4.62,3.4,27.5,0.1,0.2,0.2,13.2,13.18
9,DalvinCook,MIN,RB,2017,4,DET,16.9,71.9,4.2,0.5,4.29,2.9,23.7,0.1,0.1,0.1,13,12.96
10,JayAjayiP,MIA,RB,2017,4,NO,18.2,81.3,4.5,0.6,2.48,1.8,12.7,0,0.1,0.1,12.8,12.8
11,MelvinGordon,LAC,RB,2017,4,PHI,16.9,66.1,3.9,0.4,5.03,3.4,28.4,0.1,0.2,0.2,12,12.05
12,CJAnderson,DEN,RB,2017,4,OAK,16.7,72.7,4.3,0.4,3.1,2.2,18.3,0.1,0.1,0.1,11.9,11.9
13,ChrisCarsonQ,SEA,RB,2017,4,IND,15.1,65.8,4.4,0.5,2.98,2,16.7,0.1,0.1,0.1,11.6,11.65
14,JordanHoward,CHI,RB,2017,4,GB,14.3,65.7,4.7,0.4,3.28,2.4,19.1,0.1,0.2,0.2,11.1,11.08
15,CarlosHyde,SF,RB,2017,4,ARI,15.3,63.3,4.2,0.4,4.2,3,21.4,0.1,0.2,0.2,11.1,11.07
16,LamarMiller,HOU,RB,2017,4,TEN,15.5,59.5,3.8,0.4,2.91,2.1,17.5,0.1,0.1,0.1,10.5,10.5
17,JoeMixonO,CIN,RB,2017,4,CLE,13.5,55.3,3.9,0.4,3.55,2.5,21.3,0.1,0.1,0.1,10.5,10.46
18,DeMarcoMurray,TEN,RB,2017,4,HOU,14.3,59.9,4.3,0.4,2.86,2.2,15.7,0.1,0.1,0.1,10.4,10.36
19,ChristianMcCaffrey,CAR,RB,2017,4,NE,8.4,35.3,4.4,0.2,6.72,4.8,44.7,0.2,0.2,0.2,10,10
20,IsaiahCrowell,CLE,RB,2017,4,CIN,14.5,60.8,4.4,0.4,2.79,1.9,14.8,0,0.1,0.1,9.8,9.76
21,MarkIngramSUS,NO,RB,2017,4,MIA,10.4,49.6,5,0.3,4.35,3.2,25.3,0.1,0.1,0.1,9.7,9.69
22,BilalPowell,NYJ,RB,2017,4,JAX,13.1,53,4.1,0.3,4.64,3.2,21.4,0.1,0.1,0.1,9.6,9.64
22,MarshawnLynchP,OAK,RB,2017,4,DEN,14.2,55.7,4,0.4,2.22,1.6,12.7,0.1,0.1,0.1,9.6,9.64
24,MikeGillislee,NE,RB,2017,4,CAR,14.1,57,4.1,0.6,0.93,0.7,4.7,0,0.1,0.1,9.6,9.57
25,TevinColeman,ATL,RB,2017,4,BUF,7.7,35.4,4.4,0.3,3.61,2.7,26.4,0.2,0,0,9.2,9.18
26,AmeerAbdullah,DET,RB,2017,4,MIN,12.6,49.2,3.8,0.3,2.99,2.2,18.3,0.1,0.1,0.1,9,8.95
27,FrankGore,IND,RB,2017,4,SEA,14.2,52.4,3.7,0.3,2.27,1.7,12.9,0.1,0.1,0.1,8.7,8.73
28,JacquizzRodgers,TB,RB,2017,4,NYG,15.8,61.3,3.8,0.3,2.08,1.5,9.9,0,0.1,0.1,8.7,8.72
29,ChrisThompson,WAS,RB,2017,4,KC,4.9,24.9,5,0.2,5.75,4.2,37.6,0.2,0.1,0.1,8.4,8.45
30,ChrisJohnson,ARI,RB,2017,4,SF,13.5,53.1,3.8,0.4,1.6,1.1,8.3,0,0.1,0.1,8.3,8.34
31,TarikCohen,CHI,RB,2017,4,GB,6.2,28.7,4.8,0.2,6.02,4.4,33.9,0.2,0.2,0.2,8.3,8.26
32,JonathanStewartIR,CAR,RB,2017,4,NE,13.5,56.7,4.1,0.3,1.8,1.3,9.9,0,0.2,0.2,8.1,8.06
33,JavoriusAllen,BAL,RB,2017,4,PIT,10.5,38.7,3.9,0.2,4.83,3.5,25,0.1,0.1,0.1,8,7.97
34,RobKelleyIR,WAS,RB,2017,4,KC,13.2,55.9,4.3,0.3,1.34,0.9,6.8,0,0.1,0.1,7.9,7.87
35,LeGarretteBlount,PHI,RB,2017,4,LAC,10.2,43.9,4.4,0.4,1.25,0.9,6.7,0,0.1,0.1,7.3,7.26
36,AndreEllington,ARI,RB,2017,4,SF,5.8,23.3,3.8,0.2,4.35,3.3,30.1,0.1,0.1,0.1,6.9,6.94
37,DukeJohnson,CLE,RB,2017,4,CIN,5,21.5,4.4,0.1,5.3,3.9,34.6,0.1,0.1,0.1,6.6,6.61
38,WendellSmallwood,PHI,RB,2017,4,LAC,9.1,38.1,4.2,0.2,3.42,2.3,17.2,0,0.1,0.1,6.5,6.53
39,JamesWhite,NE,RB,2017,4,CAR,5,19.4,3.8,0.1,5.07,3.5,29.6,0.2,0.1,0.1,6.5,6.5
40,TheoRiddick,DET,RB,2017,4,MIN,4.1,14.1,3.5,0.1,6.8,4.6,33.9,0.2,0.1,0.1,6.4,6.4
41,DerrickHenry,TEN,RB,2017,4,HOU,9.7,40.6,4.1,0.3,1.34,0.9,6.8,0,0.1,0.1,6.3,6.34
42,TerranceWest,BAL,RB,2017,4,PIT,8.4,33.4,4.1,0.3,2.01,1.4,10.3,0,0.2,0.2,5.8,5.77
43,AdrianPetersonQ,NO,RB,2017,4,MIA,9.1,38.5,4.2,0.3,0.78,0.6,4.3,0,0.2,0.2,5.7,5.68
