Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DavidJohnson,ARI,RB,2016,14,MIA,19.4,90,4.7,0.8,6.63,5.1,49.3,0.3,0.2,0.2,20.1,20.13
2,Le'VeonBellO,PIT,RB,2016,14,BUF,19.9,87.8,4.4,0.6,8.67,5.9,50.9,0.2,0.2,0.2,18.3,18.27
3,EzekielElliott,DAL,RB,2016,14,NYG,20.5,90.3,4.5,0.7,3.85,2.9,24.7,0.1,0.2,0.2,15.9,15.9
4,DeMarcoMurray,TEN,RB,2016,14,DEN,21,90.6,4.3,0.7,3.9,3,21.6,0.1,0.2,0.2,15.6,15.62
5,LeSeanMcCoyQ,BUF,RB,2016,14,PIT,17.8,83.8,4.7,0.7,3.94,2.9,20.2,0.1,0.1,0.1,15,15
6,MelvinGordon,LAC,RB,2016,14,CAR,20.3,78,3.9,0.5,6.06,4.1,33.2,0.1,0.2,0.2,14.3,14.32
7,MattForteIR,NYJ,RB,2016,14,SF,19.4,82.3,4.3,0.6,3.62,2.5,20.8,0.1,0.1,0.1,14.3,14.31
8,JeremyHillIR,CIN,RB,2016,14,CLE,18.1,78,4.3,0.7,2.73,2.1,17.1,0.1,0.1,0.1,14.1,14.11
9,SpencerWare,KC,RB,2016,14,OAK,16.7,77.8,4.6,0.6,3.05,2.2,20.6,0.1,0.2,0.2,13.6,13.64
10,DevontaFreemanO,ATL,RB,2016,14,LAR,15.7,67,4.2,0.6,4.18,3.1,24.5,0.1,0.1,0.1,13.2,13.15
11,JordanHoward,CHI,RB,2016,14,DET,17.1,73.8,4.4,0.5,3.56,2.6,21.7,0.1,0.1,0.1,13,12.95
12,JayAjayiP,MIA,RB,2016,14,ARI,18.3,79.3,4.4,0.6,2.34,1.7,12,0.1,0.2,0.2,12.9,12.93
13,FrankGore,IND,RB,2016,14,HOU,16.8,68.8,4.1,0.5,2.94,2.2,17.5,0.1,0.1,0.1,12,12.03
14,CarlosHyde,SF,RB,2016,14,NYJ,17,66.6,3.9,0.6,2.8,2,13.7,0.1,0.2,0.2,11.8,11.83
15,LataviusMurray,OAK,RB,2016,14,KC,14.9,62.7,4.2,0.5,3.85,2.9,20.6,0.1,0.1,0.1,11.7,11.73
16,ThomasRawls,SEA,RB,2016,14,GB,14.9,64.7,4.3,0.5,3.01,2.3,18.4,0.1,0.1,0.1,11.7,11.71
17,RobKelleyIR,WAS,RB,2016,14,PHI,17.8,75.4,4.2,0.6,1.49,1,6.6,0,0.2,0.2,11.4,11.4
18,DougMartin,TB,RB,2016,14,NO,16.3,65.4,4.1,0.5,2.62,1.8,14.8,0.1,0.2,0.2,11.2,11.22
19,LamarMiller,HOU,RB,2016,14,IND,17.9,73.8,4.1,0.3,2.91,2.1,14.8,0.1,0.1,0.1,11.1,11.06
20,ToddGurley,LAR,RB,2016,14,ATL,17,66.1,3.9,0.4,3.53,2.6,19.8,0,0.1,0.1,10.8,10.79
21,IsaiahCrowell,CLE,RB,2016,14,CIN,13.4,56.4,4.3,0.4,4.26,2.9,23.1,0.1,0.1,0.1,10.8,10.75
22,JonathanStewartIR,CAR,RB,2016,14,LAC,16,64.9,4.1,0.5,1.25,0.9,6.5,0,0.2,0.2,9.7,9.74
23,MarkIngramSUS,NO,RB,2016,14,TB,12.2,54.6,4.6,0.3,3.67,2.7,20.7,0.1,0.2,0.2,9.5,9.53
24,DevontaeBooker,DEN,RB,2016,14,TEN,14.6,55.8,3.7,0.3,2.88,2,14.9,0.1,0.1,0.1,9.3,9.27
25,LeGarretteBlount,NE,RB,2016,14,BAL,15.5,59.8,3.8,0.5,0.97,0.7,4.6,0,0.1,0.1,9.2,9.24
26,TevinColeman,ATL,RB,2016,14,LAR,8.5,35.2,4.4,0.3,3.35,2.5,24.4,0.1,0.1,0.1,8.2,8.16
27,RashadJennings,NYG,RB,2016,14,DAL,12,47.4,3.9,0.2,2.92,2.2,15.9,0.1,0.1,0.1,7.9,7.93
28,JerickMcKinnonIR,MIN,RB,2016,14,JAX,13.1,49.7,3.8,0.2,2.98,2,13.5,0.1,0.1,0.1,7.9,7.92
29,MattAsiata,MIN,RB,2016,14,JAX,9.3,33.8,3.8,0.4,2.91,2.1,14.4,0.1,0.1,0.1,7.6,7.62
