Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JimmyGrahamP,NO,TE,2013,2,TB,12,8,66.7,103,0,46,8.6,12.9,0,0,0,0,0,0,10.3,10.3
2,JermichaelFinley,GB,TE,2013,2,WAS,9,7,77.8,72,0,32,8,10.3,0,0,0,0,0,0,7.2,7.2
3,VernonDavis,SF,TE,2013,2,SEA,6,4,66.7,69,0,31,11.5,17.2,0,0,0,0,0,0,6.9,6.9
4,GregOlsenO,CAR,TE,2013,2,BUF,8,6,75,68,0,30,8.5,11.3,0,0,0,0,0,0,6.8,6.8
5,FredDavis,WAS,TE,2013,2,GB,6,5,83.3,67,0,30,11.2,13.4,0,0,0,0,0,0,6.7,6.7
6,KellenWinslow,NYJ,TE,2013,2,NE,8,7,87.5,66,0,29,8.2,9.4,0,0,0,0,0,0,6.6,6.6
7,TonyGonzalez,ATL,TE,2013,2,LAR,8,7,87.5,64,0,29,8,9.1,0,0,0,0,0,0,6.4,6.4
8,JasonWittenIR,DAL,TE,2013,2,KC,7,6,85.7,58,0,26,8.3,9.7,0,0,0,0,0,0,5.8,5.8
9,OwenDaniels,HOU,TE,2013,2,TEN,9,6,66.7,57,0,25,6.3,9.5,0,0,0,0,0,0,5.7,5.7
9,TylerEifert,CIN,TE,2013,2,PIT,6,6,100,57,0,25,9.5,9.5,0,0,0,0,0,0,5.7,5.7
9,JermaineGreshamQ,CIN,TE,2013,2,PIT,8,6,75,57,0,25,7.1,9.5,0,0,0,0,0,0,5.7,5.7
12,JordanCameron,CLE,TE,2013,2,BAL,6,5,83.3,56,0,25,9.3,11.2,0,0,0,0,0,0,5.6,5.6
13,EdDickson,BAL,TE,2013,2,CLE,5,4,80,54,0,24,10.8,13.5,0,0,0,0,0,0,5.4,5.4
14,JaredCook,LAR,TE,2013,2,ATL,7,4,57.1,50,0,22,7.1,12.5,0,0,0,0,0,0,5,5
