Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,TomBrady,NE,QB,2017,7,ATL,25.9,39.4,66.7,298.2,7.6,2.5,0.7,95.89,1.9,1.3,0.5,0,20.3,20.26
2,DakPrescott,DAL,QB,2017,7,SF,18.7,31.2,61.3,249.5,8.1,1.8,0.7,94.83,3.6,20.1,5,0.2,18.6,18.59
3,DrewBrees,NO,QB,2017,7,GB,24.4,39.8,60,291.8,7.3,2,0.8,88.75,1.7,1.5,1,0,17.8,17.82
4,MarcusMariotaP,TEN,QB,2017,7,CLE,20.2,32,62.5,249.2,7.8,1.8,0.6,94.4,3.8,14.2,3.5,0.1,17.6,17.59
4,MattRyan,ATL,QB,2017,7,NE,24,35.5,66.7,289.3,8,2,0.9,98.03,1.8,2.2,1,0,17.6,17.59
6,CarsonWentz,PHI,QB,2017,7,WAS,20.7,36.4,58.3,257.9,7.2,1.8,0.7,87.5,4.1,15.7,4,0,17.1,17.09
7,AlexSmith,KC,QB,2017,7,OAK,22.1,32.7,66.7,244.1,7.4,1.6,0.6,96.02,3.8,19.1,4.8,0.1,17.1,17.07
8,CamNewton,CAR,QB,2017,7,CHI,19.9,33.2,60.6,223.2,6.8,1.4,0.8,78.22,5.4,28.5,5.6,0.3,17,16.98
9,KirkCousins,WAS,QB,2017,7,PHI,24,37.2,64.9,278.9,7.5,1.6,0.7,94.31,2.6,10.9,3.7,0,16.6,16.65
10,RussellWilson,SEA,QB,2017,7,NYG,18.4,30.7,58.1,245.8,7.9,1.4,0.8,80.85,5,21.4,4.2,0.1,16,15.97
11,TyrodTaylorQ,BUF,QB,2017,7,TB,17.3,28.8,58.6,203.6,7,1.4,0.6,77.37,6.1,26.9,4.5,0.1,15.4,15.43
12,CarsonPalmer,ARI,QB,2017,7,LAR,23.5,39.9,60,273.6,6.8,1.6,1,86.88,1.6,2.8,1.5,0,15.2,15.22
13,DerekCarr,OAK,QB,2017,7,KC,20.7,34.1,61.8,240,7.1,1.7,0.8,90.32,1.9,3.4,1.5,0,14.7,14.74
14,JameisWinston,TB,QB,2017,7,BUF,18.6,31.1,61.3,248.6,8,1.6,1.1,94.69,2.7,8.1,2.7,0,14.6,14.55
15,BenRoethlisberger,PIT,QB,2017,7,CIN,23,36.5,63.9,257.5,7.2,1.6,1,92.13,1.8,1.8,1,0,14.5,14.48
16,JaredGoff,LAR,QB,2017,7,ARI,20.9,34,61.8,247.3,7.3,1.6,0.9,91.18,2,3.7,2,0,14.5,14.46
17,PhilipRivers,LAC,QB,2017,7,DEN,21,37.6,55.3,247,6.5,1.6,1,81.8,1.1,0.7,1,0,13.8,13.75
18,BlakeBortles,JAX,QB,2017,7,IND,19.2,29.6,63.3,220.2,7.3,1.3,1,82.64,3.6,19.6,5,0,13.6,13.57
19,JoshMcCown,NYJ,QB,2017,7,MIA,20.6,33.8,61.8,240.6,7.1,1.4,1.1,80.64,2.5,5.3,2.5,0,13,12.95
20,BrettHundley,GB,QB,2017,7,NO,19.4,33.1,57.6,219.4,6.6,1.4,1.2,75.19,2.6,13.1,4.3,0,12.9,12.89
21,AndyDalton,CIN,QB,2017,7,PIT,22.1,35.6,61.1,238.2,6.6,1.2,0.9,78.24,3.2,8.5,2.7,0,12.8,12.78
22,TrevorSiemian,DEN,QB,2017,7,LAC,19.5,33.8,58.8,226.3,6.6,1.3,1,76.35,2.6,7.4,2.3,0,12.6,12.59
23,JayCutler,MIA,QB,2017,7,NYJ,18.3,31.3,58.1,223.6,7.2,1.4,1.2,77.89,2,6.5,3,0,12.4,12.39
24,CJBeathard,SF,QB,2017,7,DAL,21.2,35.7,58.3,227.4,6.3,1.2,1,74.65,2.3,8.4,4,0,12.3,12.34
25,DeshoneKizer,CLE,QB,2017,7,TEN,15.4,25.7,57.7,205.8,7.9,1.1,1.3,79.97,4.5,22,5.5,0.1,12.2,12.23
26,CaseKeenum,MIN,QB,2017,7,BAL,19.2,32,59.4,206.9,6.5,1.2,0.9,75.91,2.4,9.4,4.5,0,11.8,11.82
27,EliManning,NYG,QB,2017,7,SEA,17.8,29.6,60,237.2,7.9,1.2,1.2,82.22,1.3,1.3,1,0,11.6,11.62
28,JacobyBrissett,IND,QB,2017,7,JAX,17.5,32.1,56.2,191.1,6,0.9,1.2,71.22,4.4,18,4.5,0.1,10.6,10.64
29,MitchTrubisky,CHI,QB,2017,7,CAR,12.9,21.5,59.1,172.1,7.8,1,0.9,80.11,3.1,17.1,5.7,0,10.2,10.19
30,JoeFlacco,BAL,QB,2017,7,MIN,22.7,36.4,63.9,217,6,0.9,1.1,78.12,1.4,1.2,1,0,9.8,9.8
31,RyanFitzpatrick,TB,QB,2017,7,BUF,0.9,1.5,50,12.2,6,0.1,0,68.75,0.2,0.3,0,0,0.7,0.72
32,BrockOsweiler,DEN,QB,2017,7,LAC,0.7,1.2,100,9.5,10,0,0,108.33,0.1,0.2,0,0,0.4,0.4
33,BrianHoyer,SF,QB,2017,7,DAL,0.6,0.9,100,7.4,7,0,0,95.83,0.1,0.3,0,0,0.3,0.33
34,MattMoore,MIA,QB,2017,7,NYJ,0.5,0.8,0,6.7,7,0,0,56.25,0.1,0.2,0,0,0.3,0.29
35,BrycePetty,NYJ,QB,2017,7,MIA,0.5,0.8,0,6.2,6,0,0,52.08,0.1,0.3,0,0,0.3,0.28
36,NickFoles,PHI,QB,2017,7,WAS,0.4,0.7,0,5.9,6,0,0,52.08,0.1,0.2,0,0,0.3,0.26
37,MikeGlennon,CHI,QB,2017,7,CAR,0.4,0.8,0,6,6,0,0,52.08,0,0.1,0,0,0.2,0.25
37,GenoSmith,NYG,QB,2017,7,SEA,0.4,0.7,0,5.4,5,0,0,47.92,0.1,0.3,0,0,0.2,0.25
39,DrewStanton,ARI,QB,2017,7,LAR,0.4,0.7,0,5.5,6,0,0,52.08,0,0.2,0,0,0.2,0.24
