Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,OaklandRaiders,OAK,DST,2013,10,NYG,5,3,5,0,0,0,0,0,24,0,0
1,CincinnatiBengals,CIN,DST,2013,10,BAL,5,2,7,0,0,0,0,0,17,0,0
1,BuffaloBills,BUF,DST,2013,10,PIT,5,3,5,1,0,0,0,0,26,0,0
1,LosAngelesRams,LAR,DST,2013,10,IND,6,1,5,0,0,0,0,0,25,0,0
1,JacksonvilleJaguars,JAX,DST,2013,10,TEN,3,1,3,0,0,0,0,0,33,0,0
1,DenverBroncos,DEN,DST,2013,10,LAC,6,2,7,1,0,0,0,0,27,0,0
1,DetroitLions,DET,DST,2013,10,CHI,4,1,5,1,0,0,0,0,24,0,0
1,PhiladelphiaEagles,PHI,DST,2013,10,GB,3,2,2,1,0,0,0,0,25,0,0
1,WashingtonRedskins,WAS,DST,2013,10,MIN,4,2,5,1,0,0,0,0,31,0,0
1,MiamiDolphins,MIA,DST,2013,10,TB,4,2,6,1,0,0,0,0,23,0,0
1,SeattleSeahawks,SEA,DST,2013,10,ATL,4,2,7,1,0,0,0,0,17,0,0
1,DallasCowboys,DAL,DST,2013,10,NO,4,1,4,0,0,0,0,0,22,0,0
1,CarolinaPanthers,CAR,DST,2013,10,SF,5,1,4,1,0,0,0,0,13,0,0
1,HoustonTexans,HOU,DST,2013,10,ARI,5,3,6,0,0,0,0,0,27,0,0
1,NewYorkGiants,NYG,DST,2013,10,OAK,4,1,4,1,1,0,0,0,27,0,0
1,BaltimoreRavens,BAL,DST,2013,10,CIN,5,2,6,0,0,0,0,0,21,0,0
1,PittsburghSteelers,PIT,DST,2013,10,BUF,3,2,3,0,0,0,0,0,26,0,0
1,IndianapolisColts,IND,DST,2013,10,LAR,3,2,5,0,0,0,0,0,19,0,0
1,TennesseeTitans,TEN,DST,2013,10,JAX,4,3,5,0,1,0,0,0,20,0,0
1,LosAngelesChargers,LAC,DST,2013,10,DEN,3,1,3,0,0,0,0,0,21,0,0
1,ChicagoBears,CHI,DST,2013,10,DET,4,1,2,0,0,0,0,0,28,0,0
1,GreenBayPackers,GB,DST,2013,10,PHI,5,2,4,0,0,0,0,0,23,0,0
1,MinnesotaVikings,MIN,DST,2013,10,WAS,5,1,4,0,0,0,0,0,31,0,0
1,TampaBayBuccaneers,TB,DST,2013,10,MIA,4,2,5,1,0,0,0,0,23,0,0
1,AtlantaFalcons,ATL,DST,2013,10,SEA,3,2,4,0,0,0,0,0,27,0,0
1,NewOrleansSaints,NO,DST,2013,10,DAL,4,2,6,1,0,0,0,0,18,0,0
1,SanFrancisco49ers,SF,DST,2013,10,CAR,4,1,5,0,0,0,0,0,18,0,0
1,ArizonaCardinals,ARI,DST,2013,10,HOU,6,2,6,1,0,0,0,0,21,0,0
