Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,CamNewton,CAR,QB,2015,14,ATL,19,32,59.4,232,7.2,2,1,89.58,8,41,5.1,1,25.4,25.38
2,CarsonPalmer,ARI,QB,2015,14,MIN,24,37,64.9,294,7.9,3,1,105.01,2,2,1,0,22,21.96
3,RussellWilson,SEA,QB,2015,14,BAL,19,30,63.3,240,8,2,1,96.53,7,35,5,0,19.1,19.1
4,BlakeBortles,JAX,QB,2015,14,IND,23,39,59,265,6.8,2,1,85.95,3,19,6.3,0,18.5,18.5
5,AaronRodgersQ,GB,QB,2015,14,DAL,21,35,60,257,7.3,2,1,89.82,4,22,5.5,0,18.5,18.48
6,BenRoethlisberger,PIT,QB,2015,14,CIN,24,37,64.9,295,8,2,1,96.11,2,5,2.5,0,18.3,18.3
7,DrewBrees,NO,QB,2015,14,TB,27,40,67.5,298,7.4,2,1,95.62,1,2,2,0,18.1,18.12
8,TyrodTaylorQ,BUF,QB,2015,14,PHI,19,32,59.4,222,6.9,2,1,88.28,6,31,5.2,0,18,17.98
8,AndyDalton,CIN,QB,2015,14,PIT,23,35,65.7,267,7.6,2,1,95.77,4,13,3.2,0,18,17.98
10,JohnnyManziel,CLE,QB,2015,14,SF,21,36,58.3,244,6.8,2,1,85.88,4,22,5.5,0,18,17.96
11,MatthewStafford,DET,QB,2015,14,LAR,25,40,62.5,277,6.9,2,1,89.27,2,8,4,0,17.9,17.88
12,MarcusMariotaP,TEN,QB,2015,14,NYJ,20,33,60.6,230,7,2,1,89.2,4,26,6.5,0,17.8,17.8
13,RyanFitzpatrick,NYJ,QB,2015,14,TEN,22,36,61.1,250,6.9,2,1,88.89,4,17,4.2,0,17.7,17.7
