Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,RobGronkowskiQ,NE,TE,2014,2,MIN,9,5,55.6,70,0,0,7.8,14,0,0,0,0,0,0,7,7
2,JimmyGrahamP,NO,TE,2014,2,CLE,7,5,71.4,69,0,0,9.9,13.8,0,0,0,0,0,0,6.9,6.9
3,JuliusThomas,DEN,TE,2014,2,KC,7,5,71.4,63,0,0,9,12.6,0,0,0,0,0,0,6.3,6.3
4,GregOlsenO,CAR,TE,2014,2,DET,7,4,57.1,54,0,0,7.7,13.5,0,0,0,0,0,0,5.4,5.4
5,JasonWittenIR,DAL,TE,2014,2,TEN,7,4,57.1,50,0,0,7.1,12.5,0,0,0,0,0,0,5,5
6,DennisPitta,BAL,TE,2014,2,PIT,6,4,66.7,48,0,0,8,12,0,0,0,0,0,0,4.8,4.8
6,KyleRudolph,MIN,TE,2014,2,NE,7,4,57.1,48,0,0,6.9,12,0,0,0,0,0,0,4.8,4.8
8,MartellusBennett,CHI,TE,2014,2,SF,7,4,57.1,46,0,0,6.6,11.5,0,0,0,0,0,0,4.6,4.6
9,AntonioGates,LAC,TE,2014,2,SEA,6,4,66.7,44,0,0,7.3,11,0,0,0,0,0,0,4.4,4.4
10,LarryDonnell,NYG,TE,2014,2,ARI,6,4,66.7,42,0,0,7,10.5,0,0,0,0,0,0,4.2,4.2
11,HeathMiller,PIT,TE,2014,2,BAL,6,4,66.7,41,0,0,6.8,10.2,0,0,0,0,0,0,4.1,4.1
11,MarcedesLewis,JAX,TE,2014,2,WAS,7,4,57.1,41,0,0,5.9,10.2,0,0,0,0,0,0,4.1,4.1
11,VernonDavis,SF,TE,2014,2,CHI,5,3,60,41,0,0,8.2,13.7,0,0,0,0,0,0,4.1,4.1
14,ZachErtz,PHI,TE,2014,2,IND,5,3,60,40,0,0,8,13.3,0,0,0,0,0,0,4,4
15,BrandonMyers,TB,TE,2014,2,LAR,6,4,66.7,39,0,0,6.5,9.8,0,0,0,0,0,0,3.9,3.9
15,TravisKelce,KC,TE,2014,2,DEN,6,4,66.7,39,0,0,6.5,9.8,0,0,0,0,0,0,3.9,3.9
17,CharlesClayQ,MIA,TE,2014,2,BUF,4,3,75,37,0,0,9.2,12.3,0,0,0,0,0,0,3.7,3.7
18,DelanieWalkerIR,TEN,TE,2014,2,DAL,4,3,75,36,0,0,9,12,0,0,0,0,0,0,3.6,3.6
18,JaredCook,LAR,TE,2014,2,TB,4,3,75,36,0,0,9,12,0,0,0,0,0,0,3.6,3.6
20,JermaineGreshamQ,CIN,TE,2014,2,ATL,5,3,60,34,0,0,6.8,11.3,0,0,0,0,0,0,3.4,3.4
20,CobyFleener,IND,TE,2014,2,PHI,4,3,75,34,0,0,8.5,11.3,0,0,0,0,0,0,3.4,3.4
22,GarrettGraham,HOU,TE,2014,2,OAK,4,3,75,32,0,0,8,10.7,0,0,0,0,0,0,3.2,3.2
22,AnthonyFasano,KC,TE,2014,2,DEN,5,3,60,32,0,0,6.4,10.7,0,0,0,0,0,0,3.2,3.2
24,GaryBarnidge,CLE,TE,2014,2,NO,5,3,60,31,0,0,6.2,10.3,0,0,0,0,0,0,3.1,3.1
25,ScottChandler,BUF,TE,2014,2,MIA,4,3,75,30,0,0,7.5,10,0,0,0,0,0,0,3,3
26,LadariusGreen,LAC,TE,2014,2,SEA,3,2,66.7,29,0,0,9.7,14.5,0,0,0,0,0,0,2.9,2.9
27,LevineToilolo,ATL,TE,2014,2,CIN,5,3,60,28,0,0,5.6,9.3,0,0,0,0,0,0,2.8,2.8
27,DwayneAllen,IND,TE,2014,2,PHI,5,3,60,28,0,0,5.6,9.3,0,0,0,0,0,0,2.8,2.8
29,MychalRivera,OAK,TE,2014,2,HOU,3,2,66.7,26,0,0,8.7,13,0,0,0,0,0,0,2.6,2.6
30,JeffCumberland,NYJ,TE,2014,2,GB,3,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,2.5,2.5
31,EricEbronP,DET,TE,2014,2,CAR,3,2,66.7,23,0,0,7.7,11.5,0,0,0,0,0,0,2.3,2.3
31,ZachMiller,SEA,TE,2014,2,LAC,3,2,66.7,23,0,0,7.7,11.5,0,0,0,0,0,0,2.3,2.3
31,AndrewQuarless,GB,TE,2014,2,NYJ,3,2,66.7,23,0,0,7.7,11.5,0,0,0,0,0,0,2.3,2.3
34,JohnCarlson,ARI,TE,2014,2,NYG,3,2,66.7,22,0,0,7.3,11,0,0,0,0,0,0,2.2,2.2
34,RyanGriffin,HOU,TE,2014,2,OAK,3,2,66.7,22,0,0,7.3,11,0,0,0,0,0,0,2.2,2.2
36,BrandonPettigrew,DET,TE,2014,2,CAR,3,2,66.7,21,0,0,7,10.5,0,0,0,0,0,0,2.1,2.1
36,NilesPaul,WAS,TE,2014,2,JAX,3,2,66.7,21,0,0,7,10.5,0,0,0,0,0,0,2.1,2.1
36,JaceAmaro,NYJ,TE,2014,2,GB,3,2,66.7,21,0,0,7,10.5,0,0,0,0,0,0,2.1,2.1
36,BrentCelek,PHI,TE,2014,2,IND,3,2,66.7,21,0,0,7,10.5,0,0,0,0,0,0,2.1,2.1
40,JosephFauria,DET,TE,2014,2,CAR,3,2,66.7,20,0,0,6.7,10,0,0,0,0,0,0,2,2
40,RobHousler,ARI,TE,2014,2,NYG,1,1,100,20,0,0,20,20,0,0,0,0,0,0,2,2
40,BrandonBostick,GB,TE,2014,2,NYJ,3,2,66.7,20,0,0,6.7,10,0,0,0,0,0,0,2,2
43,EdDickson,CAR,TE,2014,2,DET,3,2,66.7,19,0,0,6.3,9.5,0,0,0,0,0,0,1.9,1.9
43,TimWright,NE,TE,2014,2,MIN,3,2,66.7,19,0,0,6.3,9.5,0,0,0,0,0,0,1.9,1.9
45,LukeWillson,SEA,TE,2014,2,LAC,3,2,66.7,18,0,0,6,9,0,0,0,0,0,0,1.8,1.8
45,RichardRodgersIR,GB,TE,2014,2,NYJ,1,1,100,18,0,0,18,18,0,0,0,0,0,0,1.8,1.8
47,OwenDaniels,BAL,TE,2014,2,PIT,3,2,66.7,17,0,0,5.7,8.5,0,0,0,0,0,0,1.7,1.7
47,LoganPaulsen,WAS,TE,2014,2,JAX,3,2,66.7,17,0,0,5.7,8.5,0,0,0,0,0,0,1.7,1.7
49,JimDray,CLE,TE,2014,2,NO,3,2,66.7,15,0,0,5,7.5,0,0,0,0,0,0,1.5,1.5
50,GavinEscobar,DAL,TE,2014,2,TEN,2,1,50,14,0,0,7,14,0,0,0,0,0,0,1.4,1.4
50,LanceKendricks,LAR,TE,2014,2,TB,4,2,50,14,0,0,3.5,7,0,0,0,0,0,0,1.4,1.4
52,CJFiedorowiczIR,HOU,TE,2014,2,OAK,3,2,66.7,12,0,0,4,6,0,0,0,0,0,0,1.2,1.2
52,JacobTamme,DEN,TE,2014,2,KC,2,1,50,12,0,0,6,12,0,0,0,0,0,0,1.2,1.2
52,DanteRosario,CHI,TE,2014,2,SF,3,2,66.7,12,0,0,4,6,0,0,0,0,0,0,1.2,1.2
55,TaylorThompson,TEN,TE,2014,2,DAL,2,1,50,11,0,0,5.5,11,0,0,0,0,0,0,1.1,1.1
56,RhettEllison,MIN,TE,2014,2,NE,3,2,66.7,8,0,0,2.7,4,0,0,0,0,0,0,0.8,0.8
56,TroyNiklas,ARI,TE,2014,2,NYG,1,1,100,8,0,0,8,8,0,0,0,0,0,0,0.8,0.8
58,BenjaminWatson,NO,TE,2014,2,CLE,1,1,100,7,0,0,7,7,0,0,0,0,0,0,0.7,0.7
58,DavidAusberry,OAK,TE,2014,2,HOU,1,1,100,7,0,0,7,7,0,0,0,0,0,0,0.7,0.7
58,VanceMcDonald,SF,TE,2014,2,CHI,2,1,50,7,0,0,3.5,7,0,0,0,0,0,0,0.7,0.7
61,DionSims,MIA,TE,2014,2,BUF,1,1,100,6,0,0,6,6,0,0,0,0,0,0,0.6,0.6
61,AustinSeferian-JenkinsP,TB,TE,2014,2,LAR,1,1,100,6,0,0,6,6,0,0,0,0,0,0,0.6,0.6
61,VirgilGreen,DEN,TE,2014,2,KC,2,1,50,6,0,0,3,6,0,0,0,0,0,0,0.6,0.6
64,JohnPhillips,LAC,TE,2014,2,SEA,1,1,100,5,0,0,5,5,0,0,0,0,0,0,0.5,0.5
65,JamesHannaIR,DAL,TE,2014,2,TEN,1,1,100,4,0,0,4,4,0,0,0,0,0,0,0.4,0.4
65,BrianLeonhardt,OAK,TE,2014,2,HOU,1,1,100,4,0,0,4,4,0,0,0,0,0,0,0.4,0.4
67,MattSpaeth,PIT,TE,2014,2,BAL,1,1,100,3,0,0,3,3,0,0,0,0,0,0,0.3,0.3
67,BearPascoe,ATL,TE,2014,2,CIN,1,1,100,3,0,0,3,3,0,0,0,0,0,0,0.3,0.3
67,CoryHarkey,LAR,TE,2014,2,TB,2,1,50,3,0,0,1.5,3,0,0,0,0,0,0,0.3,0.3
70,ChrisGragg,BUF,TE,2014,2,MIA,1,1,100,2,0,0,2,2,0,0,0,0,0,0,0.2,0.2
71,DanielFells,NYG,TE,2014,2,ARI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
71,LukeStocker,TB,TE,2014,2,LAR,2,1,50,1,0,0,0.5,1,0,0,0,0,0,0,0.1,0.1
71,ZachSudfeld,NYJ,TE,2014,2,GB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
71,DemetriusHarris,KC,TE,2014,2,DEN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
75,CrockettGillmore,BAL,TE,2014,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,MichaelPalmer,PIT,TE,2014,2,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,CraigStevens,TEN,TE,2014,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,BrandonWilliams,CAR,TE,2014,2,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,LeeSmith,BUF,TE,2014,2,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,MichaelHoomanawanuiIR,NE,TE,2014,2,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,JoshHill,NO,TE,2014,2,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,AlexSmith,CIN,TE,2014,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,AdrienRobinson,NYG,TE,2014,2,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,DavidJohnson,LAC,TE,2014,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,DerekCarrier,SF,TE,2014,2,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
