Rank,Name,Team,Position,Season,Week,Opponent,FieldGoalsMade,FieldGoalsAttempted,FieldGoalPercentage,FieldGoalsLongestMade,ExtraPointsMade,ExtraPointsAttempted,FantasyPointsPerGame,FantasyPoints
1,StephenGostkowski,NE,K,2013,15,MIA,2,2,100,41,3,3,9,9
2,MattPrater,DEN,K,2013,15,LAC,1,1,100,29,5,5,8,8
2,AlexHenery,PHI,K,2013,15,MIN,1,1,100,19,5,5,8,8
2,DanCarpenter,BUF,K,2013,15,JAX,2,2,100,33,2,2,8,8
2,DavidAkers,DET,K,2013,15,BAL,1,1,100,16,5,5,8,8
6,AdamVinatieri,IND,K,2013,15,HOU,2,2,100,32,1,1,7,7
6,GarrettHartley,NO,K,2013,15,LAR,1,1,100,20,4,4,7,7
6,BlairWalsh,MIN,K,2013,15,PHI,2,2,100,41,1,1,7,7
6,PhilDawson,SF,K,2013,15,TB,2,2,100,50,1,1,7,7
6,RyanSuccopP,KC,K,2013,15,OAK,1,1,100,23,4,4,7,7
6,MasonCrosby,GB,K,2013,15,DAL,2,2,100,42,1,1,7,7
6,DanBailey,DAL,K,2013,15,GB,1,2,50,27,4,4,7,7
6,JustinTucker,BAL,K,2013,15,DET,2,2,100,39,1,1,7,7
14,MattBryant,ATL,K,2013,15,WAS,1,2,50,38,3,3,6,6
14,JayFeely,ARI,K,2013,15,TEN,1,2,50,23,3,3,6,6
14,GregZuerlein,LAR,K,2013,15,NO,1,1,100,31,3,3,6,6
14,MikeNugentIR,CIN,K,2013,15,PIT,1,1,100,34,3,3,6,6
18,NickNovak,LAC,K,2013,15,DEN,1,2,50,42,2,2,5,5
18,KaiForbath,WAS,K,2013,15,ATL,1,2,50,41,2,2,5,5
18,RobbieGould,CHI,K,2013,15,CLE,1,2,50,30,2,2,5,5
18,BillyCundiff,CLE,K,2013,15,CHI,1,1,100,28,2,2,5,5
18,RobBironas,TEN,K,2013,15,ARI,1,1,100,22,2,2,5,5
18,RandyBullock,HOU,K,2013,15,IND,1,2,50,45,2,2,5,5
18,JoshBrown,NYG,K,2013,15,SEA,1,1,100,25,2,2,5,5
18,StevenHauschka,SEA,K,2013,15,NYG,1,2,50,39,2,2,5,5
18,JoshScobee,JAX,K,2013,15,BUF,1,2,50,36,2,2,5,5
18,RianLindell,TB,K,2013,15,SF,1,2,50,45,2,2,5,5
18,GrahamGano,CAR,K,2013,15,NYJ,1,2,50,43,2,2,5,5
18,SebastianJanikowski,OAK,K,2013,15,KC,1,2,50,34,2,2,5,5
30,ShaunSuisham,PIT,K,2013,15,CIN,1,1,100,23,2,2,4.8,4.8
31,CalebSturgis,MIA,K,2013,15,NE,1,2,50,39,1,1,4,4
31,NickFolk,NYJ,K,2013,15,CAR,1,2,50,29,1,1,4,4
