Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
113,KeithSmith,DAL,FB,2017,3,ARI,0.2,0.9,0,0,0.13,0.1,0.9,0,0,0,0.2,0.18
115,RooseveltNix,PIT,RB,2017,3,CHI,0.2,1,0,0,0.14,0.1,0.6,0,0,0,0.2,0.16
115,CJHam,MIN,RB,2017,3,TB,0.2,0.8,0,0,0.13,0.1,0.8,0,0,0,0.2,0.16
117,DanVitaleIR,CLE,FB,2017,3,IND,0.1,0.3,0,0,0.29,0.2,1.1,0,0,0,0.1,0.14
117,JayProsch,HOU,FB,2017,3,NE,0.2,0.7,0,0,0.13,0.1,0.7,0,0,0,0.1,0.14
119,TreMadden,SEA,RB,2017,3,TEN,0.1,0.4,0,0,0.13,0.1,0.9,0,0,0,0.1,0.13
120,JamesDevelin,NE,RB,2017,3,HOU,0,0.1,0,0,0.14,0.1,1.1,0,0,0,0.1,0.12
121,JordanTodman,HOU,RB,2017,3,NE,0.2,0.7,0,0,0.14,0.1,0.4,0,0,0,0.1,0.11
122,MalcolmBrown,LAR,RB,2017,3,SF,0,0,0,0,0,0,0,0,0,0,0,0
122,JoeWilliams,SF,RB,2017,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0
122,TylerGaffney,JAX,RB,2017,3,BAL,0,0,0,0,0,0,0,0,0,0,0,0
122,DannyWoodheadIR,BAL,RB,2017,3,JAX,0,0,0,0,0,0,0,0,0,0,0,0
122,TJYeldonP,JAX,RB,2017,3,BAL,0,0,0,0,0,0,0,0,0,0,0,0
122,MarquezWilliams,JAX,FB,2017,3,BAL,0,0,0,0,0,0,0,0,0,0,0,0
122,I'TaviusMathers,JAX,RB,2017,3,BAL,0,0,0,0,0,0,0,0,0,0,0,0
122,JoeBanyard,BUF,RB,2017,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0
122,DevontaeBooker,DEN,RB,2017,3,BUF,0,0,0,0,0,0,0,0,0,0,0,0
122,CameronArtis-Payne,CAR,RB,2017,3,NO,0,0,0,0,0,0,0,0,0,0,0,0
122,TaquanMizzell,CHI,RB,2017,3,PIT,0,0,0,0,0,0,0,0,0,0,0,0
122,MikeJames,DET,RB,2017,3,ATL,0,0,0,0,0,0,0,0,0,0,0,0
122,TerronWard,ATL,RB,2017,3,DET,0,0,0,0,0,0,0,0,0,0,0,0
122,DwayneWashington,DET,RB,2017,3,ATL,0,0,0,0,0,0,0,0,0,0,0,0
122,ChristineMichael,IND,RB,2017,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0
122,GeorgeWinn,IND,RB,2017,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0
122,DariusJackson,CLE,RB,2017,3,IND,0,0,0,0,0,0,0,0,0,0,0,0
122,MarlonMackQ,IND,RB,2017,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0
122,AustinJohnson,TB,FB,2017,3,MIN,0,0,0,0,0,0,0,0,0,0,0,0
122,DougMartin,TB,RB,2017,3,MIN,0,0,0,0,0,0,0,0,0,0,0,0
122,RexBurkheadIR,NE,RB,2017,3,HOU,0,0,0,0,0,0,0,0,0,0,0,0
122,AlfredBlue,HOU,RB,2017,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
122,WayneGallman,NYG,RB,2017,3,PHI,0,0,0,0,0,0,0,0,0,0,0,0
122,DonnelPumphrey,PHI,RB,2017,3,NYG,0,0,0,0,0,0,0,0,0,0,0,0
122,JDMcKissicIR,SEA,RB,2017,3,TEN,0,0,0,0,0,0,0,0,0,0,0,0
122,CedricPeerman,CIN,RB,2017,3,GB,0,0,0,0,0,0,0,0,0,0,0,0
122,TraCarson,CIN,RB,2017,3,GB,0,0,0,0,0,0,0,0,0,0,0,0
122,SpencerWare,KC,RB,2017,3,LAC,0,0,0,0,0,0,0,0,0,0,0,0
122,KennethFarrow,LAC,RB,2017,3,KC,0,0,0,0,0,0,0,0,0,0,0,0
122,AndreWilliams,LAC,RB,2017,3,KC,0,0,0,0,0,0,0,0,0,0,0,0
122,KeithMarshall,WAS,RB,2017,3,OAK,0,0,0,0,0,0,0,0,0,0,0,0
122,RobKelleyIR,WAS,RB,2017,3,OAK,0,0,0,0,0,0,0,0,0,0,0,0
122,DarrenMcFadden,DAL,RB,2017,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0
122,DavidJohnson,ARI,RB,2017,3,DAL,0,0,0,0,0,0,0,0,0,0,0,0
122,TJLogan,ARI,RB,2017,3,DAL,0,0,0,0,0,0,0,0,0,0,0,0
122,DJFosterIR,ARI,RB,2017,3,DAL,0,0,0,0,0,0,0,0,0,0,0,0
