Rank,Name,Team,Position,Season,Week,Opponent,FieldGoalsMade,FieldGoalsAttempted,FieldGoalPercentage,FieldGoalsLongestMade,ExtraPointsMade,ExtraPointsAttempted,FantasyPointsPerGame,FantasyPoints
1,ShayneGraham,NO,K,2014,14,CAR,2,2,100,0,4,4,10,10
2,DanBailey,DAL,K,2014,14,CHI,2,2,100,0,3,3,9,9
2,AdamVinatieri,IND,K,2014,14,CLE,2,2,100,0,3,3,9,9
2,BillyCundiff,CLE,K,2014,14,IND,2,2,100,0,3,3,9,9
2,MikeNugentIR,CIN,K,2014,14,PIT,2,2,100,0,3,3,9,9
2,JoshBrown,NYG,K,2014,14,TEN,2,2,100,0,3,3,9,9
2,MattPrater,DET,K,2014,14,TB,2,2,100,0,3,3,9,9
2,ConnorBarth,DEN,K,2014,14,BUF,2,2,100,0,3,3,9,9
2,StephenGostkowski,NE,K,2014,14,LAC,2,2,100,0,3,3,9,9
2,MasonCrosby,GB,K,2014,14,ATL,2,2,100,0,3,3,9,9
11,NickFolk,NYJ,K,2014,14,MIN,2,2,100,0,2,2,8,8
11,BlairWalsh,MIN,K,2014,14,NYJ,2,2,100,0,2,2,8,8
11,GrahamGano,CAR,K,2014,14,NO,2,2,100,0,2,2,8,8
11,CalebSturgis,MIA,K,2014,14,BAL,2,2,100,0,2,2,8,8
11,JustinTucker,BAL,K,2014,14,MIA,2,2,100,0,2,2,8,8
11,KaiForbath,WAS,K,2014,14,LAR,2,2,100,0,2,2,8,8
11,GregZuerlein,LAR,K,2014,14,WAS,2,2,100,0,2,2,8,8
11,RandyBullock,HOU,K,2014,14,JAX,2,2,100,0,2,2,8,8
11,JoshScobee,JAX,K,2014,14,HOU,2,2,100,0,2,2,8,8
11,ShaunSuisham,PIT,K,2014,14,CIN,2,2,100,0,2,2,8,8
11,ChandlerCatanzaro,ARI,K,2014,14,KC,2,2,100,0,2,2,8,8
11,CairoSantos,KC,K,2014,14,ARI,2,2,100,0,2,2,8,8
11,DanCarpenter,BUF,K,2014,14,DEN,2,2,100,0,2,2,8,8
11,StevenHauschka,SEA,K,2014,14,PHI,2,2,100,0,2,2,8,8
11,CodyParkey,PHI,K,2014,14,SEA,2,2,100,0,2,2,8,8
11,SebastianJanikowski,OAK,K,2014,14,SF,2,2,100,0,2,2,8,8
11,PhilDawson,SF,K,2014,14,OAK,2,2,100,0,2,2,8,8
11,NickNovak,LAC,K,2014,14,NE,2,2,100,0,2,2,8,8
11,MattBryant,ATL,K,2014,14,GB,2,2,100,0,2,2,8,8
30,PatrickMurray,TB,K,2014,14,DET,2,2,100,0,1,1,7,7
31,JayFeely,CHI,K,2014,14,DAL,1,1,100,0,3,3,6,6
32,RyanSuccopP,TEN,K,2014,14,NYG,1,1,100,0,2,2,5,5
