Rank,Name,Team,Position,Season,Week,Opponent,FieldGoalsMade,FieldGoalsAttempted,FieldGoalPercentage,FieldGoalsLongestMade,ExtraPointsMade,ExtraPointsAttempted,FantasyPointsPerGame,FantasyPoints
1,ShayneGraham,NO,K,2014,9,CAR,2,2,100,0,3,3,9,9
1,CalebSturgis,MIA,K,2014,9,LAC,2,2,100,0,3,3,9,9
1,NickNovak,LAC,K,2014,9,MIA,2,2,100,0,3,3,9,9
1,DanBailey,DAL,K,2014,9,ARI,2,2,100,0,3,3,9,9
1,CodyParkey,PHI,K,2014,9,HOU,2,2,100,0,3,3,9,9
1,CairoSantos,KC,K,2014,9,NYJ,2,2,100,0,3,3,9,9
1,PhilDawson,SF,K,2014,9,LAR,2,2,100,0,3,3,9,9
1,StephenGostkowski,NE,K,2014,9,DEN,2,2,100,0,3,3,9,9
1,StevenHauschka,SEA,K,2014,9,OAK,2,2,100,0,3,3,9,9
1,JustinTucker,BAL,K,2014,9,PIT,2,2,100,0,3,3,9,9
1,AdamVinatieri,IND,K,2014,9,NYG,2,2,100,0,3,3,9,9
12,GrahamGano,CAR,K,2014,9,NO,2,2,100,0,2,2,8,8
12,ChandlerCatanzaro,ARI,K,2014,9,DAL,2,2,100,0,2,2,8,8
12,BlairWalsh,MIN,K,2014,9,WAS,2,2,100,0,2,2,8,8
12,KaiForbath,WAS,K,2014,9,MIN,2,2,100,0,2,2,8,8
12,RandyBullock,HOU,K,2014,9,PHI,2,2,100,0,2,2,8,8
12,MikeNugentIR,CIN,K,2014,9,JAX,2,2,100,0,2,2,8,8
12,JoshScobee,JAX,K,2014,9,CIN,2,2,100,0,2,2,8,8
12,BillyCundiff,CLE,K,2014,9,TB,2,2,100,0,2,2,8,8
12,PatrickMurray,TB,K,2014,9,CLE,2,2,100,0,2,2,8,8
12,NickFolk,NYJ,K,2014,9,KC,2,2,100,0,2,2,8,8
12,ShaunSuisham,PIT,K,2014,9,BAL,2,2,100,0,2,2,8,8
12,JoshBrown,NYG,K,2014,9,IND,2,2,100,0,2,2,8,8
24,BrandonMcManus,DEN,K,2014,9,NE,1,2,50,0,3,3,6,6
25,GregZuerlein,LAR,K,2014,9,SF,1,1,100,0,1,1,4,4
25,SebastianJanikowski,OAK,K,2014,9,SEA,1,1,100,0,1,1,4,4
