Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,GregOlsenO,CAR,TE,2016,16,ATL,9.97,5.7,60,70.9,0.5,0,7.1,11.8,0,0,0,0,0,0,10.1,10.09
2,CameronBrate,TB,TE,2016,16,NO,6.27,4.3,66.7,53.1,0.5,0,8.8,13.2,0,0,0,0,0,0,8.3,8.31
3,DelanieWalkerIR,TEN,TE,2016,16,JAX,5.57,4.1,66.7,51.1,0.4,0,8.5,12.8,0,0,0,0,0,0,7.5,7.51
4,TravisKelce,KC,TE,2016,16,DEN,6.81,4.9,71.4,55.8,0.3,0,8,11.2,0,0,0,0,0,0,7.4,7.38
5,ZachErtz,PHI,TE,2016,16,NYG,9.16,5.3,55.6,56.7,0.3,0,6.3,11.4,0,0,0,0,0.1,0.1,7.3,7.27
6,AntonioGates,LAC,TE,2016,16,CLE,5.14,3.3,60,38.9,0.5,0,7.8,13,0,0,0,0,0,0,6.9,6.89
7,JimmyGrahamP,SEA,TE,2016,16,ARI,5.58,3.8,66.7,46.7,0.4,0,7.8,11.8,0,0,0,0,0.1,0.1,6.9,6.87
8,KyleRudolph,MIN,TE,2016,16,GB,8.09,4.6,62.5,50.4,0.3,0,6.2,10,0,0,0,0,0,0,6.8,6.84
9,EricEbronP,DET,TE,2016,16,DAL,6.02,4.4,66.7,48.3,0.3,0,8,12,0,0,0,0,0,0,6.6,6.63
10,VernonDavis,WAS,TE,2016,16,CHI,6.3,3.8,66.7,45.9,0.3,0,7.7,11.5,0,0,0,0,0,0,6.4,6.39
11,MartellusBennett,NE,TE,2016,16,NYJ,5.44,3.3,60,36,0.4,0,7.2,12,0,0,0,0,0,0,6,6
11,JasonWittenIR,DAL,TE,2016,16,DET,7.35,4.2,57.1,42,0.3,0,6,10.5,0,0,0,0,0,0,6,6
13,HunterHenryPUP,LAC,TE,2016,16,CLE,3.94,2.7,75,33.6,0.4,0,8.5,11.3,0,0,0,0,0,0,5.8,5.76
14,DennisPitta,BAL,TE,2016,16,PIT,6.48,4.5,66.7,41.4,0.2,0,6.8,10.2,0,0,0,0,0,0,5.3,5.34
15,CJFiedorowiczIR,HOU,TE,2016,16,CIN,5.07,3.9,80,40.2,0.2,0,8,10,0,0,0,0,0,0,5.2,5.22
16,JackDoyleO,IND,TE,2016,16,OAK,5.44,3.4,60,32.2,0.3,0,6.4,10.7,0,0,0,0,0,0,5,5.02
17,GaryBarnidge,CLE,TE,2016,16,LAC,5.53,3.2,50,37.2,0.2,0,6.2,12.3,0,0,0,0,0,0,4.9,4.92
18,CharlesClayQ,BUF,TE,2016,16,MIA,4.41,3.2,75,34.2,0.2,0,8.5,11.3,0,0,0,0,0,0,4.6,4.62
19,JermaineGreshamQ,ARI,TE,2016,16,SEA,6.08,3.4,50,34.1,0.2,0,5.7,11.3,0,0,0,0,0,0,4.6,4.61
20,CobyFleener,NO,TE,2016,16,TB,3.91,2.9,75,33.2,0.2,0,8.2,11,0,0,0,0,0,0,4.5,4.52
21,JaredCook,GB,TE,2016,16,MIN,4.18,3.1,75,32.9,0.2,0,8.2,11,0,0,0,0,0,0,4.5,4.49
22,DionSims,MIA,TE,2016,16,BUF,3.65,2.5,50,25.1,0.3,0,6.2,12.5,0,0,0,0,0,0,4.3,4.31
23,DwayneAllen,IND,TE,2016,16,OAK,4.17,2.4,50,29.2,0.2,0,7.2,14.5,0,0,0,0,0,0,4.1,4.12
24,LanceKendricks,LAR,TE,2016,16,SF,4.72,2.7,60,28.2,0.2,0,5.6,9.3,0,0,0,0,0,0,4,4.02
25,JesseJames,PIT,TE,2016,16,BAL,4,2.9,75,27.3,0.2,0,6.8,9,0,0,0,0,0,0,3.9,3.93
26,WillTyeIR,NYG,TE,2016,16,PHI,4.67,2.7,60,26.4,0.2,0,5.2,8.7,0,0,0,0,0,0,3.8,3.84
26,RyanGriffin,HOU,TE,2016,16,CIN,3.86,2.7,75,26.4,0.2,0,6.5,8.7,0,0,0,0,0,0,3.8,3.84
