Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
24,AJMcCarron,CIN,QB,2015,15,SF,21,32,65.6,238,7.4,2,1,95.57,2,9,4.5,0,16.4,16.42
25,BlaineGabbertQ,SF,QB,2015,15,CIN,19,33,57.6,211,6.4,2,1,84.28,5,18,3.6,0,16.2,16.24
26,TJYates,HOU,QB,2015,15,IND,20,36,55.6,241,6.7,2,1,83.22,2,5,2.5,0,16.1,16.14
27,MattHasselbeck,IND,QB,2015,15,HOU,21,35,60,234,6.7,2,1,87.08,2,5,2.5,0,15.9,15.86
28,TeddyBridgewater,MIN,QB,2015,15,CHI,18,30,60,208,6.9,2,1,89.31,3,15,5,0,15.8,15.82
29,SamBradfordQ,PHI,QB,2015,15,ARI,20,35,57.1,236,6.7,2,1,84.94,2,3,1.5,0,15.7,15.74
30,MattCassel,DAL,QB,2015,15,NYJ,17,30,56.7,196,6.5,1,1,73.75,3,10,3.3,0,10.8,10.84
31,CaseKeenum,LAR,QB,2015,15,TB,18,29,62.1,188,6.5,1,1,77.95,2,4,2,0,9.9,9.92
32,MattSchaub,BAL,QB,2015,15,KC,16,30,53.3,195,6.5,1,2,56.94,1,1,1,0,7.9,7.9
33,CharlieWhitehurst,IND,QB,2015,15,HOU,3,6,50,33,5.5,1,0,106.25,0,1,0,0,5.4,5.42
34,JimmyClausen,BAL,QB,2015,15,KC,7,12,58.3,73,6.1,1,1,69.1,1,2,2,0,5.1,5.12
35,BJDaniels,SEA,QB,2015,15,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
36,MarkSanchez,PHI,QB,2015,15,ARI,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
36,AustinDavisP,CLE,QB,2015,15,SEA,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
38,GenoSmith,NYJ,QB,2015,15,DAL,0,1,0,5,5,0,0,47.92,0,1,0,0,0.3,0.3
38,EJManuel,BUF,QB,2015,15,WAS,0,1,0,5,5,0,0,47.92,0,1,0,0,0.3,0.3
40,NickFoles,LAR,QB,2015,15,TB,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
40,MikeGlennon,TB,QB,2015,15,LAR,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
40,ChadHenne,JAX,QB,2015,15,ATL,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
40,ZachMettenberger,TEN,QB,2015,15,NE,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
44,MattFlynn,NO,QB,2015,15,DET,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
45,ColtMcCoy,WAS,QB,2015,15,BUF,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
45,ScottTolzien,GB,QB,2015,15,OAK,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
47,RyanNassib,NYG,QB,2015,15,CAR,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
47,JimmyGaroppoloIR,NE,QB,2015,15,TEN,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
47,MattMcGloin,OAK,QB,2015,15,GB,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
47,KellenClemens,LAC,QB,2015,15,MIA,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
47,DanOrlovsky,DET,QB,2015,15,NO,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
52,ShaunHill,MIN,QB,2015,15,CHI,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
52,DrewStanton,ARI,QB,2015,15,PHI,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
54,BrandonWeeden,HOU,QB,2015,15,IND,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
54,DerekAnderson,CAR,QB,2015,15,NYG,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
54,ChaseDaniel,KC,QB,2015,15,BAL,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
54,LandryJones,PIT,QB,2015,15,DEN,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
54,MattMoore,MIA,QB,2015,15,LAC,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
59,DavidFales,CHI,QB,2015,15,MIN,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
59,SeanRenfree,ATL,QB,2015,15,JAX,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
59,TarvarisJackson,SEA,QB,2015,15,CLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
59,TrevorSiemian,DEN,QB,2015,15,PIT,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
59,KeithWenning,CIN,QB,2015,15,SF,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
64,SeanMannion,LAR,QB,2015,15,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,KellenMoore,DAL,QB,2015,15,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,BrycePetty,NYJ,QB,2015,15,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,TaylorHeinicke,MIN,QB,2015,15,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,AndrewLuckP,IND,QB,2015,15,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,BrianHoyer,HOU,QB,2015,15,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,StephenMorris,PHI,QB,2015,15,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,MattBarkley,ARI,QB,2015,15,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,ThaddeusLewis,PHI,QB,2015,15,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JoeWebb,CAR,QB,2015,15,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,RobertGriffinIII,WAS,QB,2015,15,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JoshJohnson,BUF,QB,2015,15,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,AaronMurray,KC,QB,2015,15,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JoshMcCown,CLE,QB,2015,15,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,BrettHundley,GB,QB,2015,15,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,PeytonManning,DEN,QB,2015,15,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,MichaelVick,PIT,QB,2015,15,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,BruceGradkowski,PIT,QB,2015,15,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,GarrettGrayson,NO,QB,2015,15,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,LukeMcCown,NO,QB,2015,15,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
