Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,LosAngelesRams,LAR,DST,2015,2,WAS,0,5,0,2,1,0,0,0,15,12,12
2,PittsburghSteelers,PIT,DST,2015,2,SF,0,3,0,1,1,0,0,0,19,8,8
2,DenverBroncos,DEN,DST,2015,2,KC,0,3,0,1,1,0,0,0,18,8,8
4,CarolinaPanthers,CAR,DST,2015,2,HOU,0,2,0,1,1,0,0,0,19,7,7
4,KansasCityChiefs,KC,DST,2015,2,DEN,0,3,0,1,1,0,0,0,21,7,7
4,JacksonvilleJaguars,JAX,DST,2015,2,MIA,0,3,0,1,1,0,0,0,21,7,7
4,DetroitLions,DET,DST,2015,2,MIN,0,3,0,1,1,0,0,0,22,7,7
4,NewYorkJets,NYJ,DST,2015,2,IND,0,3,0,1,1,0,0,0,21,7,7
9,MiamiDolphins,MIA,DST,2015,2,JAX,0,3,0,1,0,0,0,0,19,6,6
9,BaltimoreRavens,BAL,DST,2015,2,OAK,0,3,0,1,0,0,0,0,16,6,6
9,IndianapolisColts,IND,DST,2015,2,NYJ,0,2,0,1,1,0,0,0,21,6,6
9,ArizonaCardinals,ARI,DST,2015,2,CHI,0,3,0,1,0,0,0,0,18,6,6
9,NewYorkGiants,NYG,DST,2015,2,ATL,0,3,0,1,1,0,0,0,28,6,6
9,LosAngelesChargers,LAC,DST,2015,2,CIN,0,2,0,1,1,0,0,0,25,6,6
9,ChicagoBears,CHI,DST,2015,2,ARI,0,2,0,1,1,0,0,0,21,6,6
9,SeattleSeahawks,SEA,DST,2015,2,GB,0,2,0,1,1,0,0,0,24,6,6
9,DallasCowboys,DAL,DST,2015,2,PHI,0,2,0,1,1,0,0,0,24,6,6
18,CincinnatiBengals,CIN,DST,2015,2,LAC,0,2,0,1,0,0,0,0,19,5,5
18,TennesseeTitans,TEN,DST,2015,2,CLE,0,3,0,1,0,0,0,0,22,5,5
18,ClevelandBrowns,CLE,DST,2015,2,TEN,0,2,0,1,0,0,0,0,19,5,5
18,BuffaloBills,BUF,DST,2015,2,NE,0,2,0,1,0,0,0,0,20,5,5
18,GreenBayPackers,GB,DST,2015,2,SEA,0,3,0,1,0,0,0,0,24,5,5
18,SanFrancisco49ers,SF,DST,2015,2,PIT,0,3,0,1,0,0,0,0,23,5,5
18,NewEnglandPatriots,NE,DST,2015,2,BUF,0,2,0,1,0,0,0,0,18,5,5
18,PhiladelphiaEagles,PHI,DST,2015,2,DAL,0,2,0,1,1,0,0,0,31,5,5
18,TampaBayBuccaneers,TB,DST,2015,2,NO,0,2,0,1,1,0,0,0,28,5,5
27,NewOrleansSaints,NO,DST,2015,2,TB,0,2,0,1,0,0,0,0,22,4,4
27,HoustonTexans,HOU,DST,2015,2,CAR,0,2,0,1,0,0,0,0,21,4,4
27,WashingtonRedskins,WAS,DST,2015,2,LAR,0,2,0,0,1,0,0,0,26,4,4
30,MinnesotaVikings,MIN,DST,2015,2,DET,0,2,0,0,0,0,0,0,20,3,3
30,AtlantaFalcons,ATL,DST,2015,2,NYG,0,1,0,1,0,0,0,0,26,3,3
32,OaklandRaiders,OAK,DST,2015,2,BAL,0,1,0,0,0,0,0,0,34,0,0
