Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,MinnesotaVikings,MIN,DST,2016,11,ARI,0,2.7,0,1.2,0.9,0.1,0,0,20.3,9.9,9.9
2,KansasCityChiefs,KC,DST,2016,11,TB,0,2.5,0,1.4,0.9,0,0,0,17.6,9.3,9.3
3,NewEnglandPatriots,NE,DST,2016,11,SF,0,2.6,0,1,0.8,0,0,0,16.3,8.4,8.4
3,DallasCowboys,DAL,DST,2016,11,BAL,0,2.2,0,0.9,0.8,0,0,0,18,8.4,8.4
3,SeattleSeahawks,SEA,DST,2016,11,PHI,0,2.8,0,1,0.7,0,0,0,18.2,8.4,8.4
6,PittsburghSteelers,PIT,DST,2016,11,CLE,0,2.3,0,0.8,0.8,0,0,0,19.6,8.3,8.3
6,ArizonaCardinals,ARI,DST,2016,11,MIN,0,2.7,0,0.9,0.7,0.1,0,0,18.2,8.3,8.3
8,MiamiDolphins,MIA,DST,2016,11,LAR,0,2.7,0,1.1,0.5,0,0,0,17.6,8.1,8.1
9,NewYorkGiants,NYG,DST,2016,11,CHI,0,2.2,0,1.2,0.6,0,0,0,18.6,8,8
10,ChicagoBears,CHI,DST,2016,11,NYG,0,2,0,1,0.6,0,0,0,22.5,7.6,7.6
11,LosAngelesRams,LAR,DST,2016,11,MIA,0,2.2,0,0.8,0.7,0,0,0,20.2,7.4,7.4
12,DetroitLions,DET,DST,2016,11,JAX,0,2.5,0,1,0.6,0,0,0,20.9,7.3,7.3
13,PhiladelphiaEagles,PHI,DST,2016,11,SEA,0,2.6,0,0.9,0.8,0,0,0,22.5,7.2,7.2
14,TennesseeTitans,TEN,DST,2016,11,IND,0,2.9,0,1,0.5,0,0,0,26.7,7.1,7.1
14,OaklandRaiders,OAK,DST,2016,11,HOU,0,1.7,0,1,0.8,0,0,0,21.1,7.1,7.1
16,TampaBayBuccaneers,TB,DST,2016,11,KC,0,2.4,0,0.8,0.8,0,0,0,24.1,6.8,6.8
17,NewOrleansSaints,NO,DST,2016,11,CAR,0,2.1,0,0.9,0.8,0,0,0,27,6.7,6.7
18,BuffaloBills,BUF,DST,2016,11,CIN,0,2.6,0,0.8,0.5,0,0,0,23.6,6.4,6.4
18,WashingtonRedskins,WAS,DST,2016,11,GB,0,2.4,0,0.7,0.7,0,0,0,24.3,6.4,6.4
20,CarolinaPanthers,CAR,DST,2016,11,NO,0,2.2,0,0.9,0.7,0,0,0,25.2,6,6
21,CincinnatiBengals,CIN,DST,2016,11,BUF,0,2.1,0,0.8,0.5,0,0,0,23.7,5.9,5.9
22,BaltimoreRavens,BAL,DST,2016,11,DAL,0,2,0,0.6,0.7,0,0,0,25.9,5.8,5.8
23,ClevelandBrowns,CLE,DST,2016,11,PIT,0,1.8,0,0.8,0.5,0,0,0,27.2,5.6,5.6
24,GreenBayPackers,GB,DST,2016,11,WAS,0,2.2,0,0.9,0.4,0,0,0,27.2,5.4,5.4
25,JacksonvilleJaguars,JAX,DST,2016,11,DET,0,2,0,0.7,0.5,0.1,0,0,27,5.2,5.2
26,IndianapolisColts,IND,DST,2016,11,TEN,0,1.9,0,0.7,0.6,0,0,0,27.9,5.1,5.1
27,HoustonTexans,HOU,DST,2016,11,OAK,0,1.7,0,0.6,0.6,0,0,0,24.6,4.7,4.7
28,SanFrancisco49ers,SF,DST,2016,11,NE,0,1.8,0,0.5,0.6,0,0,0,31.8,3.6,3.6
