Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JulioJonesP,ATL,WR,2014,6,CHI,12,8,66.7,109,1,0,9.1,13.6,0,0,0,0,0,0,16.9,16.9
2,GoldenTateQ,DET,WR,2014,6,MIN,11,7,63.6,102,1,0,9.3,14.6,0,0,0,0,0,0,16.2,16.2
3,DemaryiusThomas,DEN,WR,2014,6,NYJ,9,6,66.7,99,1,0,11,16.5,0,0,0,0,0,0,15.9,15.9
4,AntonioBrown,PIT,WR,2014,6,CLE,11,7,63.6,96,1,0,8.7,13.7,0,1,0,0,0,0,15.7,15.7
5,EmmanuelSanders,DEN,WR,2014,6,NYJ,10,7,70,94,1,0,9.4,13.4,0,0,0,0,0,0,15.4,15.4
5,JordyNelson,GB,WR,2014,6,MIA,14,8,57.1,94,1,0,6.7,11.8,0,0,0,0,0,0,15.4,15.4
7,MohamedSanu,CIN,WR,2014,6,CAR,11,6,54.5,84,1,0,7.6,14,0,0,0,0,0,0,14.4,14.4
7,JeremyMaclin,PHI,WR,2014,6,NYG,8,5,62.5,84,1,0,10.5,16.8,0,0,0,0,0,0,14.4,14.4
9,T.Y.Hilton,IND,WR,2014,6,HOU,9,6,66.7,82,1,0,9.1,13.7,0,0,0,0,0,0,14.2,14.2
10,AlshonJefferyQ,CHI,WR,2014,6,ATL,9,6,66.7,78,1,0,8.7,13,1,3,3,0,0,0,14.1,14.1
11,JulianEdelmanSUS,NE,WR,2014,6,BUF,11,7,63.6,79,1,0,7.2,11.3,0,0,0,0,0,0,13.9,13.9
12,RoddyWhite,ATL,WR,2014,6,CHI,7,5,71.4,78,1,0,11.1,15.6,0,0,0,0,0,0,13.8,13.8
13,SteveSmith,BAL,WR,2014,6,TB,9,6,66.7,77,1,0,8.6,12.8,0,0,0,0,0,0,13.7,13.7
14,TorreySmith,BAL,WR,2014,6,TB,8,5,62.5,75,1,0,9.4,15,0,0,0,0,0,0,13.5,13.5
14,PercyHarvin,SEA,WR,2014,6,DAL,10,6,60,55,1,0,5.5,9.2,2,20,10,0,0,0,13.5,13.5
16,KendallWright,TEN,WR,2014,6,JAX,8,6,75,63,1,0,7.9,10.5,1,10,10,0,0,0,13.3,13.3
17,RandallCobbQ,GB,WR,2014,6,MIA,9,5,55.6,72,1,0,8,14.4,0,0,0,0,0,0,13.2,13.2
17,DezBryant,DAL,WR,2014,6,SEA,11,7,63.6,72,1,0,6.5,10.3,0,0,0,0,0,0,13.2,13.2
17,DeSeanJackson,WAS,WR,2014,6,ARI,8,5,62.5,72,1,0,9,14.4,0,0,0,0,0,0,13.2,13.2
