Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,PeytonManning,DEN,QB,2013,15,LAC,32,51,62.7,399,7.8,3,0,106.58,0,-1,0,0,27.9,27.86
2,DrewBrees,NO,QB,2013,15,LAR,37,52,71.2,378,7.3,3,0,110.9,0,-1,0,0,27,27.02
3,PhilipRivers,LAC,QB,2013,15,DEN,28,41,68.3,350,8.5,2,0,110.82,1,4,4,0,22.4,22.4
4,JayCutler,CHI,QB,2013,15,CLE,30,48,62.5,343,7.1,2,1,89.15,3,17,5.7,0,21.4,21.42
5,TomBrady,NE,QB,2013,15,MIA,25,37,67.6,317,8.6,2,0,112.11,0,0,0,0,20.7,20.68
6,NickFoles,PHI,QB,2013,15,MIN,15,23,65.2,245,10.7,2,0,129.8,6,26,4.3,0,20.4,20.4
6,TonyRomo,DAL,QB,2013,15,GB,30,49,61.2,305,6.2,2,0,92.64,1,2,2,0,20.4,20.4
8,MattRyan,ATL,QB,2013,15,WAS,36,58,62.1,370,6.4,1,0,86.14,2,12,6,0,20,20
9,CamNewton,CAR,QB,2013,15,NYJ,23,40,57.5,242,6,1,0,83.54,8,60,7.5,0,19.7,19.68
10,MatthewStafford,DET,QB,2013,15,BAL,25,50,50,364,7.3,2,2,70.75,3,9,3,0,19.5,19.46
11,BenRoethlisberger,PIT,QB,2013,15,CIN,24,38,63.2,273,7.2,2,0,102.19,2,5,2.5,0,19.4,19.42
12,MattFlynn,GB,QB,2013,15,DAL,29,45,64.4,318,7.1,1,0,92.64,6,21,3.5,0,18.8,18.82
13,JoeFlacco,BAL,QB,2013,15,DET,31,52,59.6,315,6.1,2,2,73.8,3,15,5,0,18.1,18.1
14,AndrewLuckP,IND,QB,2013,15,HOU,28,47,59.6,300,6.4,1,1,76.55,5,36,7.2,0,17.6,17.6
15,AndyDalton,CIN,QB,2013,15,PIT,26,47,55.3,288,6.1,2,2,70.17,4,13,3.2,0,16.8,16.82
16,ColinKaepernick,SF,QB,2013,15,TB,21,36,58.3,245,6.8,1,0,88.31,8,30,3.8,0,16.8,16.8
17,JasonCampbell,CLE,QB,2013,15,CHI,25,42,59.5,284,6.8,1,0,87.8,2,13,6.5,0,16.7,16.66
18,AlexSmith,KC,QB,2013,15,OAK,23,38,60.5,236,6.2,1,0,87.17,4,23,5.8,0,15.7,15.74
19,RyanTannehillP,MIA,QB,2013,15,NE,25,39,64.1,268,6.9,1,1,82,3,27,9,0,15.4,15.42
20,RyanFitzpatrick,TEN,QB,2013,15,ARI,21,31,67.7,225,7.3,1,0,99.53,4,23,5.8,0,15.3,15.3
21,RussellWilson,SEA,QB,2013,15,NYG,16,23,69.6,228,9.9,1,0,115.85,4,21,5.2,0,15.2,15.22
22,CarsonPalmer,ARI,QB,2013,15,TEN,23,33,69.7,279,8.5,1,0,105.49,0,-1,0,0,15.1,15.06
23,EJManuel,BUF,QB,2013,15,JAX,25,43,58.1,258,6,1,1,73.59,5,20,4,0,14.3,14.32
24,CaseKeenum,HOU,QB,2013,15,IND,24,46,52.2,278,6,1,1,68.93,2,9,4.5,0,14,14.02
25,ChadHenne,JAX,QB,2013,15,BUF,27,45,60,268,6,1,1,75.05,2,9,4.5,0,13.6,13.62
26,MattCassel,MIN,QB,2013,15,PHI,25,43,58.1,279,6.5,1,1,75.63,1,3,3,0,13.5,13.46
27,KirkCousins,WAS,QB,2013,15,ATL,20,35,57.1,260,7.4,1,1,78.27,0,10,0,0,13.4,13.4
28,KellenClemens,LAR,QB,2013,15,NO,15,28,53.6,208,7.4,1,0,89.58,2,9,4.5,0,13.2,13.22
29,MattMcGloin,OAK,QB,2013,15,KC,15,27,55.6,202,7.5,1,0,91.9,1,4,4,0,12.5,12.48
30,MikeGlennon,TB,QB,2013,15,SF,16,26,61.5,209,8,1,0,99.68,-1,-3,3,0,12.1,12.06
31,EliManning,NYG,QB,2013,15,SEA,21,32,65.6,238,7.4,1,1,85.16,0,0,0,0,11.5,11.52
32,GenoSmith,NYJ,QB,2013,15,CAR,11,21,52.4,138,6.6,0,0,73.12,4,18,4.5,0,7.5,7.52
33,LukeMcCown,NO,QB,2013,15,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,TarvarisJackson,SEA,QB,2013,15,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
