Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DeAndreHopkinsQ,HOU,WR,2017,13,TEN,9.8,5.8,60,84.5,0.5,0,8.4,14,0,0,0,0,0,0,11.4,11.45
2,KeenanAllenQ,LAC,WR,2017,13,CLE,11.56,6.8,58.3,83.7,0.5,0,7,12,0,0.4,0,0,0,0,11.4,11.41
3,AdamThielen,MIN,WR,2017,13,ATL,7.77,5.8,75,82.1,0.5,0,10.2,13.7,0,0,0,0,0,0,11.2,11.21
4,JulioJonesP,ATL,WR,2017,13,MIN,8.92,6.2,66.7,83.6,0.5,0,9.3,14,0,0.2,0,0,0.1,0.1,11.2,11.18
5,MikeEvans,TB,WR,2017,13,GB,8.4,5.6,75,81.2,0.5,0,10.1,13.5,0,0,0,0,0,0,11.1,11.12
6,AntonioBrown,PIT,WR,2017,13,CIN,9.78,6,60,78.4,0.5,0,7.8,13,0,0,0,0,0,0,10.8,10.84
7,BrandinCooks,NE,WR,2017,13,BUF,7,4.9,71.4,74.3,0.4,0,10.6,14.8,0.2,0.8,0,0,0,0,9.9,9.91
8,MichaelThomas,NO,WR,2017,13,CAR,9.39,6.1,66.7,74.9,0.4,0,8.3,12.5,0,0,0,0,0,0,9.9,9.89
8,AJGreenP,CIN,WR,2017,13,PIT,7.15,5,71.4,68.9,0.5,0,9.9,13.8,0,0,0,0,0,0,9.9,9.89
10,DavanteAdams,GB,WR,2017,13,TB,6.78,5.1,71.4,66.8,0.5,0,9.6,13.4,0,0,0,0,0,0,9.7,9.68
11,AlshonJefferyQ,PHI,WR,2017,13,SEA,7.25,4.9,71.4,66.1,0.5,0,9.4,13.2,0,0,0,0,0,0,9.6,9.61
12,RobbyAnderson,NYJ,WR,2017,13,KC,5.32,4,80,64.6,0.5,0,13,16.2,0.2,0.3,0,0,0,0,9.5,9.49
13,DevinFunchess,CAR,WR,2017,13,NO,7.9,5.1,62.5,70.6,0.4,0,8.9,14.2,0,0,0,0,0,0,9.5,9.46
14,StefonDiggs,MIN,WR,2017,13,ATL,8.6,5,55.6,66.2,0.4,0,7.3,13.2,0.2,0.9,0,0,0,0,9.1,9.11
15,DougBaldwinQ,SEA,WR,2017,13,PHI,7.9,5,62.5,66.7,0.4,0,8.4,13.4,0.1,0.2,0,0,0,0,9.1,9.09
16,JamisonCrowder,WAS,WR,2017,13,DAL,10.26,5.8,60,72.3,0.3,0,7.2,12,0.4,1.6,0,0,0.1,0.1,9,8.99
17,LarryFitzgeraldQ,ARI,WR,2017,13,LAR,8.08,5.9,75,65.7,0.4,0,8.2,11,0,0,0,0,0,0,9,8.97
18,MarvinJones,DET,WR,2017,13,BAL,6.88,4.1,57.1,64.9,0.4,0,9.3,16.2,0,0,0,0,0,0,8.9,8.89
19,DezBryant,DAL,WR,2017,13,WAS,6.68,4.4,57.1,58.4,0.5,0,8.3,14.5,0,0,0,0,0,0,8.8,8.84
20,DemaryiusThomas,DEN,WR,2017,13,MIA,7.44,5.1,71.4,63.9,0.4,0,9.1,12.8,0,0,0,0,0,0,8.8,8.79
21,CooperKupp,LAR,WR,2017,13,ARI,6.9,5,71.4,62.3,0.4,0,8.9,12.4,0,0.1,0,0,0,0,8.6,8.64
22,TyreekHill,KC,WR,2017,13,NYJ,6.9,4.9,71.4,61.1,0.3,0,8.7,12.2,1.5,8,4,0,0.1,0.1,8.5,8.51
23,JarvisLandry,MIA,WR,2017,13,DEN,9.43,5.3,55.6,61.5,0.3,0,6.9,12.4,0.1,0,0,0,0,0,8,7.95
24,EmmanuelSanders,DEN,WR,2017,13,MIA,5.8,4,66.7,55.2,0.4,0,9.2,13.8,0,0,0,0,0,0,7.9,7.92
25,GoldenTateQ,DET,WR,2017,13,BAL,8.16,5.1,62.5,60.2,0.3,0,7.5,12,0.2,0.9,0,0,0,0,7.9,7.91
26,SterlingShepard,NYG,WR,2017,13,OAK,6.5,5,83.3,58.1,0.3,0,9.7,11.6,0.1,0.4,0,0,0,0,7.6,7.65
27,JujuSmith-SchusterP,PIT,WR,2017,13,CIN,6.56,4,57.1,52.3,0.4,0,7.4,13,0,0.1,0,0,0,0,7.6,7.64
28,MarqiseLeeIR,JAX,WR,2017,13,IND,6.67,4.6,71.4,58,0.3,0,8.3,11.6,0.2,0.1,0,0,0,0,7.6,7.61
29,TedGinnP,NO,WR,2017,13,CAR,6.72,4,57.1,57,0.3,0,8.1,14.2,0.3,0.5,0,0,0,0,7.6,7.55
30,PaulRichardson,SEA,WR,2017,13,PHI,5.09,3.8,80,51.3,0.4,0,10.2,12.8,0,0,0,0,0,0,7.5,7.53
31,JoshDoctson,WAS,WR,2017,13,DAL,5.58,3.6,66.7,50.2,0.4,0,8.3,12.5,0,0,0,0,0,0,7.4,7.42
32,DeSeanJackson,TB,WR,2017,13,GB,6.31,3.9,66.7,55.1,0.3,0,9.2,13.8,0,0.1,0,0,0,0,7.3,7.32
33,CoreyDavis,TEN,WR,2017,13,HOU,6.2,3.9,66.7,52.9,0.3,0,8.8,13.2,0,0.1,0,0,0,0,7.1,7.1
34,SammyWatkins,LAR,WR,2017,13,ARI,4.15,3.1,75,46.5,0.4,0,11.5,15.3,0,0,0,0,0,0,7,7.05
35,MohamedSanu,ATL,WR,2017,13,MIN,7.25,4.1,57.1,45.4,0.4,0,6.4,11.2,0.1,0.2,0,0,0,0,7,6.96
