Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,AaronRodgersQ,GB,QB,2016,8,ATL,26.2,41,63.4,285.1,7,1.8,0.6,89.99,3.7,19.8,5,0.3,20.8,20.78
2,MattRyan,ATL,QB,2016,8,GB,23.3,36.3,63.9,302.1,8.4,2.2,0.8,97.22,2.5,7.8,4,0.1,20.3,20.26
3,TomBrady,NE,QB,2016,8,BUF,22.8,35.7,63.9,288.7,8,2,0.7,95.72,3.2,9.8,3.3,0.2,19.9,19.93
4,MatthewStafford,DET,QB,2016,8,HOU,22.7,35,65.7,282.8,8.1,1.9,0.9,97.68,2.8,14.3,4.7,0.2,19.3,19.34
5,AndyDalton,CIN,QB,2016,8,WAS,21.3,32.1,65.6,287.2,9,2,0.8,101.95,3.2,10.1,3.3,0.1,19.1,19.1
6,DrewBrees,NO,QB,2016,8,SEA,27.1,41,65.9,310.4,7.6,2.2,1.1,94.56,1.5,4,2,0,19,19.02
7,DerekCarr,OAK,QB,2016,8,TB,24.3,37.2,64.9,279.6,7.6,2,0.8,94.43,2.8,11.7,4,0.1,18.8,18.75
8,RussellWilson,SEA,QB,2016,8,NO,23,33.5,67.6,281,8.3,2.1,0.8,100.25,2.9,9.7,3.3,0,18.6,18.61
9,CamNewton,CAR,QB,2016,8,ARI,19,32.4,59.4,258.8,8.1,1.5,1.3,93.1,6.3,34.2,5.7,0.3,18.4,18.37
10,AndrewLuckP,IND,QB,2016,8,KC,23.6,40.1,60,264.4,6.6,1.7,1.2,85.83,5.18,24.9,5,0.2,18.3,18.27
11,TyrodTaylorQ,BUF,QB,2016,8,NE,17.2,28.4,60.7,205.7,7.4,1.3,0.6,80.36,8.02,38.5,4.8,0.2,16.9,16.88
12,MarcusMariotaP,TEN,QB,2016,8,JAX,19.2,30.5,63.3,217.7,7.3,1.5,0.8,93.47,5.25,25.2,5,0.2,16.4,16.43
13,CarsonPalmer,ARI,QB,2016,8,CAR,22.4,37.3,59.5,258.5,7,2,1,87.44,2,5,2.5,0,16.2,16.24
14,KirkCousins,WAS,QB,2016,8,CIN,24.3,36.2,66.7,268.8,7.5,1.6,0.9,95.72,2,5.8,3,0.1,16.1,16.13
15,DakPrescott,DAL,QB,2016,8,PHI,20.1,30.9,64.5,250.1,8.1,1.6,0.9,97.51,3.4,14.2,4.7,0.1,16,16.02
16,AlexSmith,KC,QB,2016,8,IND,21.4,31.8,65.6,247.4,7.7,1.6,0.6,96.74,2.6,8.4,2.7,0.1,15.9,15.94
17,RyanFitzpatrick,NYJ,QB,2016,8,CLE,20.7,35.3,60,235.7,6.7,1.4,0.9,77.8,2.9,14.5,4.7,0.2,15.7,15.68
18,JameisWinston,TB,QB,2016,8,OAK,21.9,36.1,61.1,246.9,6.9,1.5,1,88.54,2.7,9.8,3.3,0.2,15.5,15.46
19,CarsonWentz,PHI,QB,2016,8,DAL,21.5,34.2,64.7,240.3,7.1,1.7,0.7,92.77,2.4,6.6,3.5,0,15.1,15.07
20,BrockOsweiler,HOU,QB,2016,8,DET,23.4,35.4,65.7,231.2,6.6,1.5,0.8,91.49,2.5,9.8,5,0.1,14.8,14.83
21,BlakeBortles,JAX,QB,2016,8,TEN,21.5,36.6,59.5,234.2,6.3,1.4,1,75.73,3.2,15.3,5,0.1,14.7,14.7
22,SamBradfordQ,MIN,QB,2016,8,CHI,20.9,30.9,67.7,223.1,7.2,1.6,0.8,96.57,2.3,5.5,3,0.1,14.5,14.47
23,PhilipRivers,LAC,QB,2016,8,DEN,22.8,37,62.2,252.3,6.8,1.5,1.2,89.02,2,6.1,3,0.1,14.1,14.1
24,TrevorSiemian,DEN,QB,2016,8,LAC,21.4,34.8,60,217.9,6.2,1.3,0.9,75.65,2.4,7.8,4,0.1,13.1,13.1
25,JoshMcCown,CLE,QB,2016,8,NYJ,20.6,34.2,61.8,239.8,7.1,1.3,0.9,80.51,2.6,3.3,1,0,12.9,12.92
26,JayCutler,CHI,QB,2016,8,MIN,20.9,34.4,61.8,194.3,5.7,1.1,1.3,74.88,1.6,5.3,2.5,0,9.5,9.5
