Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,TerrellePryorP,OAK,WR,2013,9,PHI,0,0,0,0,0,0,0,0,10,71,7.1,0,0,0,18.6,18.58
2,DezBryant,DAL,WR,2013,9,MIN,11,7,63.6,114,1,51,10.4,16.3,0,0,0,0,0,0,17.4,17.4
3,AndreJohnson,HOU,WR,2013,9,IND,12,10,83.3,127,0,57,10.6,12.7,0,0,0,0,0,0,12.7,12.7
4,AJGreenP,CIN,WR,2013,9,MIA,11,7,63.6,126,0,56,11.5,18,0,0,0,0,0,0,12.6,12.6
5,PierreGarcon,WAS,WR,2013,9,LAC,17,13,76.5,119,0,53,7,9.2,0,3,0,0,0,0,12.2,12.2
6,HarryDouglas,ATL,WR,2013,9,CAR,11,9,81.8,121,0,54,11,13.4,0,0,0,0,0,0,12.1,12.1
7,KendallWright,TEN,WR,2013,9,LAR,12,10,83.3,116,0,52,9.7,11.6,0,0,0,0,0,0,11.6,11.6
8,AntonioBrown,PIT,WR,2013,9,NE,12,10,83.3,107,0,48,8.9,10.7,0,3,0,0,0,0,11.1,11.12
9,MikeWallaceIR,MIA,WR,2013,9,CIN,13,8,61.5,102,0,46,7.8,12.8,0,7,0,0,0,0,10.9,10.9
10,JordyNelson,GB,WR,2013,9,CHI,9,7,77.8,108,0,48,12,15.4,0,0,0,0,0,0,10.8,10.8
11,JoshGordonQ,CLE,WR,2013,9,BAL,8,5,62.5,101,0,45,12.6,20.2,0,0,0,0,0,0,10.1,10.1
12,TorreySmith,BAL,WR,2013,9,CLE,8,4,50,99,0,44,12.4,24.8,0,0,0,0,0,0,9.9,9.9
13,DannyAmendola,NE,WR,2013,9,PIT,14,11,78.6,97,0,43,6.9,8.8,0,0,0,0,0,0,9.7,9.7
14,KeenanAllenQ,LAC,WR,2013,9,WAS,8,6,75,96,0,43,12,16,0,0,0,0,0,0,9.6,9.6
15,JarrettBoykin,GB,WR,2013,9,CHI,7,6,85.7,94,0,42,13.4,15.7,0,0,0,0,0,0,9.4,9.4
16,DeSeanJackson,PHI,WR,2013,9,OAK,11,8,72.7,90,0,40,8.2,11.2,0,0,0,0,0,0,9,9
17,SteveSmith,CAR,WR,2013,9,ATL,11,8,72.7,83,0,37,7.5,10.4,0,0,0,0,0,0,8.3,8.3
17,BrandonMarshall,CHI,WR,2013,9,GB,11,8,72.7,83,0,37,7.5,10.4,0,0,0,0,0,0,8.3,8.3
19,AlshonJefferyQ,CHI,WR,2013,9,GB,7,4,57.1,73,0,33,10.4,18.2,0,8,0,0,0,0,8.1,8.1
20,DenariusMoore,OAK,WR,2013,9,PHI,8,5,62.5,79,0,35,9.9,15.8,0,0,0,0,0,0,7.9,7.9
21,TerranceWilliams,DAL,WR,2013,9,MIN,6,4,66.7,77,0,35,12.8,19.2,0,1,0,0,0,0,7.8,7.8
21,VincentJackson,TB,WR,2013,9,SEA,13,6,46.2,78,0,35,6,13,0,0,0,0,0,0,7.8,7.8
21,T.Y.Hilton,IND,WR,2013,9,HOU,8,5,62.5,77,0,34,9.6,15.4,0,1,0,0,0,0,7.8,7.8
24,BrianHartline,MIA,WR,2013,9,CIN,8,6,75,76,0,34,9.5,12.7,0,0,0,0,0,0,7.6,7.6
25,VincentBrown,LAC,WR,2013,9,WAS,8,7,87.5,75,0,33,9.4,10.7,0,0,0,0,0,0,7.5,7.5
26,NateWashington,TEN,WR,2013,9,LAR,8,4,50,72,0,32,9,18,0,0,0,0,0,0,7.2,7.2
27,DavoneBess,CLE,WR,2013,9,BAL,10,7,70,71,0,31,7.1,10.1,0,0,0,0,0,0,7.1,7.1
28,DwayneBowe,KC,WR,2013,9,BUF,8,6,75,70,0,31,8.8,11.7,0,0,0,0,0,0,7,7
29,DonnieAvery,KC,WR,2013,9,BUF,6,4,66.7,68,0,30,11.3,17,0,0,0,0,0,0,6.8,6.8
29,DougBaldwinQ,SEA,WR,2013,9,TB,6,5,83.3,68,0,30,11.3,13.6,0,0,0,0,0,0,6.8,6.8
29,GoldenTateQ,SEA,WR,2013,9,TB,8,5,62.5,68,0,30,8.5,13.6,0,0,0,0,0,0,6.8,6.8
29,JasonAvant,PHI,WR,2013,9,OAK,9,6,66.7,68,0,30,7.6,11.3,0,0,0,0,0,0,6.8,6.8
29,JamesJones,GB,WR,2013,9,CHI,5,4,80,68,0,30,13.6,17,0,0,0,0,0,0,6.8,6.8
34,JeromeSimpson,MIN,WR,2013,9,DAL,9,5,55.6,66,0,29,7.3,13.2,0,0,0,0,0,0,6.6,6.6
34,JeremyKerley,NYJ,WR,2013,9,NO,7,5,71.4,66,0,29,9.4,13.2,0,0,0,0,0,0,6.6,6.6
34,RodStreater,OAK,WR,2013,9,PHI,6,5,83.3,66,0,30,11,13.2,0,0,0,0,0,0,6.6,6.6
37,SteveJohnson,BUF,WR,2013,9,KC,9,5,55.6,65,0,29,7.2,13,0,0,0,0,0,0,6.5,6.5
37,DariusJohnson,ATL,WR,2013,9,CAR,9,6,66.7,65,0,29,7.2,10.8,0,0,0,0,0,0,6.5,6.5
39,TedGinnP,CAR,WR,2013,9,ATL,4,4,100,63,0,28,15.8,15.8,0,1,0,0,0,0,6.4,6.4
39,TavonAustin,LAR,WR,2013,9,TEN,11,9,81.8,64,0,29,5.8,7.1,0,0,0,0,0,0,6.4,6.4
39,DeAndreHopkinsQ,HOU,WR,2013,9,IND,5,4,80,64,0,28,12.8,16,0,0,0,0,0,0,6.4,6.4
42,LanceMoore,NO,WR,2013,9,NYJ,5,3,60,63,0,28,12.6,21,0,0,0,0,0,0,6.3,6.3
43,ChrisGivens,LAR,WR,2013,9,TEN,6,4,66.7,57,0,25,9.5,14.2,0,5,0,0,0,0,6.2,6.2
44,AaronDobsonIR,NE,WR,2013,9,PIT,7,5,71.4,61,0,27,8.7,12.2,0,0,0,0,0,0,6.1,6.1
44,DarriusHeyward-Bey,IND,WR,2013,9,HOU,6,4,66.7,49,0,22,8.2,12.2,0,12,0,0,0,0,6.1,6.1
46,RishardMatthews,MIA,WR,2013,9,CIN,6,5,83.3,60,0,27,10,12,0,0,0,0,0,0,6,6
47,EddieRoyal,LAC,WR,2013,9,WAS,5,4,80,58,0,26,11.6,14.5,0,1,0,0,0,0,5.9,5.9
47,MWhite,GB,WR,2013,9,CHI,9,8,88.9,59,0,26,6.6,7.4,0,0,0,0,0,0,5.9,5.9
49,GregJennings,MIN,WR,2013,9,DAL,8,5,62.5,58,0,26,7.2,11.6,0,0,0,0,0,0,5.8,5.8
49,ColeBeasleyQ,DAL,WR,2013,9,MIN,6,6,100,58,0,26,9.7,9.7,0,0,0,0,0,0,5.8,5.8
51,CordarrellePatterson,MIN,WR,2013,9,DAL,6,5,83.3,56,0,25,9.3,11.2,0,1,0,0,0,0,5.7,5.7
51,EmmanuelSanders,PIT,WR,2013,9,NE,7,4,57.1,57,0,25,8.1,14.2,0,0,0,0,0,0,5.7,5.7
53,KennyStills,NO,WR,2013,9,NYJ,3,2,66.7,56,0,25,18.7,28,0,0,0,0,0,0,5.6,5.6
54,StephenHill,NYJ,WR,2013,9,NO,6,3,50,53,0,23,8.8,17.7,0,0,0,0,0,0,5.3,5.3
54,RileyCooper,PHI,WR,2013,9,OAK,5,3,60,53,0,24,10.6,17.7,0,0,0,0,0,0,5.3,5.3
56,DamianWilliams,TEN,WR,2013,9,LAR,6,5,83.3,52,0,23,8.7,10.4,0,0,0,0,0,0,5.2,5.2
57,TiquanUnderwood,TB,WR,2013,9,SEA,5,4,80,51,0,23,10.2,12.8,0,0,0,0,0,0,5.1,5.1
58,BrandonLaFell,CAR,WR,2013,9,ATL,5,3,60,46,0,21,9.2,15.3,0,1,0,0,0,0,4.7,4.7
59,DrewDavis,ATL,WR,2013,9,CAR,4,4,100,45,0,20,11.2,11.2,0,0,0,0,0,0,4.5,4.5
60,JulianEdelmanSUS,NE,WR,2013,9,PIT,7,4,57.1,43,0,19,6.1,10.8,0,1,0,0,0,0,4.4,4.4
61,JerrichoCotchery,PIT,WR,2013,9,NE,4,3,75,41,0,18,10.2,13.7,0,0,0,0,0,0,4.1,4.1
62,MarvinJones,CIN,WR,2013,9,MIA,3,2,66.7,36,0,16,12,18,0,4,0,0,0,0,4,4
62,TandonDoss,BAL,WR,2013,9,CLE,4,2,50,40,0,18,10,20,0,0,0,0,0,0,4,4
64,LeonardHankerson,WAS,WR,2013,9,LAC,6,3,50,39,0,17,6.5,13,0,0,0,0,0,0,3.9,3.9
64,MarlonBrownIR,BAL,WR,2013,9,CLE,6,4,66.7,39,0,17,6.5,9.8,0,0,0,0,0,0,3.9,3.9
64,GregLittle,CLE,WR,2013,9,BAL,6,3,50,39,0,17,6.5,13,0,0,0,0,0,0,3.9,3.9
67,MohamedSanu,CIN,WR,2013,9,MIA,5,4,80,38,0,17,7.6,9.5,0,0,0,0,0,0,3.8,3.8
67,SantanaMoss,WAS,WR,2013,9,LAC,5,3,60,38,0,17,7.6,12.7,0,0,0,0,0,0,3.8,3.8
