Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,MikeEvans,TB,WR,2017,5,NE,9.15,6.1,66.7,82,0.7,0,9.1,13.7,0,0,0,0,0,0,12.4,12.4
2,JordyNelson,GB,WR,2017,5,DAL,10.44,6,60,80.6,0.7,0,8.1,13.5,0,0,0,0,0.1,0.1,12.1,12.06
3,OdellBeckhamJr,NYG,WR,2017,5,LAC,10.52,6.3,54.5,82.3,0.6,0,7.5,13.7,0,0.1,0,0,0.1,0.1,11.6,11.64
4,AntonioBrown,PIT,WR,2017,5,JAX,11.24,6.9,63.6,86.9,0.5,0,7.9,12.4,0.2,0.6,0,0,0.1,0.1,11.6,11.55
5,AJGreenP,CIN,WR,2017,5,BUF,8.58,6,66.7,84.2,0.4,0,9.3,14,0,0,0,0,0,0,10.8,10.82
6,BrandinCooks,NE,WR,2017,5,TB,6.72,4.7,71.4,75.7,0.5,0,10.9,15.2,0.3,1.7,0,0,0,0,10.7,10.74
7,StefonDiggs,MIN,WR,2017,5,CHI,9.97,5.8,60,74.7,0.5,0,7.5,12.5,0.3,1.7,0,0,0,0,10.6,10.64
8,DezBryant,DAL,WR,2017,5,GB,7.44,4.9,71.4,71.4,0.6,0,10.1,14.2,0,0,0,0,0.1,0.1,10.5,10.54
9,DeAndreHopkinsQ,HOU,WR,2017,5,KC,10.14,6,60,75.1,0.5,0,7.5,12.5,0,0,0,0,0,0,10.5,10.51
10,ChrisHogan,NE,WR,2017,5,TB,6.67,4.7,71.4,69.8,0.5,0,10,14,0.3,1.7,0,0,0.1,0.1,10,9.95
11,DougBaldwinQ,SEA,WR,2017,5,LAR,9.32,5.9,66.7,69.2,0.4,0,7.7,11.5,0.1,0.6,0,0,0,0,9.4,9.38
12,T.Y.Hilton,IND,WR,2017,5,SF,6.62,4.6,71.4,70.8,0.4,0,10.1,14.2,0,0,0,0,0.1,0.1,9.3,9.28
13,TyreekHill,KC,WR,2017,5,HOU,7.33,5.2,71.4,58.7,0.4,0,8.4,11.8,0.9,5.8,6,0.1,0.1,0.1,9.2,9.25
14,LarryFitzgeraldQ,ARI,WR,2017,5,PHI,8.35,6.1,75,68,0.4,0,8.5,11.3,0,0,0,0,0.1,0.1,9,9
15,DevanteParkerQ,MIA,WR,2017,5,TEN,7.2,4.8,71.4,64.2,0.4,0,9.1,12.8,0,0,0,0,0,0,8.8,8.82
16,DavanteAdams,GB,WR,2017,5,DAL,5.58,4.2,66.7,57.2,0.5,0,9.5,14.2,0,0,0,0,0,0,8.7,8.72
17,GoldenTateQ,DET,WR,2017,5,CAR,8.96,5.6,66.7,63,0.4,0,7,10.5,0.5,2.1,0,0,0.1,0.1,8.7,8.71
18,PierreGarcon,SF,WR,2017,5,IND,8.9,5,55.6,67.7,0.3,0,7.6,13.6,0,0,0,0,0,0,8.6,8.57
19,JarvisLandry,MIA,WR,2017,5,TEN,11.92,6.7,58.3,68.1,0.3,0,5.7,9.7,0.2,1.1,0,0,0.1,0.1,8.5,8.52
20,KeenanAllenQ,LAC,WR,2017,5,NYG,9.69,5.7,60,68.9,0.3,0,6.9,11.5,0,0,0,0,0.1,0.1,8.5,8.49
21,RandallCobbQ,GB,WR,2017,5,DAL,8.94,5.2,55.6,58.1,0.4,0,6.4,11.6,0.5,2.4,0,0,0,0,8.4,8.45
22,RishardMatthews,TEN,WR,2017,5,MIA,7.39,4.2,57.1,60.7,0.4,0,8.7,15.2,0,0,0,0,0.1,0.1,8.3,8.27
23,AlshonJefferyQ,PHI,WR,2017,5,ARI,6.36,4.3,66.7,62.5,0.3,0,10.3,15.5,0,0,0,0,0,0,8,8.05
24,DevinFunchess,CAR,WR,2017,5,DET,5.89,3.8,66.7,54.6,0.4,0,9.2,13.8,0,0,0,0,0,0,7.9,7.86
25,AmariCooper,OAK,WR,2017,5,BAL,6.25,4.5,66.7,53.7,0.4,0,9,13.5,0,0,0,0,0,0,7.8,7.77
26,MichaelCrabtree,OAK,WR,2017,5,BAL,6.57,4.3,57.1,52.8,0.4,0,7.6,13.2,0,0.2,0,0,0,0,7.7,7.7
27,AdamThielen,MIN,WR,2017,5,CHI,6.03,4.5,66.7,59.3,0.3,0,9.8,14.8,0,0,0,0,0.1,0.1,7.5,7.53
28,DeSeanJackson,TB,WR,2017,5,NE,5.67,3.5,66.7,57.1,0.3,0,9.5,14.2,0,0,0,0,0,0,7.5,7.51
29,KelvinBenjamin,CAR,WR,2017,5,DET,6.92,4,57.1,59,0.3,0,8.4,14.8,0,0,0,0,0.1,0.1,7.5,7.5
30,SammyWatkins,LAR,WR,2017,5,SEA,5.22,3.9,80,54.7,0.3,0,11,13.8,0,0,0,0,0,0,7.3,7.27
31,TyrellWilliams,LAC,WR,2017,5,NYG,5.1,3.9,80,53.5,0.3,0,10.8,13.5,0,0,0,0,0,0,7.2,7.15
32,JermaineKearse,NYJ,WR,2017,5,CLE,6.94,3.9,57.1,51.9,0.3,0,7.4,13,0,0,0,0,0,0,7,6.99
33,JeremyMaclin,BAL,WR,2017,5,OAK,6.6,4.1,57.1,49.4,0.3,0,7,12.2,0,0,0,0,0,0,6.7,6.74
34,DonteMoncrief,IND,WR,2017,5,SF,5.31,3.2,60,42.3,0.4,0,8.4,14,0.1,0.6,0,0,0,0,6.7,6.69
35,SterlingShepard,NYG,WR,2017,5,LAC,5.07,3.9,80,47.9,0.3,0,9.6,12,0.2,0.9,0,0,0,0,6.7,6.68
36,DannyAmendola,NE,WR,2017,5,TB,7.09,4.1,57.1,50.4,0.3,0,7.1,12.5,0.1,0.3,0,0,0.1,0.1,6.7,6.67
37,MarvinJones,DET,WR,2017,5,CAR,5.37,3.2,60,47.6,0.3,0,9.6,16,0,0,0,0,0,0,6.6,6.56
38,RobbyAnderson,NYJ,WR,2017,5,CLE,4.38,3.3,75,48.5,0.3,0,12,16,0.1,0.7,0,0,0.1,0.1,6.5,6.52
39,AllenHurns,JAX,WR,2017,5,PIT,6.1,3.7,66.7,46.8,0.3,0,7.8,11.8,0,0,0,0,0,0,6.5,6.48
40,MartavisBryant,PIT,WR,2017,5,JAX,5.27,3.1,60,45.5,0.3,0,9.2,15.3,0.2,1.2,0,0,0,0,6.5,6.47
41,CooperKupp,LAR,WR,2017,5,SEA,5.24,3.8,80,46,0.3,0,9.2,11.5,0,0,0,0,0,0,6.4,6.4
42,MarqiseLeeIR,JAX,WR,2017,5,PIT,6.23,4.3,66.7,52.3,0.2,0,8.7,13,0.2,0.9,0,0,0.1,0.1,6.3,6.32
43,BrandonMarshall,NYG,WR,2017,5,LAC,6.22,3.6,66.7,45.1,0.3,0,7.5,11.2,0,0,0,0,0,0,6.3,6.31
44,JohnBrown,ARI,WR,2017,5,PHI,5.56,3.2,50,48.9,0.2,0,8.2,16.3,0.2,1,0,0,0,0,6.2,6.19
45,TylerLockett,SEA,WR,2017,5,LAR,4.65,3.4,60,47.4,0.2,0,9.4,15.7,0.3,2.2,0,0,0,0,6.2,6.16
46,WillFullerP,HOU,WR,2017,5,KC,4.92,3.2,60,41.7,0.3,0,8.4,14,0.2,1.2,0,0,0,0,6.1,6.09
47,PaulRichardson,SEA,WR,2017,5,LAR,4.02,3,75,42.2,0.3,0,10.5,14,0,0.2,0,0,0,0,6,6.04
48,JaronBrown,ARI,WR,2017,5,PHI,4.32,3.3,75,46.8,0.2,0,11.8,15.7,0.1,0.4,0,0,0,0,5.9,5.92
49,EricDecker,TEN,WR,2017,5,MIA,4.46,2.9,75,37.9,0.3,0,9.5,12.7,0,0,0,0,0,0,5.6,5.59
50,KennyStills,MIA,WR,2017,5,TEN,3.87,2.5,50,37.6,0.3,0,9.5,19,0,0,0,0,0,0,5.6,5.56
51,RobertWoods,LAR,WR,2017,5,SEA,5.94,3.6,66.7,43,0.2,0,7.2,10.8,0,0,0,0,0,0,5.5,5.5
52,ColeBeasleyQ,DAL,WR,2017,5,GB,5.14,3.5,80,41.2,0.2,0,8.2,10.2,0,0,0,0,0,0,5.3,5.32
53,JeremyKerley,NYJ,WR,2017,5,CLE,5.95,3.7,66.7,40.7,0.2,0,6.8,10.2,0,0,0,0,0,0,5.3,5.27
54,MikeWallaceIR,BAL,WR,2017,5,OAK,4.62,3,60,38.6,0.2,0,7.8,13,0.1,0.8,0,0,0,0,5.1,5.14
55,ZayJones,BUF,WR,2017,5,CIN,4.11,3,75,38.5,0.2,0,9.5,12.7,0,0,0,0,0,0,5,5.05
56,TorreySmith,PHI,WR,2017,5,ARI,4.4,2.9,75,38.2,0.2,0,9.5,12.7,0,0,0,0,0,0,5,5.02
57,TerranceWilliams,DAL,WR,2017,5,GB,3.72,2.8,75,37.8,0.2,0,9.5,12.7,0,0,0,0,0,0,5,4.98
58,AdamHumphries,TB,WR,2017,5,NE,4.86,3.2,60,36.3,0.2,0,7.2,12,0.1,0.8,0,0,0,0,4.9,4.91
59,RashardHiggins,CLE,WR,2017,5,NYJ,5.19,3,60,35.3,0.2,0,7,11.7,0,0,0,0,0,0,4.7,4.73
60,MarquiseGoodwinP,SF,WR,2017,5,IND,3.79,2.4,50,34.8,0.2,0,8.8,17.5,0,0.4,0,0,0,0,4.7,4.72
61,RicardoLouisIR,CLE,WR,2017,5,NYJ,3.89,2.8,75,34.1,0.2,0,8.5,11.3,0.1,0.6,0,0,0,0,4.7,4.67
62,NelsonAgholor,PHI,WR,2017,5,ARI,4.23,2.7,75,33.1,0.2,0,8.2,11,0.1,1.1,0,0,0,0,4.6,4.62
63,JujuSmith-SchusterP,PIT,WR,2017,5,JAX,3.6,2.2,50,27.1,0.3,0,6.8,13.5,0,0,0,0,0,0,4.5,4.51
64,JJNelson,ARI,WR,2017,5,PHI,3.56,2.2,50,34.4,0.2,0,8.5,17,0,0.2,0,0,0.1,0.1,4.5,4.46
65,TravisBenjaminQ,LAC,WR,2017,5,NYG,3.88,2.4,50,34.1,0.2,0,8.5,17,0.1,0.4,0,0,0.1,0.1,4.4,4.45
66,BrandonLaFell,CIN,WR,2017,5,BUF,3.74,2.6,75,31.6,0.2,0,8,10.7,0,0,0,0,0,0,4.4,4.36
67,AndreHolmes,BUF,WR,2017,5,CIN,3.31,2.4,66.7,28.6,0.2,0,9.7,14.5,0,0,0,0,0,0,4.1,4.06
68,KendallWright,CHI,WR,2017,5,MIN,3.92,2.8,75,32.6,0.1,0,8.2,11,0.1,0.6,0,0,0,0,3.9,3.92
69,AlbertWilson,KC,WR,2017,5,HOU,3.77,2.5,50,26.1,0.2,0,6.5,13,0.2,0.9,0,0,0,0,3.9,3.9
70,TrentTaylor,SF,WR,2017,5,IND,2.84,2,66.7,26.4,0.2,0,8.7,13,0.1,0.3,0,0,0,0,3.9,3.87
