Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DeMarcoMurray,DAL,RB,2014,3,LAR,21,100,4.8,1,4,3,23,0,0,0,18.3,18.3
1,LeSeanMcCoyQ,PHI,RB,2014,3,WAS,20,90,4.5,1,4,3,33,0,0,0,18.3,18.3
3,GiovaniBernardP,CIN,RB,2014,3,TEN,18,69,3.8,0,5,4,39,1,0,0,16.8,16.8
4,BobbyRainey,TB,RB,2014,3,ATL,18,78,4.3,1,4,3,22,0,0,0,16,16
5,ZacStacy,LAR,RB,2014,3,DAL,17,82,4.8,1,3,2,9,0,0,0,15.1,15.1
6,MarshawnLynchP,SEA,RB,2014,3,DEN,19,80,4.2,1,3,2,10,0,0,0,15,15
7,JoiqueBell,DET,RB,2014,3,GB,14,56,4,1,4,3,30,0,0,0,14.6,14.6
7,StevanRidley,NE,RB,2014,3,OAK,19,82,4.3,1,1,1,4,0,0,0,14.6,14.6
9,AlfredMorrisQ,WAS,RB,2014,3,PHI,20,80,4,1,1,1,3,0,0,0,14.3,14.3
10,EddieLacy,GB,RB,2014,3,DET,17,62,3.6,1,3,2,16,0,0,0,13.8,13.8
11,KhiryRobinson,NO,RB,2014,3,MIN,14,52,3.7,1,3,2,9,0,0,0,12.1,12.1
12,ChrisIvory,NYJ,RB,2014,3,CHI,11,51,4.6,1,1,1,5,0,0,0,11.6,11.6
13,AlfredBlue,HOU,RB,2014,3,NYG,15,48,3.2,1,1,1,3,0,0,0,11.1,11.1
14,Le'VeonBellO,PIT,RB,2014,3,CAR,16,60,3.8,0,6,4,38,0,0,0,9.8,9.8
15,AndreEllington,ARI,RB,2014,3,SF,17,68,4,0,4,3,27,0,0,0,9.5,9.5
16,KnileDavis,KC,RB,2014,3,MIA,17,69,4.1,0,6,4,24,0,0,0,9.3,9.3
17,RashadJennings,NYG,RB,2014,3,HOU,18,67,3.7,0,4,3,25,0,0,0,9.2,9.2
