Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DeMarcoMurray,TEN,RB,2016,8,JAX,20.9,90,4.3,0.7,4.16,3.2,22.6,0.2,0.2,0.2,16.3,16.26
2,DavidJohnson,ARI,RB,2016,8,CAR,18.4,74.2,4.1,0.6,5.59,4.3,43.9,0.2,0.2,0.2,16.2,16.21
3,EzekielElliott,DAL,RB,2016,8,PHI,20.7,101.5,4.9,0.6,3.19,2.4,19.8,0.1,0.2,0.2,15.9,15.93
4,SpencerWare,KC,RB,2016,8,IND,16.5,80.4,5,0.8,3.75,2.7,28,0.1,0.3,0.3,15.6,15.64
5,DevontaFreemanO,ATL,RB,2016,8,GB,17.2,66.6,3.9,0.6,5.8,4.3,37.3,0.2,0.2,0.2,14.8,14.79
6,MattForteIR,NYJ,RB,2016,8,CLE,18.3,76.1,4.2,0.6,3.91,2.7,24.7,0.1,0.1,0.1,14.1,14.08
7,ChristineMichael,SEA,RB,2016,8,NO,18.4,83.6,4.7,0.6,3.21,2.2,17.9,0.1,0.2,0.2,14,13.95
8,DevontaeBooker,DEN,RB,2016,8,LAC,16.8,70.3,4.1,0.5,4.75,3.3,26.3,0.1,0.1,0.1,13.1,13.06
9,LamarMiller,HOU,RB,2016,8,DET,17.2,77.7,4.6,0.4,3.05,2.2,17.1,0.1,0.1,0.1,12.3,12.28
10,FrankGore,IND,RB,2016,8,KC,15.9,69.1,4.3,0.5,2.94,2.2,16.1,0.1,0.1,0.1,11.9,11.92
11,MelvinGordon,LAC,RB,2016,8,DEN,20.2,70.3,3.5,0.5,3.7,2.5,16.3,0.1,0.2,0.2,11.9,11.86
12,MattAsiata,MIN,RB,2016,8,CHI,15.8,59.5,3.8,0.5,3.33,2.4,18.5,0.1,0.1,0.1,11.2,11.2
13,JacquizzRodgers,TB,RB,2016,8,OAK,15.4,69.7,4.7,0.3,3.47,2.5,20,0.1,0.1,0.1,11.2,11.17
14,LataviusMurray,OAK,RB,2016,8,TB,13.3,50,3.8,0.5,3.05,2.3,17.7,0.1,0.1,0.1,10.2,10.17
15,MarkIngramSUS,NO,RB,2016,8,SEA,14.2,52.5,3.7,0.4,4.21,3.1,21.1,0.1,0.1,0.1,10.2,10.16
16,MikeGillislee,BUF,RB,2016,8,NE,14,58,4.1,0.4,2.27,1.7,12.6,0.1,0.1,0.1,9.9,9.86
17,LeGarretteBlount,NE,RB,2016,8,BUF,15.8,64.2,4,0.5,0.97,0.7,5.2,0,0.1,0.1,9.7,9.74
18,GiovaniBernardP,CIN,RB,2016,8,WAS,9,42.3,4.7,0.3,5.09,3.8,33,0.1,0.1,0.1,9.7,9.73
