Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
41,AJMcCarron,CIN,QB,2016,10,NYG,0.8,1.3,100,10.2,10,0.1,0.1,108.33,0.2,0.5,0,0,0.7,0.66
44,JimmyGaroppoloIR,NE,QB,2016,10,SEA,0.4,0.7,0,5.7,6,0.1,0,52.08,0.1,0.1,0,0,0.6,0.64
45,LukeMcCown,NO,QB,2016,10,DEN,0.7,1.2,100,9.8,10,0.1,0.1,108.33,0.1,0.4,0,0,0.6,0.63
46,MattSchaub,ATL,QB,2016,10,PHI,0.7,1.2,100,9.2,9,0.1,0.1,104.17,0.1,0.4,0,0,0.6,0.61
47,DerekAnderson,CAR,QB,2016,10,KC,0.5,0.8,0,6.4,6,0.1,0.1,52.08,0.1,0,0,0,0.5,0.46
48,MattBarkley,CHI,QB,2016,10,TB,0.4,0.6,0,5.1,5,0,0,47.92,0.1,0.4,0,0,0.2,0.24
48,DrewStanton,ARI,QB,2016,10,SF,0.4,0.6,0,5.1,5,0,0,47.92,0.2,0.4,0,0,0.2,0.24
50,RyanMallett,BAL,QB,2016,10,CLE,0.4,0.6,0,4.8,5,0,0,47.92,0.1,0.3,0,0,0.2,0.22
51,KellenClemens,LAC,QB,2016,10,MIA,0.3,0.4,0,3.6,0,0,0,0,0.1,0.4,0,0,0.2,0.18
52,MikeGlennon,TB,QB,2016,10,CHI,0.3,0.5,0,4,0,0,0,0,0.1,0,0,0,0.2,0.16
52,TrevoneBoykin,SEA,QB,2016,10,NE,0.3,0.5,0,4.2,4,0,0,43.75,0.1,-0.1,0,0,0.2,0.16
54,BrettHundley,GB,QB,2016,10,TEN,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.02
55,KevinHogan,CLE,QB,2016,10,BAL,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.01
56,RobertGriffinIII,CLE,QB,2016,10,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,DavidFales,BAL,QB,2016,10,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoeCallahan,CLE,QB,2016,10,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,AlexTanney,TEN,QB,2016,10,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TeddyBridgewater,MIN,QB,2016,10,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,RyanGriffin,TB,QB,2016,10,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BrianHoyer,CHI,QB,2016,10,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoeWebb,CAR,QB,2016,10,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TylerBray,KC,QB,2016,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoelStave,KC,QB,2016,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,AaronMurray,PHI,QB,2016,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,MattSimms,ATL,QB,2016,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,GenoSmith,NYJ,QB,2016,10,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,SeanMannion,LAR,QB,2016,10,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,ChristianHackenberg,NYJ,QB,2016,10,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,GarrettGrayson,NO,QB,2016,10,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,AustinDavisP,DEN,QB,2016,10,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BrandonWeeden,HOU,QB,2016,10,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,MarkSanchez,DAL,QB,2016,10,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TonyRomo,DAL,QB,2016,10,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,KellenMoore,DAL,QB,2016,10,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,ZachMettenberger,PIT,QB,2016,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,ZacDysert,ARI,QB,2016,10,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,ThaddeusLewis,SF,QB,2016,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,ChristianPonder,SF,QB,2016,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JacobyBrissett,NE,QB,2016,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoshJohnson,NYG,QB,2016,10,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,MattCassel,TEN,QB,2016,10,GB,0.3,0.4,0,3.6,0,0,0.1,0,0.1,0.2,0,0,0,-0.04
