Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DavidJohnson,ARI,RB,2016,13,WAS,20.4,90.6,4.6,0.8,6.76,5.2,51.6,0.3,0.2,0.2,20.4,20.42
2,Le'VeonBellO,PIT,RB,2016,13,NYG,19.5,80.9,4,0.6,9.55,6.5,56.4,0.2,0.2,0.2,18.1,18.13
3,MelvinGordon,LAC,RB,2016,13,TB,22.2,90.2,4.1,0.7,5.32,3.6,29.2,0.2,0.3,0.3,16.7,16.74
4,EzekielElliott,DAL,RB,2016,13,MIN,20.7,97.1,4.6,0.7,3.45,2.6,22.1,0.1,0.2,0.2,16.3,16.32
5,LeSeanMcCoyQ,BUF,RB,2016,13,OAK,17.5,83.3,4.6,0.8,3.67,2.7,19.1,0.1,0.1,0.1,15.4,15.44
6,JordanHoward,CHI,RB,2016,13,SF,18.6,88.2,4.6,0.6,3.28,2.4,20.4,0.1,0.1,0.1,14.9,14.86
7,MattForteIR,NYJ,RB,2016,13,IND,17.5,72.4,4,0.6,3.33,2.3,19.2,0.1,0.1,0.1,13.2,13.16
8,DevontaFreemanO,ATL,RB,2016,13,KC,15,64.8,4.3,0.6,3.78,2.8,22.8,0.1,0.1,0.1,12.8,12.76
9,SpencerWare,KC,RB,2016,13,ATL,15.7,71.5,4.5,0.5,3.47,2.5,23.5,0.1,0.2,0.2,12.7,12.7
10,JeremyHillIR,CIN,RB,2016,13,PHI,16.3,67.5,4.2,0.5,3.38,2.6,20.4,0.1,0.1,0.1,12.2,12.19
11,CarlosHyde,SF,RB,2016,13,CHI,16.7,67.6,4,0.6,2.52,1.8,12.7,0.1,0.1,0.1,12,12.03
12,LamarMiller,HOU,RB,2016,13,GB,18.3,74.8,4.2,0.4,3.19,2.3,17.4,0.1,0.1,0.1,12,12.02
13,LataviusMurray,OAK,RB,2016,13,BUF,14.9,61.1,4.1,0.6,3.32,2.5,18.7,0.1,0.1,0.1,12,11.98
14,DougMartin,TB,RB,2016,13,LAC,17.7,70.5,3.9,0.5,3.06,2.1,17,0.1,0.2,0.2,12,11.95
