Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,AaronRodgersQ,GB,QB,2014,17,DET,22,33,66.7,295,8.9,2,0,115.09,3,14,4.7,0,21.2,21.2
2,DrewBrees,NO,QB,2014,17,TB,27,39,69.2,315,8.1,2,0,110.52,1,2,2,0,20.8,20.8
3,PeytonManning,DEN,QB,2014,17,OAK,23,34,67.6,268,7.9,2,0,110.91,2,-1,-0.5,0,18.6,18.62
4,TonyRomo,DAL,QB,2014,17,WAS,22,31,71,247,8,2,0,115.93,1,2,2,0,18.1,18.08
5,EliManning,NYG,QB,2014,17,PHI,24,38,63.2,286,7.5,2,1,92.65,1,1,1,0,17.5,17.54
6,RussellWilson,SEA,QB,2014,17,LAR,18,28,64.3,204,7.3,1,0,97.92,7,51,7.3,0,17.3,17.26
7,BenRoethlisberger,PIT,QB,2014,17,CIN,25,39,64.1,315,8.1,1,0,97.7,2,6,3,0,17.2,17.2
8,RobertGriffinIII,WAS,QB,2014,17,DAL,20,32,62.5,252,7.9,1,0,97.4,4,30,7.5,0,17.1,17.08
9,MattRyan,ATL,QB,2014,17,CAR,26,37,70.3,303,8.2,1,0,103.77,1,6,6,0,16.7,16.72
10,TeddyBridgewater,MIN,QB,2014,17,CHI,22,33,66.7,251,7.6,1,0,99.43,3,17,5.7,0,15.7,15.74
11,RyanTannehillP,MIA,QB,2014,17,NYJ,24,36,66.7,245,6.8,1,0,95.25,4,19,4.8,0,15.7,15.7
12,CamNewton,CAR,QB,2014,17,ATL,22,33,66.7,241,7.3,1,1,85.54,7,38,5.4,0,15.4,15.44
13,PhilipRivers,LAC,QB,2014,17,KC,26,41,63.4,265,6.5,1,0,89.99,2,6,3,0,15.2,15.2
14,AndyDalton,CIN,QB,2014,17,PIT,21,31,67.7,242,7.8,1,0,101.81,3,9,3,0,14.6,14.58
15,CharlieWhitehurst,TEN,QB,2014,17,IND,21,33,63.6,241,7.3,1,0,95.64,2,7,3.5,0,14.3,14.34
16,JayCutler,CHI,QB,2014,17,MIN,24,35,68.6,277,7.9,1,1,89.82,2,12,6,0,14.3,14.28
17,MatthewStafford,DET,QB,2014,17,GB,23,37,62.2,288,7.8,1,1,84.07,2,5,2.5,0,14,14.02
18,ChaseDaniel,KC,QB,2014,17,LAC,22,34,64.7,219,6.4,1,0,92.65,3,12,4,0,14,13.96
19,AlexSmith,KC,QB,2014,17,LAC,0,0,0,205,0,1,0,0,3,16,5.3,0,13.8,13.8
20,MarkSanchez,PHI,QB,2014,17,NYG,24,39,61.5,266,6.8,1,1,79.65,3,6,2,0,13.2,13.24
21,DerekCarr,OAK,QB,2014,17,DEN,23,38,60.5,263,6.9,1,1,79.17,1,7,7,0,13.2,13.22
22,KyleOrton,BUF,QB,2014,17,NE,25,40,62.5,268,6.7,1,1,80,1,2,2,0,12.9,12.92
23,ColinKaepernick,SF,QB,2014,17,ARI,18,28,64.3,220,7.9,0,0,88.39,6,40,6.7,0,12.8,12.8
24,JoshMcCown,TB,QB,2014,17,NO,19,34,55.9,230,6.8,1,1,74.39,2,14,7,0,12.6,12.6
25,AndrewLuckP,IND,QB,2014,17,TEN,25,37,67.6,159,4.3,1,0,85.3,2,13,6.5,0,11.7,11.66
26,JoeFlacco,BAL,QB,2014,17,CLE,21,36,58.3,209,5.8,1,1,72.57,2,7,3.5,0,11.1,11.06
27,MattHasselbeck,IND,QB,2014,17,TEN,0,0,0,133,0,1,0,0,1,3,3,0,9.6,9.62
28,BlakeBortles,JAX,QB,2014,17,HOU,20,36,55.6,225,6.2,0,1,62.85,3,22,7.3,0,9.2,9.2
29,CaseKeenum,HOU,QB,2014,17,JAX,18,29,62.1,190,6.6,0,0,81.11,3,13,4.3,0,8.9,8.9
30,GenoSmith,NYJ,QB,2014,17,MIA,18,31,58.1,198,6.4,0,1,63.64,4,22,5.5,0,8.1,8.12
