Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JimmyGrahamP,NO,TE,2013,16,CAR,10,6,60,77,1,34,7.7,12.8,0,0,0,0,0,0,13.7,13.7
2,VernonDavis,SF,TE,2013,16,ATL,5,4,80,59,1,26,11.8,14.8,0,0,0,0,0,0,11.9,11.9
3,JasonWittenIR,DAL,TE,2013,16,WAS,6,4,66.7,51,1,22,8.5,12.8,0,0,0,0,0,0,11.1,11.1
4,HeathMiller,PIT,TE,2013,16,GB,9,8,88.9,85,0,38,9.4,10.6,0,0,0,0,0,0,8.5,8.5
5,MartellusBennett,CHI,TE,2013,16,PHI,7,6,85.7,80,0,36,11.4,13.3,0,0,0,0,0,0,8,8
6,GregOlsenO,CAR,TE,2013,16,NO,10,7,70,78,0,35,7.8,11.1,0,0,0,0,0,0,7.8,7.8
7,AntonioGates,LAC,TE,2013,16,OAK,9,7,77.8,73,0,32,8.1,10.4,0,0,0,0,0,0,7.3,7.3
8,RyanGriffin,HOU,TE,2013,16,DEN,6,6,100,71,0,32,11.8,11.8,0,0,0,0,0,0,7.1,7.1
9,ScottChandler,BUF,TE,2013,16,MIA,5,5,100,68,0,30,13.6,13.6,0,0,0,0,0,0,6.8,6.8
10,DelanieWalkerIR,TEN,TE,2013,16,JAX,9,7,77.8,65,0,29,7.2,9.3,0,0,0,0,0,0,6.5,6.5
10,JuliusThomas,DEN,TE,2013,16,HOU,7,5,71.4,65,0,29,9.3,13,0,0,0,0,0,0,6.5,6.5
12,CobyFleener,IND,TE,2013,16,KC,9,6,66.7,64,0,28,7.1,10.7,0,0,0,0,0,0,6.4,6.4
13,CharlesClayQ,MIA,TE,2013,16,BUF,7,5,71.4,60,0,27,8.6,12,0,0,0,0,0,0,6,6
13,ZachMiller,SEA,TE,2013,16,ARI,6,4,66.7,60,0,27,10,15,0,0,0,0,0,0,6,6
15,TonyGonzalez,ATL,TE,2013,16,SF,8,6,75,58,0,26,7.2,9.7,0,0,0,0,0,0,5.8,5.8
16,JaredCook,LAR,TE,2013,16,TB,4,3,75,56,0,25,14,18.7,0,0,0,0,0,0,5.6,5.6
