Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,Le'VeonBellO,PIT,RB,2017,16,HOU,20.4,94.3,4.7,0.7,7.93,5.4,46,0.2,0,0,19.4,19.43
2,EzekielElliott,DAL,RB,2017,16,SEA,20.6,90.5,4.3,0.8,3.05,2.3,18.4,0.1,0,0,16.3,16.29
3,ToddGurley,LAR,RB,2017,16,TEN,18.2,76.1,4.2,0.7,5.03,3.7,33.9,0.1,0,0,15.8,15.8
4,MarkIngramSUS,NO,RB,2017,16,ATL,15.4,74,4.9,0.8,4.89,3.6,26.1,0.1,0,0,15.4,15.41
5,LeonardFournetteQ,JAX,RB,2017,16,SF,19.7,81,4,0.7,3.67,2.5,17.7,0.1,0,0,14.7,14.67
6,AlvinKamaraP,NO,RB,2017,16,ATL,9.4,51.9,5.8,0.5,7.46,5.7,52.1,0.2,0,0,14.6,14.6
7,MelvinGordon,LAC,RB,2017,16,NYJ,19.4,76.5,4,0.5,5.18,3.5,28.6,0.1,0,0,14.1,14.11
8,KareemHunt,KC,RB,2017,16,MIA,15.6,75.9,4.8,0.5,3.94,2.8,24.2,0.1,0,0,13.6,13.61
9,LeSeanMcCoyQ,BUF,RB,2017,16,NE,15.8,74.1,4.6,0.4,5.16,3.8,26.9,0.1,0,0,13.1,13.1
10,JordanHoward,CHI,RB,2017,16,CLE,18.8,78,4.1,0.6,1.78,1.3,10.8,0,0,0,12.5,12.48
11,DevontaFreemanO,ATL,RB,2017,16,NO,14.3,65.9,4.7,0.5,3.51,2.6,22.4,0.1,0,0,12.4,12.43
12,DionLewis,NE,RB,2017,16,BUF,14.8,69.5,4.7,0.4,4.17,2.9,22,0.1,0,0,12.2,12.15
13,KenyanDrake,MIA,RB,2017,16,KC,16.6,66.3,3.9,0.3,6.06,4.1,29.9,0.1,0,0,12,12.02
14,AlexCollins,BAL,RB,2017,16,IND,15.6,72.6,4.6,0.5,2.46,1.8,14.2,0,0,0,11.7,11.68
15,ChristianMcCaffrey,CAR,RB,2017,16,TB,8.6,36.2,4,0.2,7.7,5.5,44,0.3,0,0,11,11.02
16,LataviusMurray,MIN,RB,2017,16,GB,15.1,61.1,4.1,0.6,1.59,1.2,9.9,0,0,0,10.7,10.7
17,JoeMixonO,CIN,RB,2017,16,DET,13.6,55.2,3.9,0.4,3.4,2.4,19.3,0.1,0,0,10.4,10.45
18,JayAjayiP,PHI,RB,2017,16,OAK,14.2,64.1,4.6,0.4,2.34,1.7,13.1,0,0,0,10.1,10.12
19,LamarMiller,HOU,RB,2017,16,PIT,15.1,57.8,3.9,0.3,3.19,2.3,17.1,0.1,0,0,9.9,9.89
20,CarlosHyde,SF,RB,2017,16,JAX,13.1,51.8,4,0.3,4.48,3.2,21.3,0.1,0,0,9.7,9.71
21,JamaalWilliams,GB,RB,2017,16,MIN,12.9,48.4,3.7,0.4,2.79,2.1,17.5,0.1,0,0,9.6,9.59
22,JonathanStewartIR,CAR,RB,2017,16,TB,14.3,61.7,4.4,0.5,0.69,0.5,3.6,0,0,0,9.5,9.53
23,DeMarcoMurray,TEN,RB,2017,16,LAR,11.5,47.7,4,0.4,3.38,2.6,17.4,0.1,0,0,9.5,9.51
24,CJAnderson,DEN,RB,2017,16,WAS,15.6,63.9,4,0.3,1.97,1.4,10.6,0,0,0,9.2,9.25
25,MarshawnLynchP,OAK,RB,2017,16,PHI,13.5,51,3.6,0.4,2.78,2,14.7,0,0,0,9,8.97
26,KapriBibbs,WAS,RB,2017,16,DEN,12.4,44.2,3.7,0.3,3.32,2.5,20.9,0.1,0,0,8.9,8.91
27,TheoRiddick,DET,RB,2017,16,CIN,7.6,29.4,3.6,0.2,6.21,4.2,33,0.2,0,0,8.6,8.64
28,JerickMcKinnonIR,MIN,RB,2017,16,GB,10.9,39.4,3.5,0.2,5.51,3.7,28,0.1,0,0,8.5,8.54
29,MikeDavis,SEA,RB,2017,16,DAL,14.4,53.6,3.9,0.3,2.51,1.7,12.9,0,0,0,8.4,8.45
30,BilalPowell,NYJ,RB,2017,16,LAC,11.9,51.7,4.3,0.3,2.61,1.8,12.8,0,0,0,8.2,8.25
31,IsaiahCrowell,CLE,RB,2017,16,CHI,14.5,56.6,4.1,0.2,2.49,1.7,11.2,0,0,0,8,7.98
32,FrankGore,IND,RB,2017,16,BAL,15.4,54.7,3.7,0.2,2.41,1.8,12.4,0,0,0,7.9,7.91
33,PeytonBarber,TB,RB,2017,16,CAR,12.8,49,3.8,0.3,2.02,1.5,10.9,0,0,0,7.8,7.79
34,TevinColeman,ATL,RB,2017,16,NO,8.5,36.8,4.6,0.3,1.87,1.4,13,0.1,0,0,7.4,7.38
35,DukeJohnson,CLE,RB,2017,16,CHI,6.4,25.1,4.2,0.1,5.71,4.2,35.6,0.1,0,0,7.3,7.27
36,DerrickHenry,TEN,RB,2017,16,LAR,10.4,45.7,4.6,0.3,1.49,1,8,0,0,0,7.2,7.17
37,KerwynnWilliams,ARI,RB,2017,16,NYG,12.2,48.5,4,0.2,1.63,1.2,9.6,0,0,0,7,7.01
38,WayneGallman,NYG,RB,2017,16,ARI,10.1,37.2,3.7,0.2,3.02,2.1,15.8,0,0,0,6.5,6.5
39,DannyWoodheadIR,BAL,RB,2017,16,IND,3.6,13.7,3.5,0.1,5.38,3.9,31.6,0.2,0,0,6.3,6.33
40,MikeGillislee,NE,RB,2017,16,BUF,8.5,33.8,4.2,0.4,0.67,0.5,3.6,0,0,0,6.1,6.14
41,SamajePerineQ,WAS,RB,2017,16,DEN,10.2,37.5,3.8,0.2,1.72,1.3,9.4,0,0,0,5.9,5.89
42,TarikCohen,CHI,RB,2017,16,CLE,5.4,21.8,4.4,0.1,4.11,3,23.7,0.1,0,0,5.8,5.75
43,JavoriusAllen,BAL,RB,2017,16,IND,8.2,25.5,3.2,0.3,1.93,1.4,9.1,0.1,0.1,0.1,5.7,5.66
44,MattForteIR,NYJ,RB,2017,16,LAC,7.7,28.2,3.5,0.1,3.04,2.1,15.9,0.1,0,0,5.6,5.61
45,TionGreen,DET,RB,2017,16,CIN,8.8,32.1,3.6,0.3,1.45,1.1,5.7,0,0,0,5.6,5.58
46,OrleansDarkwa,NYG,RB,2017,16,ARI,9.2,33.3,3.7,0.2,1.72,1.2,8.4,0,0,0,5.4,5.37
47,LeGarretteBlount,PHI,RB,2017,16,OAK,8.1,33.4,4.1,0.3,0.27,0.2,1.6,0,0,0,5.3,5.3
48,JDMcKissicIR,SEA,RB,2017,16,DAL,3.6,16.5,4,0.1,5.4,3.2,26.3,0.1,0.1,0.1,5.3,5.28
49,DevontaeBooker,DEN,RB,2017,16,WAS,6.2,24.3,4,0.1,2.88,2,15.3,0.1,0,0,5.2,5.16
