Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
25,ColinKaepernick,SF,QB,2014,15,SEA,18,31,58.1,200,6.5,0,0,77.35,5,32,6.4,0,11.2,11.2
26,BlakeBortles,JAX,QB,2014,15,BAL,22,36,61.1,251,7,0,1,70.49,3,20,6.7,0,10,10.04
27,DerekCarr,OAK,QB,2014,15,KC,22,35,62.9,220,6.3,0,0,80.65,1,9,9,0,9.7,9.7
28,TeddyBridgewater,MIN,QB,2014,15,DET,21,34,61.8,234,6.9,0,1,69.98,2,12,6,0,8.6,8.56
29,AndyDalton,CIN,QB,2014,15,CLE,22,36,61.1,232,6.4,0,1,68.29,4,11,2.8,0,8.4,8.38
30,ShaunHill,LAR,QB,2014,15,ARI,18,30,60,233,7.8,0,1,70.56,1,9,9,0,8.2,8.22
31,DrewStanton,ARI,QB,2014,15,LAR,20,35,57.1,229,6.5,0,1,65.06,2,7,3.5,0,7.9,7.86
32,GenoSmith,NYJ,QB,2014,15,TEN,15,26,57.7,178,6.8,0,1,62.66,5,26,5.2,0,7.7,7.72
33,CarsonPalmer,ARI,QB,2014,15,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,DanOrlovsky,DET,QB,2014,15,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,MattCassel,MIN,QB,2014,15,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,MattHasselbeck,IND,QB,2014,15,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,MattSchaub,OAK,QB,2014,15,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,BruceGradkowski,PIT,QB,2014,15,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,JasonCampbell,CIN,QB,2014,15,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,KellenClemens,LAC,QB,2014,15,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,CharlieWhitehurst,TEN,QB,2014,15,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,MichaelVick,NYJ,QB,2014,15,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,TarvarisJackson,SEA,QB,2014,15,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,LukeMcCown,NO,QB,2014,15,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
