Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
26,BlakeBortles,JAX,QB,2017,12,ARI,18.8,30.6,61.3,206.9,6.7,1.3,1.1,78.29,4.1,16.3,4,0,12.3,12.31
27,BrettHundley,GB,QB,2017,12,PIT,19.1,32.9,57.6,200.9,6.1,0.9,1.3,72.92,3.1,16.3,5.3,0.1,10.7,10.67
28,MitchTrubisky,CHI,QB,2017,12,PHI,16.8,29.3,58.6,205.8,7.1,0.8,1,77.66,3.4,18.3,6,0,10.7,10.66
29,DeshoneKizer,CLE,QB,2017,12,CIN,18,32.3,56.2,183.5,5.8,0.8,1.4,70.31,4.9,28.5,5.6,0.1,10.6,10.59
30,CJBeathard,SF,QB,2017,12,SEA,17.7,29.9,60,199.9,6.7,1,1.1,77.08,2.9,12.5,4,0,10.4,10.45
31,BlaineGabbertQ,ARI,QB,2017,12,JAX,14.2,23.7,58.3,189.3,7.9,1.1,1.2,80.03,3.3,5.1,1.7,0,9.5,9.48
32,TomSavage,HOU,QB,2017,12,BAL,16.9,30.4,56.7,181.5,6.1,1.1,1.2,71.81,1.4,1.5,2,0,8.8,8.81
33,JimmyGaroppoloIR,SF,QB,2017,12,SEA,3.8,6.8,57.1,41.8,6,0.2,0.2,74.7,0.3,0.5,0,0,1.7,1.72
34,TrevorSiemian,DEN,QB,2017,12,OAK,1.9,2.9,66.7,20.9,7,0.1,0.1,86.81,0.2,0.6,0,0,1.1,1.1
35,TeddyBridgewater,MIN,QB,2017,12,DET,0.6,1.1,100,8.7,9,0.1,0,104.17,0.1,0.2,0,0,0.8,0.77
36,BrianHoyer,NE,QB,2017,12,MIA,0.4,0.7,0,5.4,5,0,0,47.92,0.1,0.2,0,0,0.2,0.24
37,BrycePetty,NYJ,QB,2017,12,CAR,0.4,0.7,0,5.5,6,0,0,52.08,0,0.1,0,0,0.2,0.23
37,MikeGlennon,CHI,QB,2017,12,PHI,0.4,0.7,0,5.5,6,0,0,52.08,0,0.1,0,0,0.2,0.23
37,RyanMallett,BAL,QB,2017,12,HOU,0.4,0.6,0,4.7,5,0,0,47.92,0.1,0.4,0,0,0.2,0.23
40,AJMcCarron,CIN,QB,2017,12,CLE,0.4,0.6,0,5.1,5,0,0,47.92,0,0.1,0,0,0.2,0.21
41,AustinDavisP,SEA,QB,2017,12,SF,0.4,0.6,0,4.8,5,0,0,47.92,0,0.1,0,0,0.2,0.2
42,ColtMcCoy,WAS,QB,2017,12,NYG,0.3,0.6,0,4.6,5,0,0,47.92,0,0.1,0,0,0.2,0.19
42,MattSchaub,ATL,QB,2017,12,TB,0.3,0.6,0,4.6,5,0,0,47.92,0,0.1,0,0,0.2,0.19
42,DrewStanton,ARI,QB,2017,12,JAX,0.3,0.5,0,4.3,4,0,0,43.75,0,0.2,0,0,0.2,0.19
42,EJManuel,OAK,QB,2017,12,DEN,0.3,0.5,0,3.7,0,0,0,0,0.1,0.4,0,0,0.2,0.19
46,PatrickMahomes,KC,QB,2017,12,BUF,0.3,0.5,0,4,0,0,0,0,0,0.1,0,0,0.2,0.17
46,ChaseDaniel,NO,QB,2017,12,LAR,0.3,0.5,0,4,0,0,0,0,0.1,0.1,0,0,0.2,0.17
46,LandryJones,PIT,QB,2017,12,GB,0.3,0.5,0,4.1,4,0,0,43.75,0,0.1,0,0,0.2,0.17
46,TJYates,HOU,QB,2017,12,BAL,0.3,0.5,0,4.1,4,0,0,43.75,0,0.1,0,0,0.2,0.17
50,ScottTolzien,IND,QB,2017,12,TEN,0.2,0.4,0,3.3,0,0,0,0,0,0.1,0,0,0.1,0.14
51,CooperRush,DAL,QB,2017,12,LAC,0.2,0.3,0,2.3,0,0,0,0,0.1,0.4,0,0,0.1,0.13
52,MattCassel,TEN,QB,2017,12,IND,0.2,0.4,0,2.8,0,0,0,0,0.1,0.1,0,0,0.1,0.12
52,NathanPeterman,BUF,QB,2017,12,KC,0.2,0.4,0,3.1,0,0,0,0,0,0,0,0,0.1,0.12
54,GenoSmith,NYG,QB,2017,12,WAS,0.2,0.3,0,2.1,0,0,0,0,0,0.2,0,0,0.1,0.1
54,NickFoles,PHI,QB,2017,12,CHI,0.2,0.3,0,2.4,0,0,0,0,0,0,0,0,0.1,0.1
56,DerekAnderson,CAR,QB,2017,12,NYJ,0.1,0.2,0,1.6,0,0,0,0,0.1,0.2,0,0,0.1,0.08
56,ChadHenne,JAX,QB,2017,12,ARI,0.1,0.2,0,1.4,0,0,0,0,0,0.2,0,0,0.1,0.08
58,KellenClemens,LAC,QB,2017,12,DAL,0.1,0.2,0,1.7,0,0,0,0,0,0,0,0,0.1,0.07
59,CodyKessler,CLE,QB,2017,12,CIN,0.4,0.7,0,5.7,6,0,0.1,52.08,0.1,0.3,0,0,0.1,0.06
59,SeanMannion,LAR,QB,2017,12,NO,0.1,0.2,0,1.5,0,0,0,0,0,0,0,0,0.1,0.06
61,RyanGriffin,TB,QB,2017,12,ATL,0.1,0.1,0,0.9,0,0,0,0,0,0,0,0,0,0.04
61,DavidFales,MIA,QB,2017,12,NE,0.1,0.1,0,1.1,0,0,0,0,0,0,0,0,0,0.04
63,JakeRudock,DET,QB,2017,12,MIN,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0.03
63,JoeCallahan,GB,QB,2017,12,PIT,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0.03
65,SamBradfordQ,MIN,QB,2017,12,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,KyleSloter,MIN,QB,2017,12,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JameillShowersIR,DAL,QB,2017,12,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ZacDysert,DAL,QB,2017,12,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CardaleJones,LAC,QB,2017,12,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,DavisWebb,NYG,QB,2017,12,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JameisWinston,TB,QB,2017,12,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,KevinHogan,CLE,QB,2017,12,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JeffDriskel,CIN,QB,2017,12,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrandonWeeden,TEN,QB,2017,12,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AndrewLuckP,IND,QB,2017,12,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AlexTanney,TEN,QB,2017,12,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TylerBray,KC,QB,2017,12,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoeWebb,BUF,QB,2017,12,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JayCutler,MIA,QB,2017,12,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,RyanTannehillP,MIA,QB,2017,12,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrandonDoughty,MIA,QB,2017,12,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,GarrettGilbert,CAR,QB,2017,12,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ChristianHackenberg,NYJ,QB,2017,12,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,NateSudfeld,PHI,QB,2017,12,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,MarkSanchez,CHI,QB,2017,12,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrandonAllen,LAR,QB,2017,12,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TaysomHill,NO,QB,2017,12,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TrevoneBoykin,SEA,QB,2017,12,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CarsonPalmer,ARI,QB,2017,12,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,MattBarkley,ARI,QB,2017,12,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrockOsweiler,DEN,QB,2017,12,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ConnorCook,OAK,QB,2017,12,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AaronRodgersQ,GB,QB,2017,12,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoshuaDobbs,PIT,QB,2017,12,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoshWoodrum,BAL,QB,2017,12,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,DeshaunWatsonP,HOU,QB,2017,12,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
