Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,Le'VeonBellO,PIT,RB,2017,5,JAX,20.8,93.6,4.5,0.7,6.32,4.3,32.9,0.2,0.1,0.1,17.8,17.85
2,EzekielElliott,DAL,RB,2017,5,GB,20.5,94.7,4.8,0.8,4.25,3.2,27.7,0.1,0.1,0.1,17.4,17.44
3,ToddGurley,LAR,RB,2017,5,SEA,19.6,72.7,3.6,0.6,5.16,3.8,31.6,0.2,0.2,0.2,14.8,14.83
4,KareemHunt,KC,RB,2017,5,HOU,16.9,76.7,4.5,0.6,4.37,3.1,27.2,0.2,0.2,0.2,14.8,14.79
5,LeSeanMcCoyQ,BUF,RB,2017,5,CIN,17.4,77.5,4.6,0.4,5.84,4.3,32.4,0.1,0.1,0.1,13.8,13.79
6,JayAjayiP,MIA,RB,2017,5,TEN,18.6,76.3,4,0.6,2.34,1.7,11.6,0.1,0,0,13,12.99
7,CarlosHyde,SF,RB,2017,5,IND,15.5,73.1,4.6,0.5,4.48,3.2,23.5,0.1,0.2,0.2,12.9,12.86
8,LeonardFournetteQ,JAX,RB,2017,5,PIT,16.8,71.3,4.2,0.4,4.11,2.8,23,0.1,0.1,0.1,12.2,12.23
9,DeMarcoMurray,TEN,RB,2017,5,MIA,14.6,65.6,4.4,0.5,2.99,2.3,15.8,0.1,0.1,0.1,11.5,11.54
10,BilalPowell,NYJ,RB,2017,5,CLE,14.3,63.7,4.6,0.4,4.64,3.2,23.4,0.1,0.1,0.1,11.5,11.51
11,MelvinGordon,LAC,RB,2017,5,NYG,17.2,65,3.8,0.3,5.03,3.4,26.4,0.1,0.2,0.2,11.1,11.14
11,LamarMiller,HOU,RB,2017,5,KC,15.2,62.8,4.2,0.4,3.47,2.5,20.6,0.1,0.1,0.1,11.1,11.14
13,JordanHoward,CHI,RB,2017,5,MIN,15.4,66.8,4.5,0.4,3.15,2.3,18.2,0.1,0.2,0.2,11.1,11.1
14,AmeerAbdullah,DET,RB,2017,5,CAR,14.1,53.8,3.9,0.4,3.26,2.4,19.6,0.1,0.1,0.1,10.1,10.14
15,FrankGore,IND,RB,2017,5,SF,14.8,58.4,3.9,0.4,2.27,1.7,14.6,0.1,0.1,0.1,10.1,10.1
16,JoeMixonO,CIN,RB,2017,5,BUF,13.5,55.3,3.9,0.3,3.69,2.6,20.4,0.1,0.1,0.1,9.8,9.77
17,JonathanStewartIR,CAR,RB,2017,5,DET,14.5,61.4,4.4,0.4,1.66,1.2,9,0.1,0.2,0.2,9.6,9.64
18,MikeGillislee,NE,RB,2017,5,TB,14.6,56.7,3.8,0.6,0.8,0.6,4.6,0,0.1,0.1,9.5,9.53
19,ChristianMcCaffrey,CAR,RB,2017,5,DET,7,28.6,4.1,0.2,6.72,4.8,44.6,0.2,0.2,0.2,9.3,9.32
20,IsaiahCrowell,CLE,RB,2017,5,NYJ,13.3,54.2,4.2,0.4,2.49,1.7,13.1,0,0.1,0.1,8.9,8.93
21,MarshawnLynchP,OAK,RB,2017,5,BAL,14.3,56.1,4,0.4,1.94,1.4,11.1,0,0.1,0.1,8.9,8.92
22,LataviusMurray,MIN,RB,2017,5,CHI,12.9,52.3,4,0.4,2.52,1.9,13.9,0,0.1,0.1,8.8,8.82
23,LeGarretteBlount,PHI,RB,2017,5,ARI,12.7,52.5,4,0.4,1.39,1,6.8,0.1,0.1,0.1,8.7,8.73
24,DougMartin,TB,RB,2017,5,NE,12.4,51.8,4.3,0.3,2.19,1.5,13.8,0.1,0.2,0.2,8.6,8.56
25,AaronJones,GB,RB,2017,5,DAL,9,38.8,4.3,0.3,2.72,2,16.3,0.1,0.1,0.1,7.7,7.71
26,DukeJohnson,CLE,RB,2017,5,NYJ,5.3,22.6,4.6,0.1,5.71,4.2,38.5,0.1,0.1,0.1,7.1,7.11
27,JamesWhite,NE,RB,2017,5,TB,3.7,14.2,3.5,0.1,6.38,4.4,39.6,0.2,0.1,0.1,7,6.98
28,JerickMcKinnonIR,MIN,RB,2017,5,CHI,8.8,34.4,3.8,0.2,4.32,2.9,18.8,0.1,0.1,0.1,6.9,6.92
29,WayneGallman,NYG,RB,2017,5,LAC,11.2,43.1,3.9,0.3,1.72,1.2,9.7,0,0.1,0.1,6.9,6.88
30,ChrisJohnson,ARI,RB,2017,5,PHI,11.3,42.2,3.8,0.3,1.89,1.3,10,0,0.1,0.1,6.8,6.82
31,DerrickHenry,TEN,RB,2017,5,MIA,10,44.4,4.4,0.3,1.34,0.9,6.9,0,0.1,0.1,6.7,6.73
32,TarikCohen,CHI,RB,2017,5,MIN,6.6,28.2,4,0.1,5.61,4.1,30.1,0.1,0.2,0.2,6.6,6.63
33,JamaalWilliams,GB,RB,2017,5,DAL,8.6,34,3.8,0.3,2.26,1.7,13.2,0,0.1,0.1,6.3,6.32
34,AlexCollins,BAL,RB,2017,5,OAK,10.4,46,4.6,0.2,1.91,1.4,10.5,0,0.3,0.3,6.2,6.25
35,AndreEllington,ARI,RB,2017,5,PHI,4.6,17,3.4,0.1,5.01,3.8,34.7,0.1,0.1,0.1,6.2,6.17
36,ThomasRawls,SEA,RB,2017,5,LAR,9,36.2,4,0.3,1.44,1.1,8,0,0.1,0.1,6,6.02
37,ElijahMcGuireIR,NYJ,RB,2017,5,CLE,8.3,35.8,4.5,0.2,2.17,1.5,13.6,0,0.1,0.1,5.9,5.94
38,JavoriusAllen,BAL,RB,2017,5,OAK,5.7,22.1,3.7,0.1,4.96,3.6,26.9,0.1,0.1,0.1,5.9,5.9
39,CoreyClementQ,PHI,RB,2017,5,ARI,8.7,33.1,3.7,0.3,1.7,1.3,9.4,0,0.1,0.1,5.8,5.85
40,TheoRiddick,DET,RB,2017,5,CAR,3.3,11.4,3.7,0.1,5.92,4,29.4,0.2,0.1,0.1,5.7,5.68
41,EddieLacy,SEA,RB,2017,5,LAR,9.8,40.5,4,0.2,1.07,0.8,5.5,0,0.1,0.1,5.6,5.6
42,GiovaniBernardP,CIN,RB,2017,5,BUF,5.1,21,4.2,0.1,3.48,2.6,24.2,0.1,0.1,0.1,5.5,5.52
43,JDMcKissicIR,SEA,RB,2017,5,LAR,4.8,21.9,4.4,0.2,3.38,2,15.7,0.1,0.1,0.1,5.4,5.36
44,OrleansDarkwa,NYG,RB,2017,5,LAC,8.5,33.4,4.1,0.2,1.44,1,7.4,0,0.1,0.1,5.1,5.08
45,D'OntaForemanPUP,HOU,RB,2017,5,KC,8,33,4.1,0.2,1.08,0.8,7,0,0.1,0.1,5,5
