Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,PeytonManning,DEN,QB,2013,5,DAL,33,45,73.3,397,8.8,4,0,129.58,-1,-1,1,0,31.8,31.78
2,DrewBrees,NO,QB,2013,5,CHI,32,48,66.7,421,8.8,3,1,106.34,2,5,2.5,0,27.3,27.34
3,AaronRodgersQ,GB,QB,2013,5,DET,29,43,67.4,353,8.2,2,0,107.99,3,16,5.3,0,23.7,23.72
4,MatthewStafford,DET,QB,2013,5,GB,30,48,62.5,370,7.7,2,0,100.17,2,5,2.5,0,23.3,23.3
5,MattRyan,ATL,QB,2013,5,NYJ,31,46,67.4,368,8,2,0,106.07,0,3,0,0,23,23.02
6,TomBrady,NE,QB,2013,5,CIN,35,60,58.3,379,6.3,2,1,81.18,0,0,0,0,21.2,21.16
7,TonyRomo,DAL,QB,2013,5,DEN,38,55,69.1,356,6.5,2,1,91.17,1,4,4,0,20.6,20.64
8,PhilipRivers,LAC,QB,2013,5,OAK,26,35,74.3,296,8.5,2,0,118.27,2,5,2.5,0,20.2,20.24
9,JayCutler,CHI,QB,2013,5,NO,27,43,62.8,300,7,2,1,89.29,4,17,4.2,0,19.7,19.7
10,BrianHoyer,CLE,QB,2013,5,BUF,30,51,58.8,327,6.4,2,1,82.72,1,3,3,0,19.4,19.38
11,RyanTannehillP,MIA,QB,2013,5,BAL,33,52,63.5,385,7.4,1,1,84.21,5,19,3.8,0,19.3,19.3
12,EliManning,NYG,QB,2013,5,PHI,26,45,57.8,354,7.9,2,2,79.31,1,8,8,0,19,18.96
13,MichaelVick,PHI,QB,2013,5,NYG,16,29,55.2,238,8.2,1,0,93.75,6,45,7.5,0,18,18.02
14,ColinKaepernick,SF,QB,2013,5,HOU,20,35,57.1,280,8,1,1,80.65,8,48,6,0,18,18
15,CamNewton,CAR,QB,2013,5,ARI,20,35,57.1,235,6.7,1,0,87.2,8,45,5.6,0,17.9,17.9
16,AndyDalton,CIN,QB,2013,5,NE,34,57,59.6,360,6.3,1,1,76.64,4,13,3.2,0,17.7,17.7
17,AndrewLuckP,IND,QB,2013,5,SEA,22,37,59.5,248,6.7,1,0,88.57,4,33,8.2,0,17.2,17.22
18,SamBradfordQ,LAR,QB,2013,5,JAX,31,52,59.6,312,6,1,0,83.17,2,6,3,0,17.1,17.08
19,RussellWilson,SEA,QB,2013,5,IND,16,26,61.5,226,8.7,1,0,102.4,7,36,5.1,0,16.6,16.64
20,AlexSmith,KC,QB,2013,5,TEN,21,34,61.8,223,6.6,1,0,90.69,7,34,4.9,0,16.3,16.32
21,CarsonPalmer,ARI,QB,2013,5,CAR,29,51,56.9,340,6.7,1,1,75.61,0,1,0,0,15.7,15.7
22,JoeFlacco,BAL,QB,2013,5,MIA,28,47,59.6,321,6.8,1,1,78.41,0,1,0,0,14.9,14.94
23,GenoSmith,NYJ,QB,2013,5,ATL,22,39,56.4,309,7.9,1,2,69.28,5,24,4.8,0,14.8,14.76
24,EJManuel,BUF,QB,2013,5,CLE,19,33,57.6,220,6.7,1,0,87.94,6,19,3.2,0,14.7,14.7
25,MattSchaub,HOU,QB,2013,5,SF,28,43,65.1,291,6.8,1,1,82.61,0,1,0,0,13.7,13.74
26,BrandonWeeden,CLE,QB,2013,5,BUF,32,55,58.2,352,6.4,0,1,69.66,2,11,5.5,0,13.2,13.18
27,RyanFitzpatrick,TEN,QB,2013,5,KC,20,35,57.1,261,7.5,1,1,78.39,2,7,3.5,0,13.1,13.14
28,BlaineGabbertQ,JAX,QB,2013,5,LAR,32,57,56.1,316,5.5,0,2,57.35,3,12,4,0,9.8,9.84
29,JeffTuel,BUF,QB,2013,5,CLE,1,2,50,10,5,0,0,64.58,0,0,0,0,0.4,0.4
30,LukeMcCown,NO,QB,2013,5,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,ChadHenne,JAX,QB,2013,5,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,NickFoles,PHI,QB,2013,5,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,TarvarisJackson,SEA,QB,2013,5,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,ColtMcCoy,SF,QB,2013,5,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,TJYates,HOU,QB,2013,5,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
