Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AJGreenP,CIN,WR,2016,4,MIA,10.72,7.5,72.7,97.4,0.8,0,8.8,12.1,0,0,0,0,0.1,0.1,14.3,14.34
2,AntonioBrown,PIT,WR,2016,4,KC,13.04,8,61.5,101.9,0.5,0,7.8,12.8,0.1,0.4,0,0,0.1,0.1,13,13.03
3,AllenRobinson,JAX,WR,2016,4,IND,8.8,5,55.6,81.8,0.8,0,9.1,16.4,0,0,0,0,0,0,13,12.98
4,DeAndreHopkinsQ,HOU,WR,2016,4,TEN,10.14,6,60,89.4,0.6,0,8.9,14.8,0,0,0,0,0,0,12.5,12.54
5,JulioJonesP,ATL,WR,2016,4,CAR,9.93,6.9,70,88.9,0.6,0,8.9,12.7,0,0,0,0,0.1,0.1,12.3,12.29
6,OdellBeckhamJr,NYG,WR,2016,4,MIN,10.02,6,60,82.7,0.6,0,8.3,13.8,0,0,0,0,0,0,11.9,11.87
7,BrandinCooks,NO,WR,2016,4,LAC,8.29,5.8,75,80.7,0.6,0,10.1,13.5,0.3,1.4,0,0,0,0,11.8,11.81
8,T.Y.Hilton,IND,WR,2016,4,JAX,7.34,5.1,71.4,81,0.6,0,11.6,16.2,0,0.1,0,0,0,0,11.7,11.71
9,DemaryiusThomas,DEN,WR,2016,4,TB,8.61,5.9,66.7,78.7,0.6,0,8.8,13.2,0,0.2,0,0,0.1,0.1,11.3,11.29
10,AlshonJefferyQ,CHI,WR,2016,4,DET,8.58,5.8,66.7,82.8,0.5,0,9.2,13.8,0,0,0,0,0,0,11.3,11.28
11,DougBaldwinQ,SEA,WR,2016,4,NYJ,8.05,5.1,62.5,66.2,0.7,0,8.2,13.2,0.1,0.8,0,0,0,0,10.9,10.9
12,KelvinBenjamin,CAR,WR,2016,4,ATL,8.65,5,55.6,78.2,0.5,0,8.7,15.6,0,0,0,0,0,0,10.8,10.82
13,LarryFitzgeraldQ,ARI,WR,2016,4,LAR,9.31,6.8,77.8,78.7,0.5,0,8.8,11.3,0,0.3,0,0,0.1,0.1,10.7,10.7
14,MarvinJones,DET,WR,2016,4,CHI,8.73,5.2,55.6,74.9,0.5,0,8.3,15,0.2,1.3,0,0,0,0,10.6,10.62
15,MikeEvans,TB,WR,2016,4,DEN,7.5,5,62.5,75.5,0.5,0,9.5,15.2,0,0,0,0,0.1,0.1,10.4,10.35
16,BrandonMarshall,NYJ,WR,2016,4,SEA,8.65,5,55.6,69.7,0.5,0,7.8,14,0,0,0,0,0.1,0.1,9.8,9.77
17,StefonDiggs,MIN,WR,2016,4,NYG,8.77,5.1,55.6,66.4,0.5,0,7.3,13.2,0.1,0.7,0,0,0,0,9.7,9.71
