Rank,Name,Team,Position,Season,Week,Opponent,FieldGoalsMade,FieldGoalsAttempted,FieldGoalPercentage,FieldGoalsLongestMade,ExtraPointsMade,ExtraPointsAttempted,FantasyPointsPerGame,FantasyPoints
1,StephenGostkowski,NE,K,2015,9,WAS,2,2,100,0,3,3,9,9
1,KaiForbath,NO,K,2015,9,TEN,2,2,100,0,3,3,9,9
1,NickFolk,NYJ,K,2015,9,JAX,2,2,100,0,3,3,9,9
1,JoshBrown,NYG,K,2015,9,TB,2,2,100,0,3,3,9,9
1,MattBryant,ATL,K,2015,9,SF,2,2,100,0,3,3,9,9
1,JoshLamboP,LAC,K,2015,9,CHI,2,2,100,0,3,3,9,9
7,MasonCrosby,GB,K,2015,9,CAR,2,2,100,0,2,2,8,8
7,DustinHopkins,WAS,K,2015,9,NE,2,2,100,0,2,2,8,8
7,ZachHocker,NO,K,2015,9,TEN,2,2,100,0,2,2,8,8
7,RyanSuccopP,TEN,K,2015,9,NO,2,2,100,0,2,2,8,8
7,DanCarpenter,BUF,K,2015,9,MIA,2,2,100,0,2,2,8,8
7,GregZuerlein,LAR,K,2015,9,MIN,2,2,100,0,2,2,8,8
7,BlairWalsh,MIN,K,2015,9,LAR,2,3,66.7,0,2,2,8,8
7,SebastianJanikowski,OAK,K,2015,9,PIT,2,2,100,0,2,2,8,8
7,ChrisBoswell,PIT,K,2015,9,OAK,2,2,100,0,2,2,8,8
7,ConnorBarth,TB,K,2015,9,NYG,2,2,100,0,2,2,8,8
7,PhilDawson,SF,K,2015,9,ATL,2,2,100,0,2,2,8,8
7,BrandonMcManus,DEN,K,2015,9,IND,2,2,100,0,2,2,8,8
7,AdamVinatieri,IND,K,2015,9,DEN,2,2,100,0,2,2,8,8
7,CalebSturgis,PHI,K,2015,9,DAL,2,2,100,0,2,2,8,8
7,RobbieGould,CHI,K,2015,9,LAC,2,2,100,0,2,2,8,8
22,JasonMyers,JAX,K,2015,9,NYJ,2,2,100,0,1,1,7,7
23,MikeNugentIR,CIN,K,2015,9,CLE,1,2,50,0,3,3,6,6
24,GrahamGano,CAR,K,2015,9,GB,1,1,100,0,2,2,5,5
24,AndrewFranks,MIA,K,2015,9,BUF,1,2,50,0,2,2,5,5
24,DanBailey,DAL,K,2015,9,PHI,1,1,100,0,2,2,5,5
27,TravisCoons,CLE,K,2015,9,CIN,1,1,100,0,1,1,4,4
28,JordanGay,BUF,K,2015,9,MIA,0,0,0,0,0,0,0,0
28,BillyCundiff,BUF,K,2015,9,MIA,0,0,0,0,0,0,0,0
28,GarrettHartley,PIT,K,2015,9,OAK,0,0,0,0,0,0,0,0
28,JoshScobee,PIT,K,2015,9,OAK,0,0,0,0,0,0,0,0
28,ShaunSuisham,PIT,K,2015,9,OAK,0,0,0,0,0,0,0,0
28,PatrickMurray,TB,K,2015,9,NYG,0,0,0,0,0,0,0,0
28,JayFeely,CHI,K,2015,9,LAC,0,0,0,0,0,0,0,0
