Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AntonioBrown,PIT,WR,2017,3,CHI,11.08,6.8,63.6,93.7,0.6,0,8.5,13.4,0.2,0.9,0,0,0,0,13.1,13.06
2,JulioJonesP,ATL,WR,2017,3,DET,8.64,6,66.7,90.5,0.5,0,10,15,0,0,0,0,0,0,12,12.05
3,AJGreenP,CIN,WR,2017,3,GB,9,6.3,66.7,89.2,0.5,0,9.9,14.8,0,0,0,0,0,0,11.9,11.92
4,AmariCooper,OAK,WR,2017,3,WAS,7.78,5.6,75,77,0.5,0,9.6,12.8,0.2,0.9,0,0,0,0,10.8,10.79
5,MichaelCrabtree,OAK,WR,2017,3,WAS,8.72,5.7,66.7,70.9,0.6,0,7.9,11.8,0,0,0,0,0,0,10.7,10.69
6,MikeEvans,TB,WR,2017,3,MIN,8.4,5.6,75,76.2,0.5,0,9.5,12.7,0,0,0,0,0,0,10.6,10.62
7,JordyNelson,GB,WR,2017,3,CIN,9.39,5.4,55.6,70,0.6,0,7.8,14,0,0,0,0,0,0,10.6,10.6
8,TyreekHill,KC,WR,2017,3,LAC,7.89,5.6,75,62.4,0.4,0,7.8,10.3,1.91,9.2,4.5,0.1,0.1,0.1,10,9.96
9,DougBaldwinQ,SEA,WR,2017,3,TEN,9.63,6.1,60,74.1,0.4,0,7.4,12.3,0.2,0.9,0,0,0,0,9.9,9.9
10,KeenanAllenQ,LAC,WR,2017,3,KC,10.2,6,60,69.8,0.5,0,7,11.7,0,0,0,0,0.1,0.1,9.8,9.78
11,OdellBeckhamJr,NYG,WR,2017,3,PHI,9.85,5.9,60,75.4,0.4,0,7.5,12.5,0,0.1,0,0,0.1,0.1,9.8,9.75
12,DeAndreHopkinsQ,HOU,WR,2017,3,NE,8.95,5.3,55.6,72.1,0.4,0,8,14.4,0,0,0,0,0,0,9.6,9.61
13,MichaelThomas,NO,WR,2017,3,CAR,9.24,6,66.7,69.6,0.4,0,7.8,11.7,0,0,0,0,0,0,9.4,9.36
14,DemaryiusThomas,DEN,WR,2017,3,BUF,7.88,5.4,62.5,71,0.4,0,8.9,14.2,0,0,0,0,0.1,0.1,9.3,9.3
15,AlshonJefferyQ,PHI,WR,2017,3,NYG,7.4,5,71.4,68.9,0.4,0,9.9,13.8,0,0,0,0,0,0,9.3,9.29
16,DezBryant,DAL,WR,2017,3,ARI,7.14,4.7,71.4,64.8,0.5,0,9.3,13,0,0,0,0,0.1,0.1,9.3,9.28
17,EmmanuelSanders,DEN,WR,2017,3,BUF,7.39,5.1,71.4,68.5,0.4,0,9.7,13.6,0,0.2,0,0,0,0,9.3,9.27
18,TerrellePryorP,WAS,WR,2017,3,OAK,6.76,4.7,71.4,65.7,0.4,0,9.4,13.2,0.1,1.1,0,0,0,0,9.1,9.08
19,GoldenTateQ,DET,WR,2017,3,ATL,9.44,5.9,66.7,65.8,0.4,0,7.3,11,0.5,2.1,0,0,0.1,0.1,9,8.99
19,T.Y.Hilton,IND,WR,2017,3,CLE,6.62,4.6,71.4,67.9,0.4,0,9.7,13.6,0,0,0,0,0.1,0.1,9,8.99
21,BrandinCooks,NE,WR,2017,3,HOU,6.43,4.5,66.7,64.2,0.4,0,10.7,16,0.3,1.6,0,0,0,0,9,8.98
22,KelvinBenjamin,CAR,WR,2017,3,NO,7.43,4.3,57.1,67.6,0.4,0,9.7,17,0,0,0,0,0.1,0.1,9,8.96
23,JarvisLandry,MIA,WR,2017,3,NYJ,11.39,6.4,54.5,71.9,0.3,0,6.5,12,0.3,1.5,0,0,0.1,0.1,8.9,8.94
24,DavanteAdams,GB,WR,2017,3,CIN,5.98,4.5,66.7,58.5,0.5,0,9.7,14.5,0,0,0,0,0,0,8.8,8.85
25,StefonDiggs,MIN,WR,2017,3,TB,8.77,5.1,55.6,61.3,0.4,0,6.8,12.2,0.3,1.4,0,0,0,0,8.7,8.67
26,DevanteParkerQ,MIA,WR,2017,3,NYJ,6.3,4.2,66.7,59.3,0.4,0,9.8,14.8,0,0,0,0,0,0,8.3,8.33
27,LarryFitzgeraldQ,ARI,WR,2017,3,DAL,8.49,6.2,75,66.9,0.3,0,8.4,11.2,0,0,0,0,0.1,0.1,8.3,8.29
28,MartavisBryant,PIT,WR,2017,3,CHI,6.12,3.6,66.7,54.1,0.4,0,9,13.5,0.2,1.1,0,0,0,0,7.9,7.92
29,PierreGarcon,SF,WR,2017,3,LAR,8.18,4.6,62.5,60.8,0.3,0,7.6,12.2,0,0,0,0,0,0,7.9,7.88
30,SammyWatkins,LAR,WR,2017,3,SF,5.22,3.9,80,58.8,0.3,0,11.8,14.8,0,0.1,0,0,0,0,7.7,7.69
31,JJNelson,ARI,WR,2017,3,DAL,5.5,3.4,50,53.9,0.4,0,9,18,0.1,0.8,0,0,0.1,0.1,7.7,7.67
32,RishardMatthews,TEN,WR,2017,3,SEA,6.68,3.8,57.1,53.9,0.4,0,7.7,13.5,0,0,0,0,0.1,0.1,7.6,7.59
33,ChrisHogan,NE,WR,2017,3,HOU,4.68,3.3,60,49.4,0.4,0,9.8,16.3,0.5,2.7,0,0,0.1,0.1,7.4,7.41
34,EricDecker,TEN,WR,2017,3,SEA,5.54,3.6,66.7,48.2,0.4,0,8,12,0,0,0,0,0,0,7.2,7.22
