Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,RobGronkowskiQ,NE,TE,2017,16,BUF,9.06,5.3,55.6,79,0.7,0,8.8,15.8,0,0,0,0,0,0,12.1,12.1
2,TravisKelce,KC,TE,2017,16,MIA,7.36,5.3,71.4,68.8,0.5,0,9.9,13.8,0.1,0.4,0,0,0,0,9.9,9.92
3,ZachErtz,PHI,TE,2017,16,OAK,8.47,4.9,62.5,55.2,0.5,0,6.9,11,0,0,0,0,0,0,8.5,8.52
4,GregOlsenO,CAR,TE,2017,16,TB,7.7,4.4,50,56.6,0.4,0,7.1,14.2,0,0,0,0,0,0,8.1,8.06
5,EvanEngramO,NYG,TE,2017,16,ARI,8.37,4.9,62.5,55.6,0.4,0,7,11.2,0,0.1,0,0,0,0,8,7.97
6,JimmyGrahamP,SEA,TE,2017,16,DAL,6.17,4.2,66.7,47,0.5,0,7.8,11.8,0,0,0,0,0,0,7.7,7.7
7,KyleRudolph,MIN,TE,2017,16,GB,6.68,3.8,57.1,40.2,0.5,0,5.7,10,0,0,0,0,0,0,7,7.02
8,DelanieWalkerIR,TEN,TE,2017,16,LAR,6.52,4.8,71.4,54.1,0.3,0,7.7,10.8,0,0,0,0,0.1,0.1,7,7.01
9,JackDoyleO,IND,TE,2017,16,BAL,8.32,5.2,62.5,47.8,0.3,0,6,9.6,0,0,0,0,0.1,0.1,6.4,6.38
10,CharlesClayQ,BUF,TE,2017,16,NE,5.52,4,66.7,42.9,0.3,0,7.2,10.8,0,0,0,0,0,0,6.1,6.09
11,EricEbronP,DET,TE,2017,16,CIN,5.06,3.7,80,39.6,0.3,0,8,10,0,0,0,0,0,0,5.8,5.76
12,CameronBrate,TB,TE,2017,16,CAR,4.96,3.4,60,39.1,0.3,0,7.8,13,0,0,0,0,0,0,5.7,5.71
13,VernonDavis,WAS,TE,2017,16,DEN,5.47,3.3,60,40.7,0.3,0,8.2,13.7,0,0,0,0,0.1,0.1,5.7,5.67
14,JasonWittenIR,DAL,TE,2017,16,SEA,6.65,3.8,57.1,37.9,0.3,0,5.4,9.5,0,0,0,0,0,0,5.6,5.59
15,JaredCook,OAK,TE,2017,16,PHI,4.99,3.7,80,43.7,0.2,0,8.8,11,0,0,0,0,0,0,5.6,5.57
16,AustinHooper,ATL,TE,2017,16,NO,4.22,3.2,75,33.7,0.3,0,8.5,11.3,0,0,0,0,0,0,5.2,5.17
17,JesseJames,PIT,TE,2017,16,HOU,4.14,3,75,32.5,0.3,0,8,10.7,0,0,0,0,0,0,5,5.05
18,BenjaminWatson,BAL,TE,2017,16,IND,4.41,3,75,30.4,0.3,0,7.5,10,0,0,0,0,0,0,4.8,4.84
18,AntonioGates,LAC,TE,2017,16,NYJ,4.36,2.8,75,30.4,0.3,0,7.5,10,0,0,0,0,0,0,4.8,4.84
20,RickySeals-Jones,ARI,TE,2017,16,NYG,3.38,2.6,100,34.3,0.2,0,11.3,11.3,0,0,0,0,0,0,4.6,4.63
21,StephenAnderson,HOU,TE,2017,16,PIT,3.69,2.6,75,31.2,0.2,0,7.8,10.3,0,0,0,0,0,0,4.3,4.32
22,MarcedesLewis,JAX,TE,2017,16,SF,3.46,2,66.7,22.9,0.3,0,7.7,11.5,0,0,0,0,0,0,4.1,4.09
23,GarrettCelek,SF,TE,2017,16,JAX,3.74,2.2,50,27.8,0.2,0,7,14,0,0,0,0,0,0,4,3.98
24,AustinSeferian-JenkinsP,NYJ,TE,2017,16,LAC,4.14,3,75,27.5,0.2,0,7,9.3,0,0,0,0,0,0,4,3.95
25,TylerKroft,CIN,TE,2017,16,DET,4.03,2.6,75,27,0.2,0,6.8,9,0,0,0,0,0,0,3.9,3.9
26,DavidNjoku,CLE,TE,2017,16,CHI,3.01,2.3,66.7,26.1,0.1,0,8.7,13,0,0.1,0,0,0,0,3.2,3.22
27,GeorgeKittle,SF,TE,2017,16,JAX,3.48,2.1,66.7,21.8,0.1,0,7.3,11,0,0,0,0,0,0,2.8,2.78
