Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,RobGronkowskiQ,NE,TE,2015,6,IND,10,6,60,74,1,0,7.4,12.3,0,0,0,0,0,0,13.4,13.4
2,TylerEifert,CIN,TE,2015,6,BUF,7,5,71.4,57,1,0,8.1,11.4,0,0,0,0,0,0,11.7,11.7
3,MartellusBennett,CHI,TE,2015,6,DET,8,5,62.5,53,1,0,6.6,10.6,0,0,0,0,0,0,11.3,11.3
4,AntonioGates,LAC,TE,2015,6,GB,6,4,66.7,52,1,0,8.7,13,0,0,0,0,0,0,11.2,11.2
5,JimmyGrahamP,SEA,TE,2015,6,CAR,4,3,75,43,1,0,10.8,14.3,0,0,0,0,0,0,10.3,10.3
6,JuliusThomas,JAX,TE,2015,6,HOU,6,4,66.7,41,1,0,6.8,10.2,0,0,0,0,0,0,10.1,10.1
7,RichardRodgersIR,GB,TE,2015,6,LAC,4,3,75,36,1,0,9,12,0,0,0,0,0,0,9.6,9.6
8,GregOlsenO,CAR,TE,2015,6,SEA,9,5,55.6,57,0,0,6.3,11.4,0,0,0,0,0,0,5.7,5.7
9,TravisKelce,KC,TE,2015,6,MIN,7,5,71.4,53,0,0,7.6,10.6,0,0,0,0,0,0,5.3,5.3
10,GaryBarnidge,CLE,TE,2015,6,DEN,7,4,57.1,45,0,0,6.4,11.2,0,0,0,0,0,0,4.5,4.5
11,CharlesClayQ,BUF,TE,2015,6,CIN,6,4,66.7,44,0,0,7.3,11,0,0,0,0,0,0,4.4,4.4
11,DelanieWalkerIR,TEN,TE,2015,6,MIA,5,4,80,44,0,0,8.8,11,0,0,0,0,0,0,4.4,4.4
11,LarryDonnell,NYG,TE,2015,6,PHI,6,4,66.7,44,0,0,7.3,11,0,0,0,0,0,0,4.4,4.4
14,ZachErtz,PHI,TE,2015,6,NYG,5,3,60,43,0,0,8.6,14.3,0,0,0,0,0,0,4.3,4.3
15,KyleRudolph,MIN,TE,2015,6,KC,7,4,57.1,41,0,0,5.9,10.2,0,0,0,0,0,0,4.1,4.1
15,JordanCameron,MIA,TE,2015,6,TEN,5,3,60,41,0,0,8.2,13.7,0,0,0,0,0,0,4.1,4.1
17,VernonDavis,SF,TE,2015,6,BAL,5,3,60,38,0,0,7.6,12.7,0,0,0,0,0,0,3.8,3.8
18,DerekCarrier,WAS,TE,2015,6,NYJ,5,3,60,36,0,0,7.2,12,0,0,0,0,0,0,3.6,3.6
19,BenjaminWatson,NO,TE,2015,6,ATL,4,3,75,35,0,0,8.8,11.7,0,0,0,0,0,0,3.5,3.5
20,CrockettGillmore,BAL,TE,2015,6,SF,5,3,60,34,0,0,6.8,11.3,0,0,0,0,0,0,3.4,3.4
21,LadariusGreen,LAC,TE,2015,6,GB,4,3,75,33,0,0,8.2,11,0,0,0,0,0,0,3.3,3.3
22,JacobTamme,ATL,TE,2015,6,NO,5,3,60,31,0,0,6.2,10.3,0,0,0,0,0,0,3.1,3.1
22,HeathMiller,PIT,TE,2015,6,ARI,5,3,60,31,0,0,6.2,10.3,0,0,0,0,0,0,3.1,3.1
22,OwenDaniels,DEN,TE,2015,6,CLE,4,3,75,31,0,0,7.8,10.3,0,0,0,0,0,0,3.1,3.1
22,CobyFleener,IND,TE,2015,6,NE,4,3,75,31,0,0,7.8,10.3,0,0,0,0,0,0,3.1,3.1
26,TimWright,DET,TE,2015,6,CHI,3,2,66.7,26,0,0,8.7,13,0,0,0,0,0,0,2.6,2.6
26,DwayneAllen,IND,TE,2015,6,NE,3,2,66.7,26,0,0,8.7,13,0,0,0,0,0,0,2.6,2.6
28,ScottChandler,NE,TE,2015,6,IND,3,2,66.7,22,0,0,7.3,11,0,0,0,0,0,0,2.2,2.2
29,DarrenFells,ARI,TE,2015,6,PIT,3,2,66.7,19,0,0,6.3,9.5,0,0,0,0,0,0,1.9,1.9
29,MarcedesLewis,JAX,TE,2015,6,HOU,3,2,66.7,19,0,0,6.3,9.5,0,0,0,0,0,0,1.9,1.9
29,BrentCelek,PHI,TE,2015,6,NYG,3,2,66.7,19,0,0,6.3,9.5,0,0,0,0,0,0,1.9,1.9
32,JeffCumberland,NYJ,TE,2015,6,WAS,3,2,66.7,18,0,0,6,9,0,0,0,0,0,0,1.8,1.8
32,JermaineGreshamQ,ARI,TE,2015,6,PIT,4,2,50,18,0,0,4.5,9,0,0,0,0,0,0,1.8,1.8
32,GarrettGraham,HOU,TE,2015,6,JAX,3,2,66.7,18,0,0,6,9,0,0,0,0,0,0,1.8,1.8
32,MaxxWilliams,BAL,TE,2015,6,SF,3,2,66.7,18,0,0,6,9,0,0,0,0,0,0,1.8,1.8
36,JeromeCunningham,NYG,TE,2015,6,PHI,3,2,66.7,17,0,0,5.7,8.5,0,0,0,0,0,0,1.7,1.7
37,AnthonyFasano,TEN,TE,2015,6,MIA,2,1,50,16,0,0,8,16,0,0,0,0,0,0,1.6,1.6
38,LukeWillson,SEA,TE,2015,6,CAR,3,2,66.7,15,0,0,5,7.5,0,0,0,0,0,0,1.5,1.5
39,JoshHill,NO,TE,2015,6,ATL,2,1,50,14,0,0,7,14,0,0,0,0,0,0,1.4,1.4
39,DionSims,MIA,TE,2015,6,TEN,1,1,100,14,0,0,14,14,0,0,0,0,0,0,1.4,1.4
39,EdDickson,CAR,TE,2015,6,SEA,3,2,66.7,14,0,0,4.7,7,0,0,0,0,0,0,1.4,1.4
39,GarrettCelek,SF,TE,2015,6,BAL,3,2,66.7,14,0,0,4.7,7,0,0,0,0,0,0,1.4,1.4
43,JamesO'Shaughnessy,KC,TE,2015,6,MIN,2,1,50,13,0,0,6.5,13,0,0,0,0,0,0,1.3,1.3
43,NickBoyle,BAL,TE,2015,6,SF,2,1,50,13,0,0,6.5,13,0,0,0,0,0,0,1.3,1.3
45,VirgilGreen,DEN,TE,2015,6,CLE,2,1,50,12,0,0,6,12,0,0,0,0,0,0,1.2,1.2
46,TonyMoeaki,ATL,TE,2015,6,NO,2,1,50,10,0,0,5,10,0,0,0,0,0,0,1,1
46,ClayHarbor,JAX,TE,2015,6,HOU,1,1,100,10,0,0,10,10,0,0,0,0,0,0,1,1
46,CJFiedorowiczIR,HOU,TE,2015,6,JAX,1,1,100,10,0,0,10,10,0,0,0,0,0,0,1,1
49,LevineToilolo,ATL,TE,2015,6,NO,2,1,50,8,0,0,4,8,0,0,0,0,0,0,0.8,0.8
50,AnthonyMcCoy,WAS,TE,2015,6,NYJ,2,1,50,7,0,0,3.5,7,0,0,0,0,0,0,0.7,0.7
50,RhettEllison,MIN,TE,2015,6,KC,1,1,100,7,0,0,7,7,0,0,0,0,0,0,0.7,0.7
50,RobHousler,CLE,TE,2015,6,DEN,1,1,100,7,0,0,7,7,0,0,0,0,0,0,0.7,0.7
50,JimDray,CLE,TE,2015,6,DEN,1,1,100,7,0,0,7,7,0,0,0,0,0,0,0.7,0.7
50,VanceMcDonald,SF,TE,2015,6,BAL,2,1,50,7,0,0,3.5,7,0,0,0,0,0,0,0.7,0.7
55,MichaelHoomanawanuiIR,NO,TE,2015,6,ATL,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.5,0.5
55,KellenDavis,NYJ,TE,2015,6,WAS,1,1,100,5,0,0,5,5,0,0,0,0,0,0,0.5,0.5
55,ChrisGragg,BUF,TE,2015,6,CIN,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.5,0.5
55,CraigStevens,TEN,TE,2015,6,MIA,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.5,0.5
59,TroyNiklas,ARI,TE,2015,6,PIT,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.4,0.4
59,MyColePruitt,MIN,TE,2015,6,KC,1,1,100,4,0,0,4,4,0,0,0,0,0,0,0.4,0.4
59,TylerKroft,CIN,TE,2015,6,BUF,2,1,50,4,0,0,2,4,0,0,0,0,0,0,0.4,0.4
59,KennardBackman,GB,TE,2015,6,LAC,2,1,50,4,0,0,2,4,0,0,0,0,0,0,0.4,0.4
63,MattSpaeth,PIT,TE,2015,6,ARI,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
63,RyanHewitt,CIN,TE,2015,6,BUF,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
63,MatthewMulligan,BUF,TE,2015,6,CIN,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
63,ChaseCoffman,TEN,TE,2015,6,MIA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
63,CooperHelfet,SEA,TE,2015,6,CAR,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
63,JackDoyleO,IND,TE,2015,6,NE,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
69,JesseJames,PIT,TE,2015,6,ARI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
69,DemetriusHarris,KC,TE,2015,6,MIN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
69,ChaseFord,MIN,TE,2015,6,KC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
69,ZachMillerIR,CHI,TE,2015,6,DET,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
69,KhariLee,CHI,TE,2015,6,DET,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
69,JakeStoneburner,MIA,TE,2015,6,TEN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
69,PhillipSupernaw,TEN,TE,2015,6,MIA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
69,JohnPhillips,LAC,TE,2015,6,GB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
69,MichaelWilliams,NE,TE,2015,6,IND,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
78,AlexSmith,NO,TE,2015,6,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,WesSaxton,NYJ,TE,2015,6,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,JordanReed,WAS,TE,2015,6,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,JosephFauria,ARI,TE,2015,6,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,BrianParker,KC,TE,2015,6,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,CJUzomah,CIN,TE,2015,6,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,MarQueisGrayIR,BUF,TE,2015,6,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,NickO'Leary,BUF,TE,2015,6,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,DanteRosario,CHI,TE,2015,6,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,BrandonPettigrew,DET,TE,2015,6,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,EricEbronP,DET,TE,2015,6,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,JamesCasey,DEN,TE,2015,6,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,MitchellHenry,DEN,TE,2015,6,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,EJBibbsIR,CLE,TE,2015,6,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,GerellRobinson,MIA,TE,2015,6,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,BrandonWilliams,MIA,TE,2015,6,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,DavidJohnson,LAC,TE,2015,6,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,KyleMiller,LAC,TE,2015,6,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,RoryAnderson,SF,TE,2015,6,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,DennisPitta,BAL,TE,2015,6,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,BlakeBell,SF,TE,2015,6,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,SeanMcGrath,IND,TE,2015,6,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,TreyBurton,PHI,TE,2015,6,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,DanielFells,NYG,TE,2015,6,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
