Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,GregOlsenO,CAR,TE,2016,15,WAS,9.1,5.2,55.6,67.9,0.4,0,7.6,13.6,0,0,0,0,0,0,9.2,9.19
2,TravisKelce,KC,TE,2016,15,TEN,7.36,5.3,71.4,62,0.4,0,8.9,12.4,0,0,0,0,0.1,0.1,8.4,8.4
3,TylerEifert,CIN,TE,2016,15,PIT,7,4.9,71.4,59.6,0.4,0,8.6,12,0,0,0,0,0,0,8.4,8.36
4,JordanReed,WAS,TE,2016,15,CAR,7.35,5,71.4,50.9,0.5,0,7.3,10.2,0,0.1,0,0,0,0,8.1,8.1
5,AntonioGates,LAC,TE,2016,15,OAK,6.39,4.1,66.7,46.2,0.5,0,7.7,11.5,0,0,0,0,0.1,0.1,7.4,7.42
6,JimmyGrahamP,SEA,TE,2016,15,LAR,6.46,4.4,66.7,52.1,0.4,0,8.7,13,0,0,0,0,0.1,0.1,7.4,7.41
7,KyleRudolph,MIN,TE,2016,15,IND,8.09,4.6,62.5,49.5,0.4,0,6.2,10,0,0,0,0,0,0,7.4,7.35
8,LadariusGreen,PIT,TE,2016,15,CIN,5.25,3.5,80,48.1,0.4,0,9.6,12,0,0,0,0,0,0,7.2,7.21
9,CameronBrate,TB,TE,2016,15,DAL,5.98,4.1,66.7,47.9,0.4,0,8,12,0,0,0,0,0,0,7.2,7.19
10,DelanieWalkerIR,TEN,TE,2016,15,KC,5.57,4.1,66.7,52.1,0.3,0,8.7,13,0,0,0,0,0,0,7,7.01
11,MartellusBennett,NE,TE,2016,15,DEN,6.6,4,57.1,41.5,0.4,0,6,10.5,0,0,0,0,0,0,6.6,6.55
12,ZachErtz,PHI,TE,2016,15,BAL,8.65,5,55.6,52.1,0.2,0,5.8,10.4,0,0,0,0,0,0,6.4,6.41
13,EricEbronP,DET,TE,2016,15,NYG,5.75,4.2,66.7,45.8,0.3,0,7.7,11.5,0,0.1,0,0,0,0,6.4,6.39
14,JasonWittenIR,DAL,TE,2016,15,TB,7.52,4.3,50,43.3,0.3,0,5.4,10.8,0,0,0,0,0,0,6.1,6.13
15,JermaineGreshamQ,ARI,TE,2016,15,NO,7.33,4.1,57.1,41.7,0.3,0,6,10.5,0,0,0,0,0,0,6,5.97
16,JaredCook,GB,TE,2016,15,CHI,4.05,3,75,33,0.3,0,8.2,11,0,0,0,0,0,0,5.1,5.1
17,HunterHenryPUP,LAC,TE,2016,15,OAK,3.65,2.5,50,31.3,0.3,0,7.8,15.5,0,0,0,0,0,0,4.9,4.93
18,VernonDavis,WAS,TE,2016,15,CAR,3.98,2.4,50,31.2,0.3,0,7.8,15.5,0,0,0,0,0,0,4.9,4.92
19,DennisPitta,BAL,TE,2016,15,PHI,5.76,4,66.7,38.1,0.2,0,6.3,9.5,0,0,0,0,0.1,0.1,4.8,4.81
20,GaryBarnidge,CLE,TE,2016,15,BUF,5.36,3.1,60,35.7,0.2,0,7.2,12,0,0,0,0,0,0,4.8,4.77
21,CobyFleener,NO,TE,2016,15,ARI,4.05,3,75,35.3,0.2,0,8.8,11.7,0,0,0,0,0,0,4.7,4.73
22,RyanGriffin,HOU,TE,2016,15,JAX,5.14,3.6,80,34.9,0.2,0,7,8.8,0,0,0,0,0,0,4.7,4.69
23,JackDoyleO,IND,TE,2016,15,MIN,6.08,3.8,66.7,35,0.2,0,5.8,8.8,0,0,0,0,0.1,0.1,4.5,4.5
24,AustinHooper,ATL,TE,2016,15,SF,2.77,2.1,66.7,26.7,0.3,0,9,13.5,0,0,0,0,0,0,4.5,4.47
25,AJDerbyO,DEN,TE,2016,15,NE,4.72,3.5,80,31.4,0.2,0,6.2,7.8,0,0,0,0,0,0,4.3,4.34
26,CharlesClayQ,BUF,TE,2016,15,CLE,3.86,2.8,75,29.6,0.2,0,7.5,10,0,0,0,0,0,0,4.2,4.16
27,WillTyeIR,NYG,TE,2016,15,DET,5.36,3.1,60,29.5,0.2,0,6,10,0,0,0,0,0,0,4.2,4.15
28,DwayneAllen,IND,TE,2016,15,MIN,4.69,2.7,60,28.2,0.2,0,5.6,9.3,0,0,0,0,0,0,4,4.02
29,CliveWalford,OAK,TE,2016,15,LAC,3.7,2.3,50,25.6,0.2,0,6.5,13,0,0,0,0,0,0,3.8,3.76
30,LanceKendricks,LAR,TE,2016,15,SEA,5.42,3.1,60,30.5,0.1,0,6,10,0,0,0,0,0,0,3.6,3.65
31,DionSims,MIA,TE,2016,15,NYJ,2.92,2,66.7,21,0.2,0,7,10.5,0,0,0,0,0,0,3.3,3.3
32,AustinSeferian-JenkinsP,NYJ,TE,2016,15,MIA,2.34,1.7,100,19.8,0.2,0,10,10,0,0,0,0,0,0,3.2,3.18
33,GarrettCelek,SF,TE,2016,15,ATL,3.4,2,66.7,23.1,0.1,0,7.7,11.5,0,0,0,0,0,0,2.9,2.91
34,TreyBurton,PHI,TE,2016,15,BAL,3.4,2.4,66.7,22.9,0.1,0,7.7,11.5,0,0,0,0,0,0,2.9,2.89
35,BlakeBell,SF,TE,2016,15,ATL,1.97,1.4,50,15.9,0.2,0,8,16,0,0,0,0,0,0,2.8,2.79
36,MychalRivera,OAK,TE,2016,15,LAC,2.65,1.6,66.7,17.5,0.1,0,6,9,0,0,0,0,0,0,2.4,2.35
37,JesseJames,PIT,TE,2016,15,CIN,2.34,1.7,100,16.6,0.1,0,8.5,8.5,0,0,0,0,0,0,2.3,2.26
38,BenKoyack,JAX,TE,2016,15,HOU,2.95,1.8,66.7,16,0.1,0,5.3,8,0,0,0,0,0,0,2.2,2.2
39,RichardRodgersIR,GB,TE,2016,15,CHI,2.11,1.6,100,14.1,0.1,0,7,7,0,0,0,0,0,0,2,2.01
