Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,AaronRodgersQ,GB,QB,2015,2,SEA,21,33,63.6,259,7.8,2,0,108.02,3,16,5.3,0,20,19.96
2,AndrewLuckP,IND,QB,2015,2,NYJ,23,39,59,282,7.2,2,1,87.77,4,16,4,0,18.9,18.88
3,DrewBrees,NO,QB,2015,2,TB,27,39,69.2,313,8,2,1,99.63,2,3,1.5,0,18.8,18.82
3,RussellWilson,SEA,QB,2015,2,GB,18,29,62.1,218,7.5,2,1,93.75,7,41,5.9,0,18.8,18.82
5,MattRyan,ATL,QB,2015,2,NYG,25,38,65.8,292,7.7,2,1,95.5,2,6,3,0,18.3,18.28
6,RyanTannehillP,MIA,QB,2015,2,JAX,23,36,63.9,260,7.2,2,1,92.36,4,18,4.5,0,18.2,18.2
7,BenRoethlisberger,PIT,QB,2015,2,SF,24,36,66.7,289,8,2,1,98.03,2,4,2,0,18,17.96
8,EliManning,NYG,QB,2015,2,ATL,24,37,64.9,284,7.7,2,1,94.88,1,4,4,0,17.8,17.76
9,TonyRomo,DAL,QB,2015,2,PHI,23,34,67.6,278,8.2,2,1,99.88,2,4,2,0,17.5,17.52
10,PhilipRivers,LAC,QB,2015,2,CIN,23,37,62.2,279,7.5,2,1,92.06,2,3,1.5,0,17.5,17.46
11,JayCutler,CHI,QB,2015,2,ARI,22,35,62.9,252,7.2,2,1,91.61,3,13,4.3,0,17.4,17.38
12,MatthewStafford,DET,QB,2015,2,MIN,23,38,60.5,266,7,2,1,88.27,2,7,3.5,0,17.3,17.34
13,TeddyBridgewater,MIN,QB,2015,2,DET,21,33,63.6,242,7.3,2,1,93.24,3,16,5.3,0,17.3,17.28
14,CarsonPalmer,ARI,QB,2015,2,CHI,22,36,61.1,268,7.4,2,1,90.97,2,4,2,0,17.1,17.12
15,PeytonManning,DEN,QB,2015,2,KC,23,37,62.2,272,7.4,2,1,91.27,1,0,0,0,16.9,16.88
16,TomBrady,NE,QB,2015,2,BUF,25,38,65.8,264,6.9,2,1,92.43,2,3,1.5,0,16.9,16.86
17,ColinKaepernick,SF,QB,2015,2,PIT,19,32,59.4,232,7.2,1,0,92.19,6,35,5.8,0,16.8,16.78
18,SamBradfordQ,PHI,QB,2015,2,DAL,22,35,62.9,250,7.1,2,1,91.37,2,7,3.5,0,16.7,16.7
19,JoeFlacco,BAL,QB,2015,2,OAK,22,34,64.7,249,7.3,2,1,93.87,3,7,2.3,0,16.7,16.66
20,AndyDalton,CIN,QB,2015,2,LAC,20,33,60.6,235,7.1,2,1,89.84,3,11,3.7,0,16.5,16.5
21,CamNewton,CAR,QB,2015,2,HOU,19,32,59.4,222,6.9,1,1,77.86,7,36,5.1,0,14.5,14.48
22,MarcusMariotaP,TEN,QB,2015,2,CLE,19,32,59.4,220,6.9,1,1,77.6,5,29,5.8,0,13.7,13.7
23,BlakeBortles,JAX,QB,2015,2,MIA,20,34,58.8,227,6.7,1,1,76.47,4,22,5.5,0,13.3,13.28
24,JohnnyManziel,CLE,QB,2015,2,TEN,17,29,58.6,197,6.8,1,1,76.36,6,33,5.5,0,13.2,13.18
25,JameisWinston,TB,QB,2015,2,NO,19,32,59.4,236,7.4,1,1,79.69,3,14,4.7,0,12.8,12.84
26,TyrodTaylorQ,BUF,QB,2015,2,NE,18,29,62.1,201,6.9,1,1,79.81,6,26,4.3,0,12.6,12.64
27,RyanFitzpatrick,NYJ,QB,2015,2,IND,20,32,62.5,229,7.2,1,1,81.38,3,14,4.7,0,12.6,12.56
28,KirkCousins,WAS,QB,2015,2,LAR,21,33,63.6,242,7.3,1,1,83.14,2,7,3.5,0,12.4,12.38
29,AlexSmith,KC,QB,2015,2,DEN,21,33,63.6,218,6.6,1,1,80.11,4,16,4,0,12.3,12.32
30,NickFoles,LAR,QB,2015,2,WAS,20,32,62.5,230,7.2,1,1,81.51,2,11,5.5,0,12.3,12.3
31,RyanMallett,HOU,QB,2015,2,CAR,20,33,60.6,236,7.2,1,1,79.86,3,8,2.7,0,12.2,12.24
32,DerekCarr,OAK,QB,2015,2,BAL,22,36,61.1,240,6.7,1,1,78.47,2,6,3,0,12.2,12.2
33,BrianHoyer,HOU,QB,2015,2,CAR,1,2,50,19,9.5,0,0,83.33,0,0,0,0,0.8,0.76
