Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
46,RobertTurbinSUS,SEA,RB,2014,9,OAK,2,11,5.5,0,3,2,16,0,0,0,2.7,2.7
48,LeGarretteBlount,PIT,RB,2014,9,BAL,5,20,4,0,3,2,6,0,0,0,2.6,2.6
49,DonaldBrown,LAC,RB,2014,9,MIA,4,18,4.5,0,1,1,7,0,0,0,2.5,2.5
49,MauriceJones-Drew,OAK,RB,2014,9,SEA,4,14,3.5,0,3,2,11,0,0,0,2.5,2.5
51,TobyGerhart,JAX,RB,2014,9,CIN,4,18,4.5,0,1,1,6,0,0,0,2.4,2.4
51,MikeJames,TB,RB,2014,9,CLE,4,16,4,0,1,1,8,0,0,0,2.4,2.4
53,KyleJuszczyk,BAL,FB,2014,9,PIT,0,0,0,0,3,2,19,0,0,0,1.9,1.9
54,LanceDunbar,DAL,RB,2014,9,ARI,1,5,5,0,3,2,12,0,0,0,1.7,1.7
55,JosephRandle,DAL,RB,2014,9,ARI,2,11,5.5,0,1,1,5,0,0,0,1.6,1.6
55,BilalPowell,NYJ,RB,2014,9,KC,2,9,4.5,0,3,2,7,0,0,0,1.6,1.6
57,JordanTodman,JAX,RB,2014,9,CIN,1,5,5,0,3,2,10,0,0,0,1.5,1.5
58,MarcelReece,OAK,FB,2014,9,SEA,1,1,1,0,3,2,12,0,0,0,1.3,1.3
59,RobertHughes,ARI,FB,2014,9,DAL,1,4,4,0,3,2,8,0,0,0,1.2,1.2
60,ChrisPolk,PHI,RB,2014,9,HOU,2,10,5,0,0,0,0,0,0,0,1,1
60,DriArcher,PIT,RB,2014,9,BAL,1,6,6,0,1,1,4,0,0,0,1,1
62,AnthonySherman,KC,FB,2014,9,NYJ,0,0,0,0,1,1,8,0,0,0,0.8,0.8
63,DanHerron,IND,RB,2014,9,NYG,1,6,6,0,0,0,0,0,0,0,0.6,0.6
64,WillTa'ufo'ou,JAX,FB,2014,9,CIN,0,0,0,0,1,1,5,0,0,0,0.5,0.5
65,ErikLorig,NO,FB,2014,9,CAR,0,2,0,0,1,1,2,0,0,0,0.4,0.4
65,RonnieBrown,LAC,RB,2014,9,MIA,1,2,2,0,1,1,2,0,0,0,0.4,0.4
65,CJAnderson,DEN,RB,2014,9,NE,2,3,1.5,0,0,0,1,0,0,0,0.4,0.4
65,JamesWhite,NE,RB,2014,9,DEN,1,4,4,0,0,0,0,0,0,0,0.4,0.4
69,JeromeFelton,MIN,FB,2014,9,WAS,0,3,0,0,0,0,0,0,0,0,0.3,0.3
69,DarrelYoung,WAS,FB,2014,9,MIN,0,2,0,0,0,0,1,0,0,0,0.3,0.3
69,WillJohnson,PIT,FB,2014,9,BAL,0,0,0,0,1,1,3,0,0,0,0.3,0.3
69,BernardPierce,BAL,RB,2014,9,PIT,5,2,0.4,0,0,0,1,0,0,0,0.3,0.3
73,ChrisOgbonnaya,CAR,RB,2014,9,NO,1,2,2,0,0,0,0,0,0,0,0.2,0.2
73,BrandonBolden,NE,RB,2014,9,DEN,1,1,1,0,0,0,1,0,0,0,0.2,0.2
73,JamizeOlawale,OAK,FB,2014,9,SEA,0,0,0,0,1,1,2,0,0,0,0.2,0.2
76,JonathanGrimes,HOU,RB,2014,9,PHI,2,1,0.5,0,0,0,0,0,0,0,0.1,0.1
76,LataviusMurray,OAK,RB,2014,9,SEA,0,1,0,0,0,0,0,0,0,0,0.1,0.1
78,DamienWilliams,MIA,RB,2014,9,LAC,1,0,0,0,0,0,0,0,0,0,0,0
78,TylerClutts,DAL,FB,2014,9,ARI,0,0,0,0,0,0,0,0,0,0,0,0
78,AdrianPetersonQ,MIN,RB,2014,9,WAS,0,0,0,0,0,0,0,0,0,0,0,0
78,JoeBanyard,MIN,RB,2014,9,WAS,0,0,0,0,0,0,0,0,0,0,0,0
78,SilasRedd,WAS,RB,2014,9,MIN,0,0,0,0,0,0,0,0,0,0,0,0
78,JayProsch,HOU,FB,2014,9,PHI,0,0,0,0,0,0,0,0,0,0,0,0
78,RexBurkheadIR,CIN,RB,2014,9,JAX,0,0,0,0,0,0,0,0,0,0,0,0
78,CyrusGray,KC,RB,2014,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
78,BruceMiller,SF,FB,2014,9,LAR,0,0,0,0,0,0,0,0,0,0,0,0
78,TreyWatts,LAR,RB,2014,9,SF,0,0,0,0,0,0,0,0,0,0,0,0
78,KapriBibbs,DEN,RB,2014,9,NE,0,0,0,0,0,0,0,0,0,0,0,0
78,JamesDevelin,NE,RB,2014,9,DEN,0,0,0,0,0,0,0,0,0,0,0,0
78,HenryHynoski,NYG,FB,2014,9,IND,0,0,0,0,0,0,0,0,0,0,0,0
78,VickBallard,IND,RB,2014,9,NYG,0,0,0,0,0,0,0,0,0,0,0,0
78,StanleyHavili,IND,FB,2014,9,NYG,1,0,0,0,0,0,0,0,0,0,0,0
