Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
78,AkeemHuntIR,KC,RB,2017,9,DAL,0.5,2.4,0,0,0.14,0.1,1.1,0,0,0,0.4,0.35
79,DevanteMays,GB,RB,2017,9,DET,0.7,2.5,2,0,0.14,0.1,0.7,0,0,0,0.3,0.32
80,BrianHill,ATL,RB,2017,9,CAR,0.6,2.1,2,0,0.13,0.1,1,0,0,0,0.3,0.31
81,AaronRipkowski,GB,FB,2017,9,DET,0.3,1.1,0,0,0.26,0.2,1.9,0,0,0,0.3,0.3
82,SenorisePerry,MIA,RB,2017,9,OAK,0.7,2.8,3,0,0,0,0.1,0,0,0,0.3,0.29
83,PatrickDiMarco,BUF,FB,2017,9,NYJ,0.3,0.9,0,0,0.27,0.2,1.7,0,0,0,0.3,0.26
83,JamaalWilliams,GB,RB,2017,9,DET,0.6,2.4,2,0,0,0,0.2,0,0,0,0.3,0.26
85,ElijhaaPenny,ARI,RB,2017,9,SF,0.3,1.9,0,0,0,0,0.5,0,0,0,0.2,0.24
86,AlexArmah,CAR,RB,2017,9,ATL,0.3,1,0,0,0.13,0.1,1.2,0,0,0,0.2,0.22
86,TreMadden,SEA,RB,2017,9,WAS,0,0.1,0,0,0.27,0.2,2.1,0,0,0,0.2,0.22
88,JayProsch,HOU,FB,2017,9,IND,0.1,0.3,0,0,0.13,0.1,1.7,0,0,0,0.2,0.2
88,AnthonySherman,KC,FB,2017,9,DAL,0,0,0,0,0.28,0.2,2,0,0,0,0.2,0.2
90,AndyJanovich,DEN,FB,2017,9,PHI,0.2,0.7,0,0,0.14,0.1,1,0,0,0,0.2,0.17
91,KeithSmith,DAL,FB,2017,9,KC,0,0.1,0,0,0.13,0.1,1.2,0,0,0,0.1,0.13
92,DavidFluellenO,TEN,RB,2017,9,BAL,0.2,0.7,0,0,0,0,0,0,0,0,0.1,0.07
93,DerrickColeman,ATL,FB,2017,9,CAR,0,0,0,0,0.14,0.1,0.5,0,0,0,0,0.05
93,JalstonFowler,TEN,RB,2017,9,BAL,0.2,0.5,0,0,0,0,0,0,0,0,0,0.05
95,JordanTodman,HOU,RB,2017,9,IND,0,0.1,0,0,0,0,0.1,0,0,0,0,0.02
96,TaiwanJones,BUF,RB,2017,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
96,FozzyWhittakerIR,CAR,RB,2017,9,ATL,0,0,0,0,0,0,0,0,0,0,0,0
96,RobertTurbinSUS,IND,RB,2017,9,HOU,0,0,0,0,0,0,0,0,0,0,0,0
96,ChristineMichael,IND,RB,2017,9,HOU,0,0,0,0,0,0,0,0,0,0,0,0
96,GeorgeWinn,IND,RB,2017,9,HOU,0,0,0,0,0,0,0,0,0,0,0,0
96,TylerErvin,HOU,RB,2017,9,IND,0,0,0,0,0,0,0,0,0,0,0,0
96,MattJones,IND,RB,2017,9,HOU,0,0,0,0,0,0,0,0,0,0,0,0
96,BrandonWilds,JAX,RB,2017,9,CIN,0,0,0,0,0,0,0,0,0,0,0,0
96,TylerGaffney,JAX,RB,2017,9,CIN,0,0,0,0,0,0,0,0,0,0,0,0
96,CedricPeerman,CIN,RB,2017,9,JAX,0,0,0,0,0,0,0,0,0,0,0,0
96,JeremyHillIR,CIN,RB,2017,9,JAX,0,0,0,0,0,0,0,0,0,0,0,0
96,TraCarson,CIN,RB,2017,9,JAX,0,0,0,0,0,0,0,0,0,0,0,0
96,LeonardFournetteQ,JAX,RB,2017,9,CIN,0,0,0,0,0,0,0,0,0,0,0,0
96,I'TaviusMathers,JAX,RB,2017,9,CIN,0,0,0,0,0,0,0,0,0,0,0,0
96,JohnKuhn,NO,FB,2017,9,TB,0,0,0,0,0,0,0,0,0,0,0,0
96,ZachLine,NO,FB,2017,9,TB,0,0,0,0,0,0,0,0,0,0,0,0
96,JustinDavis,LAR,RB,2017,9,NYG,0,0,0,0,0,0,0,0,0,0,0,0
96,DarrenSprolesO,PHI,RB,2017,9,DEN,0,0,0,0,0,0,0,0,0,0,0,0
96,DonnelPumphrey,PHI,RB,2017,9,DEN,0,0,0,0,0,0,0,0,0,0,0,0
96,De'AngeloHenderson,DEN,RB,2017,9,PHI,0,0,0,0,0,0,0,0,0,0,0,0
96,DannyWoodheadIR,BAL,RB,2017,9,TEN,0,0,0,0,0,0,0,0,0,0,0,0
96,TerranceWest,BAL,RB,2017,9,TEN,0,0,0,0,0,0,0,0,0,0,0,0
96,DJFosterIR,ARI,RB,2017,9,SF,0,0,0,0,0,0,0,0,0,0,0,0
96,DavidJohnson,ARI,RB,2017,9,SF,0,0,0,0,0,0,0,0,0,0,0,0
96,JoeWilliams,SF,RB,2017,9,ARI,0,0,0,0,0,0,0,0,0,0,0,0
96,TJLogan,ARI,RB,2017,9,SF,0,0,0,0,0,0,0,0,0,0,0,0
96,CJProsiseD,SEA,RB,2017,9,WAS,0,0,0,0,0,0,0,0,0,0,0,0
96,KeithMarshall,WAS,RB,2017,9,SEA,0,0,0,0,0,0,0,0,0,0,0,0
96,ChrisCarsonQ,SEA,RB,2017,9,WAS,0,0,0,0,0,0,0,0,0,0,0,0
96,DarrenMcFadden,DAL,RB,2017,9,KC,0,0,0,0,0,0,0,0,0,0,0,0
96,SpencerWare,KC,RB,2017,9,DAL,0,0,0,0,0,0,0,0,0,0,0,0
96,JamizeOlawale,OAK,FB,2017,9,MIA,0,0,0,0,0,0,0,0,0,0,0,0
96,JoeKerridge,GB,FB,2017,9,DET,0,0,0,0,0,0,0,0,0,0,0,0
96,MikeJames,DET,RB,2017,9,GB,0,0,0,0,0,0,0,0,0,0,0,0
96,ZachZenner,DET,RB,2017,9,GB,0,0,0,0,0,0,0,0,0,0,0,0
131,RaheemMostert,SF,RB,2017,9,ARI,0.8,2.8,3,0,0,0,0.1,0,0.3,0.3,-0.3,-0.31
