Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,MattForteIR,CHI,RB,2014,6,ATL,17,88,5.2,1,7,5,42,1,0,0,25,25
2,JoiqueBell,DET,RB,2014,6,MIN,15,57,3.8,1,3,2,11,1,0,0,18.8,18.8
3,MarshawnLynchP,SEA,RB,2014,6,DAL,20,102,5.1,1,4,3,21,0,0,0,18.3,18.3
4,Le'VeonBellO,PIT,RB,2014,6,CLE,19,92,4.8,0,6,4,29,1,0,0,18.1,18.1
5,ArianFoster,HOU,RB,2014,6,IND,20,82,4.1,1,7,5,31,0,0,0,17.3,17.3
6,GiovaniBernardP,CIN,RB,2014,6,CAR,18,71,3.9,1,7,5,34,0,0,0,16.5,16.5
7,AndreEllington,ARI,RB,2014,6,WAS,16,70,4.4,1,5,4,30,0,0,0,16,16
8,LeSeanMcCoyQ,PHI,RB,2014,6,NYG,17,67,3.9,0,7,5,32,1,0,0,15.9,15.9
9,DeMarcoMurray,DAL,RB,2014,6,SEA,18,72,4,1,6,5,44,0,1,1,15.6,15.6
10,EddieLacy,GB,RB,2014,6,MIA,17,77,4.5,1,4,3,17,0,0,0,15.4,15.4
11,FrankGore,SF,RB,2014,6,LAR,17,82,4.8,1,1,1,10,0,0,0,15.2,15.2
12,BrandenOliver,LAC,RB,2014,6,OAK,18,74,4.1,1,4,3,16,0,0,0,15,15
13,AndreWilliams,NYG,RB,2014,6,PHI,18,75,4.2,1,3,2,12,0,0,0,14.7,14.7
14,BenTate,CLE,RB,2014,6,PIT,16,68,4.2,1,3,2,12,0,0,0,14,14
15,AhmadBradshaw,IND,RB,2014,6,HOU,12,57,4.8,1,4,3,20,0,0,0,13.7,13.7
16,LamarMiller,MIA,RB,2014,6,GB,13,59,4.5,1,3,2,11,0,0,0,13,13
17,StevenJackson,ATL,RB,2014,6,CHI,14,52,3.7,1,3,2,10,0,0,0,12.2,12.2
18,AlfredMorrisQ,WAS,RB,2014,6,ARI,17,54,3.2,1,1,1,6,0,0,0,12,12
19,ChrisIvory,NYJ,RB,2014,6,DEN,12,44,3.7,1,3,2,6,0,0,0,11,11
20,FredJackson,BUF,RB,2014,6,NE,11,48,4.4,0,8,6,49,0,0,0,9.7,9.7
21,ShaneVereenIR,NE,RB,2014,6,BUF,9,49,5.4,0,5,4,35,0,0,0,8.4,8.4
22,BishopSankey,TEN,RB,2014,6,JAX,15,69,4.6,0,3,2,14,0,0,0,8.3,8.3
22,JustinForsett,BAL,RB,2014,6,TB,10,45,4.5,0,7,5,38,0,0,0,8.3,8.3
24,CJSpiller,BUF,RB,2014,6,NE,14,60,4.3,0,4,3,22,0,0,0,8.2,8.2
25,MattAsiata,MIN,RB,2014,6,DET,16,62,3.9,0,4,3,19,0,0,0,8.1,8.1
25,ZacStacy,LAR,RB,2014,6,SF,15,60,4,0,4,3,21,0,0,0,8.1,8.1
27,StormJohnson,JAX,RB,2014,6,TEN,15,64,4.3,0,3,2,14,0,0,0,7.8,7.8
28,RonnieHillman,DEN,RB,2014,6,NYJ,14,58,4.1,0,4,3,18,0,0,0,7.6,7.6
29,DougMartin,TB,RB,2014,6,BAL,14,49,3.5,0,4,3,25,0,0,0,7.4,7.4
30,StevanRidley,NE,RB,2014,6,BUF,17,71,4.2,0,1,1,2,0,0,0,7.3,7.3
31,AntoneSmith,ATL,RB,2014,6,CHI,6,43,7.2,0,3,2,22,0,0,0,6.5,6.5
31,KnowshonMoreno,MIA,RB,2014,6,GB,10,44,4.4,0,5,4,21,0,0,0,6.5,6.5
33,JeremyHillIR,CIN,RB,2014,6,CAR,9,41,4.6,0,3,2,21,0,0,0,6.2,6.2
33,DarrenMcFadden,OAK,RB,2014,6,LAC,13,44,3.4,0,4,3,18,0,0,0,6.2,6.2
35,TrentRichardson,IND,RB,2014,6,HOU,12,42,3.5,0,4,3,18,0,0,0,6,6
35,DarrenSprolesO,PHI,RB,2014,6,NYG,4,29,7.2,0,4,3,31,0,0,0,6,6
37,BernardPierce,BAL,RB,2014,6,TB,10,51,5.1,0,1,1,3,0,0,0,5.4,5.4
38,JerickMcKinnonIR,MIN,RB,2014,6,DET,7,34,4.9,0,4,3,18,0,0,0,5.2,5.2
38,CarlosHyde,SF,RB,2014,6,LAR,9,47,5.2,0,1,1,5,0,0,0,5.2,5.2
40,BobbyRainey,TB,RB,2014,6,BAL,7,26,3.7,0,4,3,25,0,0,0,5.1,5.1
41,LeGarretteBlount,PIT,RB,2014,6,CLE,8,40,5,0,3,2,6,0,0,0,4.6,4.6
42,RoyHelu,WAS,RB,2014,6,ARI,3,13,4.3,0,6,4,32,0,0,0,4.5,4.5
43,DevontaFreemanO,ATL,RB,2014,6,CHI,5,22,4.4,0,4,3,21,0,0,0,4.3,4.3
44,CJAnderson,DEN,RB,2014,6,NYJ,8,33,4.1,0,3,2,8,0,0,0,4.1,4.1
44,TheoRiddick,DET,RB,2014,6,MIN,7,24,3.4,0,4,3,17,0,0,0,4.1,4.1
